time_ns,time_s,fx,fy,fz,tx,ty,tz
1778147909521340899,1778147909.521341,-0.7946464291130706,1.0202304528330897,-0.28181339251979187,-0.005206302802430113,0.03919863627481624,-0.005023915088094903
1778147909537146135,1778147909.5371463,1.906681416631695,-0.7418556741243003,-2.12037675591335,-0.029370569876415703,-0.053152602304708176,0.04645338244260667
1778147909558849314,1778147909.5588493,0.9427954222912931,-0.1320420660586731,0.5776947064327735,-0.04044347243639965,0.0312873089348061,0.028780726233274635
1778147909576500783,1778147909.576501,0.3127477054153731,1.3639059209203719,-0.19948701010372533,-0.004850768804110785,0.02684141268619405,0.0059846857524776965
1778147909596603308,1778147909.5966034,0.37221562719658263,0.68513419488551,-1.1001006280194208,-0.03012576040831092,0.02219830890749903,0.02632024066860054
1778147909616618360,1778147909.6166184,0.8890168624912616,-0.23028950149455027,0.0882593896894679,-0.03297378033218641,0.000684318517372142,0.014140091582786968
1778147909636537540,1778147909.6365378,0.31264069504802416,0.11790242670793004,-0.35410843359209854,-0.008137846871902547,0.03631010768545687,-0.016659528768804298
1778147909656449307,1778147909.6564493,0.07369398988331713,1.3016988345498646,-0.43194870738412144,-0.015743168312866318,0.010120683088741953,0.01907005072888724
1778147909676622445,1778147909.6766224,0.6657151373809947,0.28358800076970647,-0.4134733518190966,-0.03561702081238526,0.016743334756631277,0.027436675554661307
1778147909696835719,1778147909.696836,-0.06244464556294256,0.9245980167883019,-0.15078127706273545,-0.01732889353691558,0.0007916699609070604,0.009001929809615127
1778147909716479011,1778147909.716479,0.19707743148683976,0.3578288176260824,-0.33164086996340475,-0.018698231376893255,0.02217366909292111,-0.0030644511974186397
1778147909736526708,1778147909.7365267,1.0677663826103012,0.08309180565860563,-0.4935642656540701,-0.028040001410792822,0.022206415548135867,0.0016530745139279098
1778147909756573170,1778147909.7565732,0.67382897737078,0.6913425453280542,-0.42079798684807057,-0.01423959636285074,0.014427933621597736,0.014904990759818163
1778147909776736627,1778147909.7767367,0.740741942687275,0.6833915011294153,-0.7744274322845497,-0.019634986513646757,0.031941038468999004,-0.005710996438070428
1778147909796735509,1778147909.7967355,1.079120180118578,0.05685305599602336,-0.1867919809731176,-0.03632057463186815,0.015374576362411824,0.001385446945791985
1778147909816723541,1778147909.8167236,0.7874696838341632,1.0066824570023947,-0.754871267688362,-0.027515954866655146,0.026581508300402144,0.0021926016135126424
1778147909836646559,1778147909.8366468,0.6869936964633527,0.6295191438851487,-0.8516182197703648,-0.019735431243620545,0.025357619815325107,0.00204467419121784
1778147909856593547,1778147909.8565938,0.789045792004489,0.17853971803551377,-0.29818070910685246,-0.02663820550912991,0.008872308679659378,0.011364309100070137
1778147909876587939,1778147909.876588,0.644495376739097,0.6886562363138085,-0.4129859472872363,-0.02797703338082463,0.01853099117677131,0.007967698511577323
1778147909896586455,1778147909.8965867,0.4390177427585736,0.7106687537076395,-0.7250682449872371,-0.020405307978407193,0.02626992616259298,0.006526353843791733
1778147909916570501,1778147909.9165707,1.0215212010195063,0.13167054782963436,-0.48918880412642207,-0.02061573611409165,0.020811350275107096,0.013768941252544825
1778147909936571658,1778147909.9365718,0.5996697548566856,0.6471241644448629,-0.7905989689199975,-0.024479927654201813,0.019782220444952085,0.0134229377700382
1778147909956525263,1778147909.9565253,0.8226550990318425,0.13938516747426982,-0.7176564623193307,-0.00919125282916746,0.028977822313793637,-0.012173988491759966
1778147909976575656,1778147909.9765759,0.9073695699823026,0.3615289461825669,-0.2169980954908186,-0.023324204335468102,0.01918742497501709,0.013650152676599848
1778147909996686620,1778147909.9966867,0.47497766044483913,0.6292764437036612,-0.609689625939722,-0.01949403762227305,0.014147959216814523,0.013333478645502266
1778147910016627582,1778147910.0166276,0.687063141125414,0.7159567049098893,-0.48367797687918673,-0.019819221790819515,0.024289406101261565,0.009552387350521455
1778147910036703488,1778147910.0367036,0.8362806221787853,0.3186925834861549,-0.2842545578139975,-0.02967276369536293,0.012046233823454894,0.006949484199409347
1778147910056402160,1778147910.0564022,0.49220723443760883,-0.10805703262084565,-0.16613329077766434,-0.011844555952570307,0.013451364504015621,-0.008570985353537106
1778147910076486557,1778147910.0764868,0.5325444687483772,0.6444233331926975,-0.5545280695359394,-0.02172651042504646,0.021689646198902113,0.004048523560425805
1778147910096517188,1778147910.0965173,0.9870876577883939,-0.10038558809753227,-0.27114172053432906,-0.009329479297774753,0.01735757714797762,-0.007265413261837537
1778147910116556413,1778147910.1165564,0.6021769067709509,0.496544048597446,-0.30439988738472745,-0.023513728822396947,0.012930644173993559,0.002610654190572395
1778147910136397195,1778147910.1363974,0.41932261369860824,1.0954311186767465,0.050496230462876324,-0.02335445740622657,0.005259976431959511,0.00732265462159745
1778147910156387798,1778147910.156388,0.4815705844894447,0.46948853803668006,-0.3259657324087474,-0.02929466149070033,0.011244218883288968,0.009293282139407884
1778147910176498137,1778147910.1764982,0.9254172252582041,0.8810918390991308,-0.5558888152048216,-0.02231666979637183,0.023662124414676314,0.02147451854620561
1778147910196490280,1778147910.1964903,0.8210570637569738,0.5293321755536595,-0.5681647313046592,-0.013113206168219541,0.022682539107633296,0.003293294883179628
1778147910216336908,1778147910.216337,1.061905648256803,0.2902585147271696,-0.48261118864120134,-0.019748731983691058,0.03140541848614676,0.003742472441799958
1778147910236567990,1778147910.2365682,0.8905606202720611,0.4676714388638282,-0.32392341674030356,-0.01352042554898004,0.02081739095675972,0.013320914532268508
1778147910256566038,1778147910.256566,0.6070684189949509,0.5602678453357041,-0.5308598159563803,-0.011322556340527756,0.013410240454821861,-0.0020206607913153237
1778147910276395353,1778147910.2763953,0.5775394992890683,0.20442342135986094,-0.004912205060137065,-0.011688605037386937,0.012595515374351999,0.009691241896456062
1778147910296594147,1778147910.2965944,0.9241962132823691,0.48335763121304204,-0.637725636793474,-0.02035976670700552,0.03200215482273483,0.012132198128813344
