time_ns,time_s,x,y,z,rx,ry,rz
1778147909521016860,1778147909.5210168,-0.4168230804237922,-0.13420563220340137,0.8088714781322183,-1.8079397961185673,-1.7497131000701152,0.7547959482201101
1778147909536920635,1778147909.5369208,-0.4167855798046476,-0.13420874619357614,0.8088963674761935,-1.807880462142644,-1.7497593286804258,0.7548762370595551
1778147909558623066,1778147909.558623,-0.41678709374594486,-0.13416406947723325,0.808934040889213,-1.8079156036906774,-1.7496413011055973,0.7549049077428595
1778147909576256129,1778147909.5762563,-0.41677968940047594,-0.1341763410138261,0.808894042364186,-1.8079798174181445,-1.7497407262325577,0.7548976247212078
1778147909596282539,1778147909.5962827,-0.4167958758544933,-0.13418019705448062,0.8088833651105478,-1.8079403352505479,-1.749700002430695,0.7548198203057972
1778147909616341918,1778147909.616342,-0.4168130660357461,-0.13420679654681775,0.8088884270849728,-1.8079269666646194,-1.7497105933689436,0.7548612897321794
1778147909636276802,1778147909.636277,-0.4168098470280651,-0.13418985315454504,0.8088666494750182,-1.807881916564603,-1.7496771882216784,0.75481725291824
1778147909656216976,1778147909.656217,-0.41681217267330467,-0.13418703420606895,0.8088925604408819,-1.8079517585522522,-1.7496731049215213,0.754859447125311
1778147909676353968,1778147909.6763542,-0.41683201002448017,-0.13423298467604405,0.8088677458819912,-1.8079601240542258,-1.7497541645829202,0.7547964296717661
1778147909696538154,1778147909.6965382,-0.4168288635595776,-0.13421928788036042,0.8088479648652208,-1.8079249349551494,-1.7497497824356651,0.7547767256543318
1778147909716218198,1778147909.7162182,-0.41684856149770144,-0.13422496725904323,0.808845357572386,-1.8079646025251157,-1.7497141012981472,0.7547696789386068
1778147909736282054,1778147909.736282,-0.41683091051829996,-0.1342166391772852,0.8088937510493297,-1.8079242885117526,-1.7497275541511845,0.7549182709787889
1778147909756308599,1778147909.7563086,-0.4168312688889958,-0.13420337590321021,0.8089055159345795,-1.8079424715241619,-1.7497172083399681,0.7548783393919272
1778147909776457451,1778147909.7764575,-0.4168439794384587,-0.1342378091938402,0.8088644525555503,-1.8078883527195295,-1.7497712812437787,0.7547964436926198
1778147909796260044,1778147909.79626,-0.4168621983211985,-0.13425447304491042,0.8088410274027922,-1.8079064188516403,-1.749786727200705,0.754735964448489
1778147909816330981,1778147909.8163311,-0.4168392010626699,-0.1342290339291944,0.8088640313437717,-1.8079489163958207,-1.7497638381137561,0.7548232380283664
1778147909836301455,1778147909.8363016,-0.4168465787881198,-0.1342172195833334,0.8089077943401173,-1.8079295251555576,-1.7497075243996172,0.7548768147533558
1778147909856253685,1778147909.8562539,-0.41684337667564975,-0.13424510282017463,0.8089028778978595,-1.8079046847216362,-1.749824433613649,0.754856327186478
1778147909876227919,1778147909.8762279,-0.41684145970759945,-0.1342192509213492,0.8089499573940545,-1.8079063306092955,-1.7496735162242987,0.7549755493415427
1778147909896241128,1778147909.8962412,-0.416836732054954,-0.13423284235867847,0.8089057112630414,-1.8079269420445654,-1.7497823437779003,0.7548613142721532
1778147909916221297,1778147909.9162214,-0.41684466922262675,-0.13420843713015745,0.8089303671579969,-1.8079472053952335,-1.7497135455003363,0.7549084318900764
1778147909936221787,1778147909.9362218,-0.41684649848625943,-0.13424693313792116,0.8089403670869827,-1.8078764236702043,-1.74977529385791,0.7549607829196653
