time_ns,time_s,qd0,qd1,qd2,qd3,qd4,qd5
1778147909521248159,1778147909.5212483,0.005020589102059603,0.0036231090780347586,-0.0003015347756445408,-0.00573644507676363,-0.004427100066095591,0.004986303858458996
1778147909537064670,1778147909.5370648,-0.0014729603426530957,-0.0009410441853106022,-0.0007992319879122078,-0.0003714484046213329,-0.00013194902567192912,-0.00017637471319176257
1778147909558775740,1778147909.558776,0.000779125199187547,-0.000124894009786658,-7.362243410399816e-13,0.00011286135122645646,-8.568680162114595e-13,-1.1645866769078223e-24
1778147909576421495,1778147909.5764215,-0.0028449716046452522,-0.0024676115717738867,-4.2934082143929234e-24,0.00012299683294259012,-7.391057222954924e-25,-1.0045337857802186e-36
1778147909596528449,1778147909.5965285,-8.159044955391437e-05,-0.0018704478861764073,-0.0,0.0001473081501899287,0.0006404872983694077,0.0
1778147909616545283,1778147909.6165454,-0.00018268827989231795,-0.0008059310493990779,-0.0,0.0004717810661531985,0.0003338524838909507,0.0
1778147909636466048,1778147909.6364663,-0.001588262734003365,-0.00136859982740134,-0.0,0.000564255693461746,0.0002570633660070598,-0.00011192874808330089
1778147909656382519,1778147909.6563826,-0.0005157084669917822,-0.0011390249710530043,-0.0,0.00048815555055625737,0.00022169110889080912,-0.0003004388709086925
1778147909676544274,1778147909.6765444,-0.00027110331575386226,-0.0012030790094286203,3.546034713508561e-05,0.0012745328713208437,0.00045548900379799306,-0.0005198419676162302
1778147909696750850,1778147909.6967509,-0.00022428922238759696,-0.00027239846531301737,4.421340054250322e-05,0.0008655027486383915,0.00034850643714889884,-0.0004036010941490531
1778147909716400095,1778147909.7164001,-0.00028670887695625424,-0.00015586634981445968,4.6331711928360164e-05,0.0011656900169327855,0.00025617258506827056,-0.0005186854978092015
1778147909736432785,1778147909.736433,-0.00021004593872930855,-0.0002273787249578163,5.554051313083619e-05,0.00032959645614027977,0.000234228529734537,-0.0008915447979234159
1778147909756500839,1778147909.756501,-0.0001511914742877707,-0.00018114405975211412,0.00013396076974458992,0.00022829000954516232,0.0001848621031967923,-0.0008878459921106696
1778147909776655346,1778147909.7766554,-0.00011811833246611059,-0.00017708956147544086,0.00014311204722616822,0.00016045468510128558,0.00015721656382083893,-0.00023854919709265232
1778147909796593876,1778147909.7965941,-9.691571176517755e-05,-0.00014156966062728316,0.0004782217147294432,0.00014431511226575822,0.00014205144543666393,-0.0001266423350898549
1778147909816637774,1778147909.8166378,-3.364796066307463e-05,-0.00013649741595145315,0.0005671061226166785,0.0001174183635157533,0.00023861942463554442,-8.620590233476833e-05
1778147909836555183,1778147909.8365555,-3.9773938624421135e-05,-0.000112557529064361,0.0008527124300599098,9.8972421255894e-05,0.00014014220505487174,-6.534309795824811e-05
1778147909856502145,1778147909.8565023,-3.466684211161919e-05,-0.00010887390817515552,0.0011743763461709023,8.553518273402005e-05,0.00011817389167845249,-5.2610794227803126e-05
1778147909876495159,1778147909.8764951,-3.381870919838548e-05,-9.477042476646602e-05,0.0013250730698928237,7.53104395698756e-05,0.00014732331328559667,-5.8708235883386806e-05
1778147909896495090,1778147909.896495,-5.150205262260954e-10,-8.366826659766957e-05,0.001299308380112052,7.375488414451681e-11,0.00011168709897901863,-5.0476770411478356e-05
1778147909916455379,1778147909.9164555,-2.5498696032339233e-16,-7.054952584439889e-05,0.0004640865954570472,5.764725388946669e-31,8.94744589459151e-05,-4.426969462656416e-05
1778147909936476527,1778147909.9364765,-1.2624416220935593e-22,-6.098746962379664e-05,0.0002821828529704362,0.0,8.95654593477957e-05,-1.2338637134234887e-06
1778147909956434107,1778147909.9564342,-6.250354661762896e-29,-6.444865721277893e-05,0.0002027277514571324,0.0,7.68236059229821e-05,-9.643951677703199e-27
1778147909976484805,1778147909.976485,-3.0945543113306844e-35,-3.714613114880194e-07,0.0001581875403644517,0.0,6.725390994688496e-05,-0.0
1778147909996557991,1778147909.9965582,-1.532179740892755e-41,-1.8391065309108362e-13,0.00012969356612302363,3.346914567714521e-08,5.980698188068345e-05,0.0
1778147910016535382,1778147910.0165355,-1.0357489088619332e-08,-9.105427114633854e-20,0.00010989799920935184,2.615968736008065e-28,1.4832429966597108e-24,0.0
1778147910036629470,1778147910.0366297,-5.1279984490497366e-15,-4.508102490620143e-26,9.534513810649514e-05,0.0,1.1210387714598537e-44,0.0
1778147910056353140,1778147910.056353,-2.5388745821763143e-21,-2.2319638742152704e-32,8.419591904385015e-05,0.0,0.0,0.0
1778147910076396556,1778147910.0763967,-1.2569984301401672e-27,-1.1050467329954395e-38,1.0131298740483768e-13,0.0,0.0,0.0
1778147910096468203,1778147910.0964684,-6.223408262121417e-34,-5.605193857299268e-45,1.9141904292423675e-32,0.0,0.0,0.0
1778147910116469203,1778147910.1164694,-3.0812171023113375e-40,-0.0,-0.0,0.0,0.0,0.0
1778147910136357604,1778147910.1363578,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910156318381,1778147910.1563187,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910176431035,1778147910.1764312,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910196419457,1778147910.1964197,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910216297574,1778147910.2162976,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910236480944,1778147910.2364812,-0.0,-2.152626514539957e-11,-0.0,0.0,0.0,0.0
1778147910256480060,1778147910.2564802,-0.0,-1.0657666327374126e-17,-0.0,0.0,0.0,0.0
1778147910276349744,1778147910.2763498,-0.0,-5.2766160476678046e-24,-0.0,0.0,0.0,0.0
1778147910296509851,1778147910.29651,-0.0,-2.6124555087702935e-30,-0.0,0.0,0.0,0.0
1778147910316518031,1778147910.3165183,-0.0,-1.2934278089460675e-36,-0.0,0.0,0.0,0.0
1778147910336385203,1778147910.3363855,-0.0,-6.403933981964414e-43,-0.0,0.0,0.0,0.0
1778147910356446999,1778147910.356447,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910376351311,1778147910.3763514,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910396508480,1778147910.3965085,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910416532950,1778147910.416533,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910436546269,1778147910.4365463,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910461954319,1778147910.4619544,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910476361659,1778147910.4763618,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910496412159,1778147910.4964123,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910516365223,1778147910.5163655,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910536523649,1778147910.5365238,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910556439020,1778147910.5564392,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910576930043,1778147910.57693,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910596454325,1778147910.5964546,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910616376212,1778147910.6163764,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910636546137,1778147910.6365461,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910656515664,1778147910.6565156,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910676870333,1778147910.6768706,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910696327114,1778147910.6963272,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910716480811,1778147910.716481,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910736454525,1778147910.7364545,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910756633103,1778147910.7566333,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910776406977,1778147910.7764072,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910796424741,1778147910.7964249,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910816514334,1778147910.8165145,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910836424726,1778147910.8364248,-0.0,-0.0,-0.0,0.0,4.175375087620403e-19,0.0
1778147910856673798,1778147910.856674,-0.0,-0.0,-0.0,0.0,3.26349800655071e-39,0.0
1778147910876411504,1778147910.8764114,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910896511268,1778147910.8965113,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910916468675,1778147910.9164689,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910936575768,1778147910.936576,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910956394549,1778147910.9563947,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910976392477,1778147910.9763925,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147910996283500,1778147910.9962835,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911016336650,1778147911.0163367,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911036272992,1778147911.036273,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911056394498,1778147911.0563946,-0.0,-0.0,-0.0,0.0,0.0,-8.939284157349903e-07
1778147911076375142,1778147911.0763752,-0.0,-0.0,-0.0,0.0,0.0,-6.986998045068855e-27
1778147911098772490,1778147911.0987725,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911116508398,1778147911.1165085,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911136421039,1778147911.1364212,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911156454762,1778147911.1564548,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911180030056,1778147911.18003,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911196374097,1778147911.1963742,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911216477046,1778147911.2164772,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911236355828,1778147911.236356,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911257702169,1778147911.2577024,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911276765079,1778147911.2767653,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911296453021,1778147911.2964532,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911316404946,1778147911.316405,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911336389515,1778147911.3363898,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911356436119,1778147911.3564363,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911376421143,1778147911.3764212,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911396407289,1778147911.3964074,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911416608915,1778147911.416609,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911436528614,1778147911.4365287,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911456411537,1778147911.4564118,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911476407045,1778147911.476407,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911496376269,1778147911.4963765,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911516381051,1778147911.516381,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911536530306,1778147911.5365305,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911556337002,1778147911.556337,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911576289391,1778147911.5762894,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911596404456,1778147911.5964046,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911616428065,1778147911.6164281,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911636302113,1778147911.6363022,-1.2740826171864228e-08,-0.0,-0.0,0.0,0.0,0.0
1778147911656336003,1778147911.6563363,3.084684431087226e-05,-0.0,-0.0,0.0,0.0,0.0
1778147911676460502,1778147911.6764607,1.226094425987867e-08,-0.0,-0.0,0.0,0.0,0.0
1778147911696300860,1778147911.696301,1.4213027566469948e-15,-0.0,-0.0,0.0,0.0,0.0
1778147911716272436,1778147911.7162726,7.036877068802695e-22,-0.0,-0.0,0.0,0.0,0.0
1778147911737515039,1778147911.7375152,3.4839617693015735e-28,-0.0,-0.0,0.0,0.0,0.0
1778147911756273460,1778147911.7562735,1.7249112268470089e-34,-0.0,-0.0,0.0,0.0,0.0
1778147911776309095,1778147911.776309,8.540073360981165e-41,-0.0,-0.0,0.0,0.0,0.0
1778147911796367840,1778147911.796368,0.0,-0.0,-0.0,0.0,0.0,0.0
1778147911816258999,1778147911.8162591,0.0,-0.0,-0.0,0.0,0.0,0.0
