time_ns,time_s,fx,fy,fz,tx,ty,tz
1778147854847317086,1778147854.8473172,-1.0092233551842662,0.36248798604039273,-0.8694213389162175,-0.028759488201713146,0.037538394662017284,-0.01795919209040016
1778147854855609816,1778147854.85561,-1.040413418570605,0.2615337466498398,-0.48193004635864345,-0.003635392843411033,0.019287718892749963,-0.036894717340016925
1778147854877061434,1778147854.8770616,-0.2536756870547437,-0.13353624208180606,0.16276258103007393,-0.02560714922814884,0.007954498461948407,-0.029115426143599216
1778147854897240477,1778147854.8972406,-0.37713368484820686,1.1993774443897374,-0.6681958855872026,-0.009981753726652762,0.02033523589200617,-0.028694198826034
1778147854915504005,1778147854.9155042,-0.10498542896034402,0.54146511281172,-1.428262666652996,-0.03472878270239007,0.0025369391727383074,-0.012187075408087958
1778147854935513130,1778147854.9355133,0.04306149785233018,-0.21852320494593927,-0.09052932393471746,-0.02546471132191734,0.005986403125837723,-0.030383569876801464
1778147854956310672,1778147854.956311,-0.6037243852753635,0.7529189760049934,-0.08835940448809954,-0.01742263075724371,0.016932444711211348,-0.03165585000229435
1778147854975432337,1778147854.9754326,-0.16228522285507302,1.1690681512373162,-1.0622449147576498,-0.028744472342890806,0.01647829320726423,-0.004449274476147614
1778147854995518271,1778147854.9955182,0.1610954464121141,-0.4649692004934525,-0.9702241777406313,-0.03358708112722587,0.0117051121335139,-0.01893445728082333
1778147855015406398,1778147855.0154064,-0.34979648287020426,0.23698137436571032,0.1617534542663931,-0.033375637433516014,-0.0029540503026439287,-0.02904759876527294
1778147855035437995,1778147855.0354383,-0.3975634383887603,-0.19839512395584608,-0.2553432878526037,-0.019464056470587448,0.007397564361168698,-0.04595023580412969
1778147855055369987,1778147855.05537,0.29540936069071205,-0.5148753885330718,-0.8929048655274812,-0.037777896635653035,0.01028904999997268,-0.030371300069675373
1778147855075655341,1778147855.0756555,-0.06215944645061883,0.014769698032683746,-0.5377568201997321,-0.026546739123683626,0.011596064486983864,-0.04733899712992947
1778147855095455876,1778147855.0954561,-0.5783457016795193,0.7772305740105901,-0.5722666135087467,-0.03173556415298416,0.011828730494096188,-0.020851165906094836
1778147855115473073,1778147855.1154733,-0.31806980065723345,0.45100067098500746,-0.3353605888933553,-0.03420114187438367,-0.01125526119096902,-0.015137787556061127
1778147855137008381,1778147855.1370084,-0.27510506289928904,0.3862019006643699,-0.42947936558394584,-0.034736615633248896,-0.004518208081004607,-0.02732393286716425
1778147855155393773,1778147855.1553938,-0.37028622399501354,0.43024633796982437,-0.6669215744254313,-0.017222197202465386,0.009504703155591663,-0.030914484026527897
1778147855175499913,1778147855.1755002,-0.019732575139930292,-0.05454200376480615,-0.39021349076280076,-0.03453613156710432,0.0030241949222003625,-0.027732836357870716
1778147855195456307,1778147855.1954563,-0.13040118473647833,-0.05568278147327153,-0.6524602967207034,-0.027042419434573757,0.007655348496590466,-0.023111045571500705
1778147855215378586,1778147855.2153788,-0.8118883216893484,0.22911958417264738,-0.13968715563630307,-0.02791693093542861,-0.007216416615108039,-0.024890784041844086
1778147855235410357,1778147855.2354105,-0.13155781681784579,0.22354628061151233,-0.32045173014379097,-0.03907863698561538,-0.0065649777741695866,-0.014841386149612164
1778147855255547568,1778147855.2555478,-0.46601498011571524,0.1926007444348903,-0.5564682521497493,-0.033430557812652514,-0.007438680999977977,-0.0259918448012757
1778147855275521394,1778147855.2755213,-0.7315114315895537,1.0589834846532562,-0.33667738455861496,-0.029819800567670574,-0.005055688750689392,-0.010979440105759616
1778147855295515329,1778147855.2955155,-0.18554716857331208,0.27804623994839545,-0.5160367700267648,-0.036537848473405694,-0.004676110280224053,-0.014166315621660595
1778147855315658810,1778147855.3156588,0.19288303730746398,-0.29234473379679254,-0.5920281299943971,-0.0277778733707016,0.005174424153930813,-0.03493855433037886
1778147855335506107,1778147855.3355062,-0.6399350814648048,0.19628409898348032,-0.3103677013034578,-0.02283015879333045,-0.001448080936954995,-0.021732452011852865
1778147855355484895,1778147855.355485,-0.10703763363927285,-0.5999628897692529,-0.45775647202082237,-0.031849314250548794,0.010595756289930468,-0.048301155306196136
1778147855375373727,1778147855.3753738,-0.32817964301143376,-0.05533368054565288,-0.40168270924870075,-0.03375317974829793,-0.005430963132467484,-0.023784633130607004
1778147855395610654,1778147855.3956108,-0.39890463189776065,-0.23921980856299596,-0.36400934180783706,-0.02049536581252443,-0.0010694920090426625,-0.03743221444028775
1778147855415364502,1778147855.4153647,-0.5000434675774637,0.42391100557894945,-0.351289012473138,-0.023272257431944693,-0.003057721490993184,-0.012905530874323085
1778147855435453794,1778147855.435454,-0.23670754041533537,0.6226351929526961,-0.38084124687939097,-0.03744578150764614,-0.0004982466197290832,-0.01392170225772236
1778147855455605063,1778147855.455605,-0.21364697495631746,0.018555579203316328,-0.4315181267370216,-0.022283228105052472,0.003174944058519539,-0.035252619610115776
1778147855475466580,1778147855.4754665,-0.25936925659622684,0.0954826178785432,-0.265913083708726,-0.030662451478174684,0.007490655613340798,-0.024572864643501273
1778147855495407627,1778147855.4954078,-0.1122834785093414,0.3147806057381751,-0.30937090002142387,-0.03138809248964519,0.002211270735894012,-0.020529965775971087
1778147855515386171,1778147855.515386,-0.08552343602293078,-0.03366503124969432,-0.7281349991379618,-0.03249346403162999,0.008677517198010782,-0.03787668556015471
1778147855535646784,1778147855.535647,0.1793691321946493,0.1708248948467877,-0.20165624736463056,-0.03085661746434308,0.0009077336334845955,-0.017257501210218386
1778147855555507519,1778147855.5555077,0.09417408282581835,0.2855964727045664,-0.5655570236802447,-0.03402551303227876,0.014902648297896684,-0.028748675285523193
1778147855575572819,1778147855.5755727,-0.26548651508026366,0.30403891440492603,-0.735281330607488,-0.02650408349736701,0.007107278623142621,-0.023478069785675803
1778147855595554893,1778147855.5955548,-0.3264089822332701,0.052617191078668676,-0.1642015119030681,-0.030429958677425952,-0.005477825359611195,-0.029615916471163874
1778147855615449998,1778147855.6154501,-0.05102052419888081,0.13516213119434495,-0.5106820963556801,-0.03240051182253868,0.012961259681566578,-0.028039861120799755
1778147855635439430,1778147855.6354394,-0.2161646139802173,0.8799231695724526,-0.5487467960251444,-0.04500704554362694,0.009706546664002997,-0.015318291258085225
1778147855655436766,1778147855.655437,0.17710039556682472,-0.3082828427287857,-0.5739411113949763,-0.0291467734406974,0.011063162178575451,-0.033355479334196914
1778147855675424161,1778147855.6754243,-0.20434914784148694,-0.07854739719385204,-0.4530876571920055,-0.023823893299199497,0.001199916757730542,-0.02791296749076802
1778147855695390765,1778147855.695391,-0.44918344144171185,-0.20726254003530972,-0.5873836110299163,-0.02845388872437731,0.007942840869131006,-0.03806747022495749
1778147855715392130,1778147855.7153924,-0.014615946596677948,-0.24277805643342282,-0.1659149208228311,-0.025411142428394068,0.003540016988481229,-0.03774891812830818
1778147855735462855,1778147855.735463,-0.13873565259219856,-0.05697753764036392,0.042628904832034825,-0.025914836513445942,-0.0011157506215536891,-0.027780852317843475
1778147855755418906,1778147855.755419,-0.1626365127394082,0.21932174085848763,-0.48359454930235923,-0.031013850854267645,0.010385815513126466,-0.021134205234955468
1778147855775567966,1778147855.775568,-0.4825372025426131,0.001254913458124965,-0.11079328418346102,-0.03472636070024941,-0.005991632131380181,-0.029369118651718696
1778147855795621224,1778147855.7956212,0.357439217103588,0.822652670216534,-0.19330862871725074,-0.04247689931974752,0.01210158884109083,-0.007217460926695087
1778147855815632586,1778147855.8156328,-0.5442306151638081,0.7092991185452417,-0.14577831063127059,-0.03497881150764486,-0.004052699574821914,-0.01995812075200863
1778147855838560437,1778147855.8385606,-0.22258267320560543,0.004073006419675589,-0.07072185884361125,-0.027676019242833357,-0.0035464585394264533,-0.03514387301619725
1778147855855465195,1778147855.8554654,-0.24061198063315054,-0.17666605291955775,-0.02328935211595587,-0.02458833043308146,-0.00846410413612464,-0.03440923890715891
1778147855876729181,1778147855.8767292,-0.3606276381535138,0.16027812103241076,-0.31507458816892137,-0.02953342065737976,-0.0009561628778818991,-0.02144171587772836
1778147855895478129,1778147855.895478,-0.18200866570703203,0.14225429603743908,-0.4452016688080305,-0.02736869956796806,0.009238819667178776,-0.017588066399163584
1778147855915400666,1778147855.9154007,-0.47127001515812617,-0.15757077053332255,-0.07581834633567602,-0.01670831083426063,-0.00688173783783298,-0.03181319810136363
1778147855935536472,1778147855.9355364,-0.459054426529586,0.45237976867039265,-0.6624644463644164,-0.0308088724684608,0.0072005209459807835,-0.01395758511008334
1778147855955623209,1778147855.9556234,-0.10998046539559869,-0.3929528695544336,-0.8061182873136508,-0.01937161103353766,0.012522450921006721,-0.03292860822446235
1778147855975458816,1778147855.9754589,-0.4061010774223517,-0.06683190020814003,-0.20802900605562444,-0.025413127534317893,-0.008639829473617503,-0.02409058903859749
1778147855995423019,1778147855.995423,-0.032684671391009945,-0.2613021520226482,-1.047311502150843,-0.01690811741702777,0.01372886343284209,-0.034711145110245034
1778147856015429662,1778147856.0154297,-0.47871955487812506,-0.42307715035922683,-0.3052190410974046,-0.014177125200700249,-0.007518334974497142,-0.03686442400589027
1778147856035612301,1778147856.0356126,-0.3968507575838285,-0.3155912022731181,-0.34371452127396784,-0.028715582211776364,-0.002210065622268843,-0.03920904382923987
1778147856055530024,1778147856.05553,-0.38196414716187743,-0.032047519040766595,-0.6328218050642318,-0.022738484552146047,0.010182185861328711,-0.022176885757964802
1778147856076223043,1778147856.0762231,-0.31883883979911565,0.495845347385253,-0.5033486416071278,-0.038486889286392365,-0.0006841678142076927,-0.023193599072446492
1778147856096275006,1778147856.096275,-0.21398359986829518,-0.07090041299584676,-0.333791860630027,-0.019686804648748796,-0.0008173204201156242,-0.03407363437849106
1778147856115421987,1778147856.115422,-0.2508906016060254,0.05600870042704195,-0.9685248699287259,-0.0343085141413021,0.011571820601125875,-0.016098678698386912
1778147856135459140,1778147856.1354592,-0.15522779550774918,-0.1570805903640562,-0.7596634265997638,-0.027677758253441678,0.009147816395167723,-0.02972807305970152
1778147856155416688,1778147856.1554167,-0.25050660239936523,-0.05501357604528924,-0.2794807145288436,-0.01700494136742011,0.0025189202425571385,-0.02749413358110117
1778147856175406885,1778147856.175407,0.08574449255373899,0.0085531319256264,-0.3310828168923493,-0.017772687871823976,0.007331451143787448,-0.03435055582480816
