time_ns,time_s,msg_stamp_ns,frame_id,x,y,z,qx,qy,qz,qw
1778147854854745404,1778147854.8547454,1778147854330605713,robot_b_base,-0.6079555033860683,-0.12587357926917786,0.31912304304517325,0.9957876137320667,0.01253817787991532,-0.08882113253718847,0.01899023033191374
1778147854860551419,1778147854.8605516,1778147854377071533,robot_b_base,-0.6134214454758997,-0.12622518847946762,0.31935322718014664,0.9958361432328319,0.0125651495557774,-0.08827430463371745,0.018977354642669583
1778147854866163632,1778147854.8661637,1778147854423537354,robot_b_base,-0.6198170036016138,-0.1264227335208019,0.3203718450859989,0.9959184256842699,0.012602774857084156,-0.08735905007503166,0.018869441392240068
1778147854872929519,1778147854.8729296,1778147854470003174,robot_b_base,-0.6264717814341583,-0.12590874024665755,0.3213244946533828,0.9959822987330276,0.012655368941818821,-0.08658742784462771,0.019018927064166614
1778147854876556790,1778147854.8765569,1778147854516468994,robot_b_base,-0.6338577150718834,-0.12585187556857513,0.32217869794186027,0.9960090208853394,0.012653876869863884,-0.08631866605128535,0.018841380159546398
1778147854880540288,1778147854.8805404,1778147854562934814,robot_b_base,-0.6424683936606679,-0.1251284256739369,0.32306351344695694,0.9959887379304044,0.012623936925464952,-0.0865960814855277,0.01865981788908842
1778147854884382987,1778147854.8843832,1778147854609400635,robot_b_base,-0.6503524757344147,-0.1254326110517966,0.3226642736426571,0.9959179771204141,0.012543509162302322,-0.08749944136593286,0.018272684174124684
1778147854890328651,1778147854.8903286,1778147854655866455,robot_b_base,-0.6596004995302379,-0.12519378050097885,0.3226709466891386,0.9957719725851084,0.012421144992803338,-0.08923550030856271,0.017914219372062844
1778147854896424729,1778147854.8964248,1778147854702332275,robot_b_base,-0.6677908290893352,-0.12493974500826355,0.3222564176811648,0.9955877616891979,0.012288560297465691,-0.09133341374730845,0.017669397097000134
1778147854900665688,1778147854.9006658,1778147854748797852,robot_b_base,-0.674909400032278,-0.1243347444801377,0.3219772416609612,0.9953688211514689,0.01215222399400249,-0.09372659213079912,0.01756585492032628
1778147854903967159,1778147854.9039674,1778147854795263672,robot_b_base,-0.6805675469323722,-0.12401534623395383,0.3219345168375034,0.9951364498884269,0.012021136474258237,-0.09618021802164795,0.017558588856569392
1778147854905206156,1778147854.9052064,1778147854841729492,robot_b_base,-0.683998191722483,-0.12353279209952084,0.32206147436308835,0.9948894485087992,0.01188203863513023,-0.09872562220615844,0.017522954195499093
1778147854951000029,1778147854.9510002,1778147854888195313,robot_b_base,-0.6852075400891832,-0.12354199544998401,0.32167186864271624,0.9946681399328847,0.011762908647597027,-0.10094582204044163,0.017517602438206836
1778147854996855372,1778147854.9968555,1778147854934660889,robot_b_base,-0.6849494471517712,-0.1235653134537873,0.32107208552984007,0.9945037468547442,0.011688925267032031,-0.10254208748857052,0.017629146645912874
1778147855040077437,1778147855.0400774,1778147854981126709,robot_b_base,-0.6819219359865348,-0.12421593409522091,0.31985308316735306,0.9944216915104747,0.011665259624747655,-0.10330873687067445,0.01779679908071778
1778147855087275462,1778147855.0872757,1778147855027592529,robot_b_base,-0.6783712995698782,-0.12451882641762047,0.31908692627411117,0.9944481828708311,0.011708234881840456,-0.10300341294649766,0.01805618293623605
1778147855136055012,1778147855.1360552,1778147855074058105,robot_b_base,-0.6722037665049451,-0.12549168127109844,0.31832661279100305,0.9945973861111644,0.011799522197662464,-0.101519738358137,0.018181131440086085
1778147855182661512,1778147855.1826618,1778147855120523926,robot_b_base,-0.6667229611209137,-0.1253817510367642,0.3178014331915133,0.9948230024379745,0.011907856615079055,-0.09928885938122047,0.018086436185849465
1778147855239654630,1778147855.2396548,1778147855166989502,robot_b_base,-0.6610936876462778,-0.12549517747636274,0.3178000991677335,0.9950717136080524,0.012040288078673368,-0.0967509350904484,0.018071325331603893
1778147855273640413,1778147855.2736406,1778147855213455322,robot_b_base,-0.6568176699824302,-0.1255027801985682,0.31741793260330226,0.9953418052750538,0.012185048430549064,-0.09392155472582248,0.018026558862594445
1778147855321998357,1778147855.3219984,1778147855259920898,robot_b_base,-0.6533002187746589,-0.1252997407471116,0.31707095462188883,0.9955991311343825,0.012314332854313086,-0.0911692890639622,0.017857436053018576
1778147855366997726,1778147855.366998,1778147855306386963,robot_b_base,-0.6514008641514044,-0.12520931591750095,0.3171671062435985,0.9958199757796692,0.012431299261598621,-0.088733579737001,0.017731059300141877
1778147855413709503,1778147855.4137096,1778147855352852783,robot_b_base,-0.6516248242501246,-0.12512972651543375,0.317768653574678,0.9960019375485827,0.01253249361614108,-0.08667018704548757,0.017645273608845328
1778147855461021630,1778147855.461022,1778147855399318848,robot_b_base,-0.6532025552136922,-0.12488406648173711,0.3181344399230817,0.9961267328636625,0.012591220749638685,-0.08525364580226809,0.017458783228537424
1778147855513906230,1778147855.5139062,1778147855445784668,robot_b_base,-0.6563425718992753,-0.12462261269018138,0.31873129463662364,0.9961656307261246,0.012611256033004465,-0.08480395733924026,0.017414970597065746
1778147855552592034,1778147855.5525923,1778147855492250488,robot_b_base,-0.6604419673916473,-0.12441808604196458,0.31894537720184657,0.9961257441189474,0.01256498735367738,-0.08532301485769961,0.017193200163675548
1778147855603466695,1778147855.6034667,1778147855538716553,robot_b_base,-0.6656061143604848,-0.12443872593651306,0.31897002666467156,0.9960086194202219,0.01248921857629962,-0.08669695936760745,0.017160614685620926
1778147855645694107,1778147855.6456943,1778147855585182373,robot_b_base,-0.6699351646379871,-0.12398061833901264,0.31928546216835507,0.9957967091536867,0.012352786955017592,-0.08913178421057442,0.01708355163809425
1778147855702544355,1778147855.7025445,1778147855631648193,robot_b_base,-0.674199066482699,-0.12391669047549425,0.31972546707426175,0.9955734956385617,0.012226930420422978,-0.09159639197150672,0.01714695110831584
1778147855740292782,1778147855.740293,1778147855678114258,robot_b_base,-0.6772370509026573,-0.12403930178447242,0.31972655537521577,0.9953591374606243,0.012103279426262119,-0.09391277846273122,0.017148998285075594
1778147855785694618,1778147855.7856948,1778147855724580078,robot_b_base,-0.6792973760725894,-0.12406945618387877,0.3195212449696442,0.9951682887623418,0.012008616675469453,-0.09590348773331625,0.01727400381961264
1778147855830663380,1778147855.8306634,1778147855771045898,robot_b_base,-0.6795210428536705,-0.12406567191070739,0.3190741870428197,0.9950126148712078,0.011946618881291471,-0.0974727004704176,0.017499920213278116
1778147855875929414,1778147855.8759294,1778147855817511719,robot_b_base,-0.6782047415145955,-0.12437220075231747,0.31844034370432833,0.9949091645957636,0.011921481616942517,-0.0984744997517889,0.017787787328722587
1778147855923292875,1778147855.923293,1778147855863977783,robot_b_base,-0.6753405551303024,-0.12487860786816385,0.31778885687522795,0.9948833602019452,0.01195420352408531,-0.09865280033425322,0.01821597094863585
1778147855971832277,1778147855.9718325,1778147855910443604,robot_b_base,-0.671312055787187,-0.12554137300760393,0.31727552124296826,0.9949667588661907,0.012029816868279126,-0.09774525702991703,0.0185012698369316
1778147856021387055,1778147856.021387,1778147855956909424,robot_b_base,-0.6672115861276886,-0.12559463413406824,0.31670023121469565,0.9951539217763536,0.012135095664983416,-0.0958003995177137,0.018539009644295588
1778147856068331959,1778147856.0683322,1778147856003375244,robot_b_base,-0.6629821555079358,-0.12568654681072355,0.31652728847866357,0.995372546749744,0.012249667575837871,-0.09349819011334012,0.018480456345557367
1778147856113558383,1778147856.1135583,1778147856049841064,robot_b_base,-0.6585945116100331,-0.1257907893111314,0.31624881121356746,0.9955937685008849,0.012390811106954214,-0.09106139780855636,0.018636999529695324
1778147856167328414,1778147856.1673286,1778147856096306885,robot_b_base,-0.6558376562400275,-0.12594190701157737,0.316247382855607,0.9957919619929788,0.01251749413371208,-0.08882451812773413,0.018758618023781707
1778147856204869868,1778147856.20487,1778147856142772949,robot_b_base,-0.6543781512002144,-0.12567270832688726,0.31629973717806764,0.9959797262239177,0.012624116707773499,-0.08668742181850361,0.018716504127083856
1778147856248439151,1778147856.248439,1778147856189238770,robot_b_base,-0.6541607611983911,-0.1253645717360361,0.3165031762625952,0.9961132100824377,0.01269760227564078,-0.08514458314150962,0.018645201993265144
1778147856294187533,1778147856.2941875,1778147856235704590,robot_b_base,-0.6548005058219526,-0.1251426604797281,0.3168262223749267,0.9962031862918936,0.012733170244456362,-0.0841247150553676,0.018442079987290926
1778147856342955452,1778147856.3429556,1778147856282170654,robot_b_base,-0.6573320488457742,-0.12460568800477001,0.3172959529786238,0.9962418703278949,0.012729499092322856,-0.08372918902045619,0.018152646209661137
1778147856386714254,1778147856.3867145,1778147856328637207,robot_b_base,-0.6601377402521889,-0.12441205387571685,0.31740318558965674,0.9962024345442986,0.012676628709213418,-0.08426828400915148,0.01785689790345765
1778147856438691904,1778147856.4386919,1778147856375103516,robot_b_base,-0.6639312000133564,-0.12418492903383471,0.31775219278922723,0.9961224161037503,0.012597612689734562,-0.08528383161501413,0.017552787676272632
1778147856480905869,1778147856.480906,1778147856421569824,robot_b_base,-0.6674999862216675,-0.12404042544264471,0.31794685814131446,0.9959825483218838,0.012487212999866389,-0.08696789302922238,0.0173037143931607
1778147856532225646,1778147856.5322256,1778147856468036377,robot_b_base,-0.6708092378839924,-0.12411348248007359,0.31805658613855764,0.9958011100100095,0.012378153147751921,-0.08903511196587548,0.01731125254589606
1778147856583395370,1778147856.5833955,1778147856514502686,robot_b_base,-0.6737387544321228,-0.12406946406388653,0.31840885148835196,0.9956232094292737,0.012281256557777667,-0.09100009859253208,0.01739475895964396
1778147856665625301,1778147856.6656256,1778147856607435547,robot_b_base,-0.6746321227421042,-0.12434134577042855,0.3179560243234304,0.9954615817966912,0.012207831588553665,-0.09272396466912443,0.01759188423034487
1778147856713422053,1778147856.7134223,1778147856653901855,robot_b_base,-0.6738735880298181,-0.12480383175231913,0.3174318408244429,0.9953499767187544,0.012180594020095315,-0.09385209056510731,0.017939957409419966
1778147856759933178,1778147856.7599332,1778147856700368408,robot_b_base,-0.6722700580178687,-0.12513233860637696,0.31689237979108775,0.995311956988082,0.012199145866077033,-0.09417878701355645,0.018320622078622728
