time_ns,time_s,qd0,qd1,qd2,qd3,qd4,qd5
1778147854847240987,1778147854.8472412,0.005449430085718632,0.004802300129085779,2.620192474447891e-12,-0.007437779102474451,-0.00449788523837924,0.0057686506770551205
1778147854855535994,1778147854.855536,0.002382103353738785,-0.004812883213162422,-0.0010490933200344443,-0.00011918152449652553,-0.0009850079659372568,0.0007101732771843672
1778147854877016018,1778147854.877016,-0.0023389754351228476,-0.0029814131557941437,0.00021055535762570798,-9.088572800384207e-27,-0.00019431130203884095,0.00019063270883634686
1778147854897159200,1778147854.8971593,-0.001641076523810625,-0.0020703813061118126,0.00012659061758313328,0.00015773561608511955,4.257145701558329e-05,0.00011173436359968036
1778147854915441553,1778147854.9154418,-2.891638814617181e-06,-0.0023123780265450478,4.2534713429631665e-05,0.0001322691678069532,5.9718477132264525e-05,-2.9431688744807616e-05
1778147854935427945,1778147854.935428,-1.4316517806325924e-12,-0.0007544661057181656,5.7766970712691545e-05,0.0006434005917981267,8.897339284885675e-05,-6.653635500697419e-05
1778147854956249856,1778147854.95625,-0.0005832875031046569,-0.00040531984996050596,6.404205487342551e-05,0.0011471309699118137,0.00011329128028592095,-0.00018631106649991125
1778147854975389677,1778147854.9753897,-0.0003745518915820867,-0.000990623258985579,7.036786701064557e-05,0.0005281012854538858,0.00014194492541719228,-0.00040522648487240076
1778147854995455751,1778147854.9954557,-0.00011973942309850827,-0.001370320562273264,5.886238068342209e-05,0.000969071639701724,0.0002866242139134556,-0.00042453178321011364
1778147855015365933,1778147855.015366,-0.00010768182255560532,-0.0010979718063026667,6.139657489256933e-05,0.001079100533388555,0.00030618059099651873,-0.0007220630650408566
1778147855035394103,1778147855.0353942,-0.00019265234004706144,-0.0008546164026483893,5.245135253062472e-05,0.00013738679990638047,0.00025292043574154377,-0.0006445105536840856
1778147855055327414,1778147855.0553277,-0.00014421447122003883,-0.0004913516459055245,5.722654168494046e-05,0.00032451958395540714,0.0005734263686463237,-0.0005840461235493422
1778147855075584429,1778147855.0755847,-0.00013276464596856385,-0.00022967465338297188,0.00016462548228446394,0.0003081715549342334,0.0004037251928821206,-0.000325412634992972
1778147855095394637,1778147855.0953946,-0.0001253439550055191,-0.00015194177103694528,0.000540928274858743,0.00026268025976605713,0.00025866669602692127,-0.000188840291230008
1778147855115428518,1778147855.1154287,-0.00010675634257495403,-0.00013623911945614964,0.00034581951331347227,0.0002061752020381391,0.0001440824562450871,-0.00015959556913003325
1778147855136936052,1778147855.136936,-9.178612526739016e-05,-0.00012443512969184667,0.0007545441039837897,0.00017323571955785155,0.00010655199002940208,-0.00012045536277582869
1778147855155350683,1778147855.155351,-7.081453804858029e-05,-3.57072422048077e-05,0.0010771951638162136,0.00014241479220800102,8.783423254499212e-05,-0.00010031603596871719
1778147855175440484,1778147855.1754405,-6.11848954576999e-05,-2.9789585823891684e-05,0.0012785627041012049,9.444427996641025e-05,8.818877540761605e-05,-9.870005305856466e-05
1778147855195395177,1778147855.1953952,-5.3861622291151434e-05,-2.555923674663063e-05,0.0013099994976073503,7.806123903719708e-05,0.00010341673623770475,-9.752186451805755e-05
1778147855215337355,1778147855.2153375,-4.449449022558838e-07,-2.2381032977136783e-05,0.0003560603072401136,6.652186129940674e-05,9.55976647674106e-05,-6.0430113080656156e-05
1778147855235362062,1778147855.235362,-2.2029241224155033e-13,-1.3885135558666661e-05,0.00019006928778253496,6.954578566364944e-05,8.502174750901759e-05,-5.3214178478810936e-05
1778147855255489356,1778147855.2554893,-1.0906687861711084e-19,-6.874537831352834e-12,0.00011153989180456847,6.16111938143149e-05,8.56988990562968e-05,-4.502493213334735e-13
1778147855275452863,1778147855.275453,-5.399907586930959e-26,1.3697055692318827e-05,7.89314872235991e-05,5.013427438361792e-19,7.543672109022737e-05,-3.519175518366579e-33
1778147855295447329,1778147855.2954473,-2.6734967439890024e-32,1.188912119687302e-05,6.10763527220115e-05,3.918523763311631e-39,2.0511084497520926e-10,0.0
1778147855315525091,1778147855.3155253,-1.323649573689804e-38,1.0501762517378666e-05,4.980914673069492e-05,0.0,1.6031589439565295e-30,0.0
1778147855335451303,1778147855.3354516,-7.006492321624085e-45,3.3971678803368377e-09,4.205166260362603e-05,0.0,0.0,0.0
1778147855355442469,1778147855.3554425,-0.0,1.681939241440116e-15,3.638492489699274e-05,0.0,0.0,0.0
