time_ns,time_s,x,y,z,rx,ry,rz
1778147624808715530,1778147624.8087156,-0.6074002781814509,-0.1339278528327657,0.8091457573837236,-1.8083539855478985,-1.7491293292738597,0.7557690716089595
1778147624815265425,1778147624.8152657,-0.6074178812850356,-0.1339072878778799,0.8091240963571913,-1.8083666846986726,-1.7490993346210197,0.7557239073558204
1778147624836259878,1778147624.8362598,-0.6074448677928362,-0.13391100771008807,0.8091093884772596,-1.8083802797638815,-1.7491525599763718,0.7557300949505084
1778147624856585169,1778147624.8565853,-0.6074382145526233,-0.13391243106853326,0.8091279268531996,-1.8082820729778595,-1.7491278447751728,0.7557446681030131
1778147624873946229,1778147624.8739462,-0.6074139442543237,-0.13387904763866032,0.8091383567565952,-1.8083388658537078,-1.7491011440993842,0.7557165733431593
1778147624893736153,1778147624.8937364,-0.6074343215661256,-0.13385752830024178,0.8091766293787573,-1.8083569245501405,-1.7489934182566707,0.7558443316437633
1778147624913727401,1778147624.9137275,-0.6074509250750472,-0.1338947501663695,0.8091182339448073,-1.8083279931940124,-1.7491358416834077,0.7557476750680394
1778147624933723652,1778147624.9337237,-0.6074309975270138,-0.13387287839356843,0.8091582580576495,-1.808289921984442,-1.7490921666244503,0.7558309625187398
1778147624953740788,1778147624.9537408,-0.6074687258404661,-0.13388858041427215,0.8091164276073942,-1.808375078014051,-1.7490995724715908,0.7557204994059125
1778147624973752972,1778147624.9737532,-0.6074938951162607,-0.1338792397630723,0.8091084832611193,-1.8084034530916384,-1.7490961436335442,0.7557276019720549
1778147624993821297,1778147624.9938214,-0.6074912476476882,-0.13389982996881403,0.8091090244466075,-1.8083699830429616,-1.7491533509941288,0.7557494170272311
1778147625013770019,1778147625.01377,-0.6074839296244413,-0.13389700386266795,0.8091387885246827,-1.8083662193661831,-1.7491040958772317,0.7557850190597902
1778147625033720462,1778147625.0337207,-0.6074665269350711,-0.1339154855892096,0.8091815974358832,-1.808312415627857,-1.7491059329098282,0.7558779732881863
1778147625053769715,1778147625.0537698,-0.6074941164315404,-0.1339047533421256,0.8092038208075354,-1.8083188551653608,-1.7490273199583897,0.7559385666295573
