time_ns,time_s,fx,fy,fz,tx,ty,tz
1778147624809102060,1778147624.8091023,-0.04837885269056967,-1.0115200446306136,-0.03655482570848155,0.00241908052985779,0.013963023906463133,-0.042734982964623386
1778147624815404168,1778147624.8154044,-0.04687298856259786,-0.7080398342684024,0.3660303460807638,-0.00238190681917364,-0.004514902454158009,-0.021459111218230444
1778147624836432709,1778147624.8364327,-0.1423322158828489,-0.8919408117583262,0.3187460545104379,-0.007028464136580381,-0.009507920478253185,-0.02638661656750295
1778147624856757807,1778147624.8567579,-0.13915833334342614,-0.7373664931340722,-0.251796253832569,0.004343843835465815,-0.004723014316866111,-0.03879682524821139
1778147624874273171,1778147624.8742733,-0.5148818422052539,-0.7157529429572136,-0.3606362236954035,0.0022666710206898297,0.002319876149468893,-0.03938574566813456
1778147624893905325,1778147624.8939054,-0.24996011364227183,-0.7887251547362927,0.18540695490013803,0.0032557340106139504,-0.00594129320308635,-0.035117795829176665
1778147624913891870,1778147624.913892,-0.4896412475852118,-0.4936490391440259,0.2822752026153685,-0.0059680359444288615,-0.01707290618233998,-0.019375965671399903
1778147624933908179,1778147624.9339082,0.17280510159078288,-0.19363832674035802,-0.5399300673582439,-0.004264953194985148,0.0059139389719938505,-0.015923447666378168
1778147624953902876,1778147624.953903,-0.41785288304982254,-0.7877612293955228,-0.054630973818756395,-0.0024473443612169875,-0.013917595370394548,-0.03525198169488426
1778147624973909498,1778147624.9739096,0.014851429431548234,-0.7577328301009668,-0.10865187233093573,-0.003160562982063648,-0.0008466547203275339,-0.0443947063372727
1778147624994070260,1778147624.9940703,-0.35456550569334705,-0.6938375383350843,-0.24799788361271613,-0.0020553565349877914,-0.0045064152457822935,-0.02749071441050579
1778147625013938493,1778147625.0139384,0.3040600618308944,-0.7846020237877502,-0.38171437453324425,0.007588648763888121,0.008016629696363941,-0.03547157990196552
1778147625033892167,1778147625.0338922,-0.18377071547944054,-0.5631958163671882,0.15709774562364184,-0.0030024441487251415,-0.014567532449793192,-0.028120811459446494
1778147625053982544,1778147625.0539825,-0.14674523540896428,-0.7492931759716631,0.022506679945363456,0.002064434496409938,-0.005368338894540894,-0.03391351692302133
1778147625074214791,1778147625.074215,-0.31023356363893023,-0.733590417485042,0.3515151106294317,0.0032745893074110598,0.011127416289814403,-0.03119886003381299
1778147625094902442,1778147625.0949028,0.1743874421748239,-0.6955966117008521,-0.4198920733394099,-0.00032088447922969457,0.004723876323464997,-0.02407166171597766
1778147625113978875,1778147625.113979,-0.14305433991673397,-1.037342848106845,-0.3536793984748448,0.005699619843108081,-0.004971700006769117,-0.030163716822847252
1778147625133863534,1778147625.1338634,0.16854222951871486,-0.44352281816239897,-0.09939903055664322,-0.01793111210576235,0.0015971693682990972,-0.03507505272690058
1778147625154081538,1778147625.1540816,0.22561627314842708,-0.3340206980414496,-0.08953088546352359,-0.010709914271504209,0.004553483029726956,-0.029615856218561765
1778147625177852538,1778147625.1778526,-0.2178925018385204,-0.7998832602366193,-0.18470201639854344,0.004976643721618122,-0.006246836084643548,-0.03347031876655713
1778147625194018875,1778147625.1940188,-0.07254181140575061,-0.2928070785699147,-0.13898056489078475,-0.008394714694786693,-0.00558120616028515,-0.02655377015320255
1778147625213943412,1778147625.2139435,0.18791813248136868,-1.0360350404760499,-0.13410772001420673,0.00364743239796971,0.00018735050955904142,-0.033331835780420864
1778147625233880085,1778147625.2338803,-0.3256192181997835,-1.4444952938152673,0.1860479070060433,0.008963055431738948,-0.010855218144618432,-0.05306512828538854
1778147625253913348,1778147625.2539134,0.1862558163745237,-1.2972140555772462,0.008018297045892839,0.004517200535220388,0.003078439114909045,-0.05919381334941895
1778147625273988282,1778147625.2739885,-0.21053335730622458,-1.1012393177455653,0.06356572042395357,0.004781268334677423,-0.010039682357531995,-0.04920515323055137
1778147625294040377,1778147625.2940404,-0.14865962104090277,-0.6232185750867645,0.03367318725970135,-0.0040123533967384994,-0.00543080219674706,-0.025255327063711627
1778147625316788596,1778147625.3167887,0.005689765987730834,-0.40821811094741633,0.10212911565898103,-0.0030029959588218063,-0.012687659068853815,-0.026077030081929027
1778147625333930754,1778147625.333931,-0.032671835318988665,-1.0197074538066924,0.20507028892309903,0.0009175693600805765,-0.008600354362506517,-0.038831686543711164
1778147625354089192,1778147625.3540893,-0.22164479516076402,-0.10326763341895745,-0.03900301283861762,-0.006656204943233981,-0.006208161243292481,-0.01628873185603169
1778147625374017030,1778147625.3740172,-0.05862536580410185,-0.4196635678568343,-0.0434195962610768,-0.018412469334580545,-0.0022953082269432045,-0.03324488648519777
1778147625394051978,1778147625.3940523,-0.5674894700368903,-0.7110686492974212,0.4180075187318091,0.003294800916235137,-0.026372315286367302,-0.035350203141261284
1778147625413976347,1778147625.4139764,-0.37650147262876243,-0.8660874185852608,0.17350824850924354,0.011423978021581202,-0.014069801334714332,-0.03916432982551939
1778147625434172813,1778147625.434173,-0.2435154133265202,-0.6190614611257348,0.28330551513992797,0.0003948936992431342,-0.0167952448446812,-0.029143929051719832
1778147625456121699,1778147625.4561217,-0.5070018541093837,-0.5588809290938738,0.4815287046355114,0.008275358707297386,-0.015542748985165554,-0.03220066449008975
1778147625473947542,1778147625.4739478,-0.09206721951983139,0.13043888430976064,0.16244440482482364,-0.013240220229821959,-0.004167535589170076,-0.012104721027155615
1778147625493956863,1778147625.493957,0.26482386906502814,-0.8505706131061562,-0.34262287055538737,-0.0011363218452711613,0.012910031812804357,-0.0331471824534741
1778147625513966918,1778147625.513967,0.021732703203740045,-0.09473087220422907,0.3496339194119664,-0.009484216024050033,-0.010515515542873865,-0.02189911840516094
1778147625534029923,1778147625.53403,-0.06240014302027724,-0.9203707571429494,0.3375985715769492,-0.0038482427991295004,-0.013444166436061295,-0.03549885001357826
1778147625553873475,1778147625.5538735,-0.06359898085253614,0.004138018102969687,0.1983626436232308,-0.0011240806691235564,-0.010725352828089785,-0.018028515420482852
1778147625574052127,1778147625.574052,0.10746148925601381,-0.5424513894521232,0.4831175253166081,0.00504654999225823,-0.012083619652867415,-0.033880941591469385
1778147625593956776,1778147625.593957,0.11685423267539595,-1.1800789830421483,-0.21713050163868786,0.002138142208562295,0.0067168392314652025,-0.04786720006578171
1778147625614007671,1778147625.6140077,-0.1077900352012295,-0.4577014039267815,0.2747527777539329,-0.0006515034679339948,-0.013957891520449482,-0.02537551240767751
1778147625634921821,1778147625.6349218,-0.326346707358903,-0.5118931016402465,0.41995156564108077,-0.0005516033481396121,-0.014610181339048648,-0.027942482381395902
1778147625653905546,1778147625.6539059,-0.3170078660937568,-0.4816217998745095,0.4271274748808347,-0.0048941266200131055,-0.01997661838825773,-0.03338126292151887
1778147625673890285,1778147625.6738904,-0.27667715639927615,-0.39197996881737396,0.30835982873124246,-0.01137577271012681,-0.01582709813699959,-0.029875879516331832
1778147625695311332,1778147625.6953115,0.1611282692210286,-1.0944054105290968,-0.1567473305353063,-5.539684473086781e-05,0.006060084408936511,-0.03973051661521025
1778147625714254308,1778147625.7142544,0.25874441284833727,-0.9524555665060719,0.027740726805685623,-0.002688449845131372,-0.0008180708527863794,-0.027277371864338085
1778147625735293551,1778147625.7352936,0.06190673347358788,-0.5706338635271774,-0.024253207958942473,-0.005366740615982055,-0.0016160119620621904,-0.03665743933606505
1778147625753963243,1778147625.7539635,0.14024596556605454,-1.0296701221707256,0.2121454841037541,-0.0007717517304400533,-0.0008747936691448564,-0.03648138876711604
1778147625774972034,1778147625.7749722,-0.24691168936089478,-0.5670210601007747,-0.24946588716550744,0.009595478918732327,0.0005482666064547023,-0.025278369691722553
1778147625793894261,1778147625.7938943,-0.07381851031349718,-0.7544733098556217,0.126701885779213,-0.005221190184392202,-0.002370597065012587,-0.036101586146321495
1778147625813950550,1778147625.8139505,-0.00754897687759809,-0.8417580187934377,0.3305284517187055,-0.004847821033134834,-0.0033402402608690256,-0.031847552411585704
1778147625833951017,1778147625.833951,0.16706392467658046,-1.0085795507097515,-0.06952911173578866,-0.0005509025550572769,0.0043813075820289035,-0.03780686666260025
1778147625854288631,1778147625.8542888,-0.0790278326673396,-0.7034124017682654,0.045622326925376176,0.005407635287542442,-0.004612735636332887,-0.02965525798768158
1778147625873998040,1778147625.8739982,-0.08521484677006591,-1.2658698525747272,0.08589207089397809,0.003526312278261296,-0.006855129344617284,-0.04774218159214656
