time_ns,time_s,q0,q1,q2,q3,q4,q5
1778147624808834523,1778147624.8088346,-2.572005097066061,-1.3280293953469773,-1.742534875869751,-0.94534786165271,1.198879599571228,0.4670000374317169
1778147624815319775,1778147624.81532,-2.5720494429217737,-1.3280494970134278,-1.7425551414489746,-0.9453192514232178,1.19887113571167,0.466979056596756
1778147624836332184,1778147624.8363323,-2.5720816294299524,-1.3280975979617615,-1.7425390481948853,-0.945295588379242,1.1989399194717407,0.46695128083229065
1778147624856646424,1778147624.8566465,-2.572061363850729,-1.3280856174281617,-1.742534875869751,-0.945255772476532,1.1988747119903564,0.46689513325691223
1778147624874092624,1778147624.8740926,-2.5720887819873255,-1.3280334037593384,-1.7425469160079956,-0.9453239601901551,1.1988831758499146,0.46692371368408203
1778147624893818012,1778147624.8938181,-2.572141472493307,-1.3280618351748963,-1.7424906492233276,-0.9452353280833741,1.198899269104004,0.46692371368408203
1778147624913802071,1778147624.9138021,-2.572109047566549,-1.3281012934497376,-1.742534875869751,-0.9452479046634217,1.198931336402893,0.46689102053642273
1778147624933794111,1778147624.9337943,-2.5721214453326624,-1.328060821895935,-1.7425189018249512,-0.9452193540385743,1.1989272832870483,0.46686309576034546
1778147624953817381,1778147624.9538174,-2.5721336046801966,-1.3281298738769074,-1.7425111532211304,-0.9452639383128663,1.1989272832870483,0.4669160842895508
1778147624973824754,1778147624.973825,-2.5721777121173304,-1.328169585471489,-1.742494821548462,-0.9452353876880188,1.198967695236206,0.4669034779071808
1778147624993924096,1778147624.9939241,-2.5721493403064173,-1.3281732958606263,-1.7424911260604858,-0.9452312749675293,1.1989881992340088,0.4668874442577362
1778147625013848121,1778147625.013848,-2.572141472493307,-1.3281613749316712,-1.7424592971801758,-0.9452396196177979,1.1989601850509644,0.4669034779071808
1778147625033784142,1778147625.0337842,-2.572097126637594,-1.3281412434628983,-1.742418885231018,-0.9452318114093323,1.1989516019821167,0.46689942479133606
1778147625053855366,1778147625.0538557,-2.572137180958883,-1.3281851720860978,-1.742366909980774,-0.9451711934855958,1.1989474296569824,0.4668915569782257
1778147625074034882,1778147625.0740352,-2.572125260029928,-1.3281330329230805,-1.7423588037490845,-0.9452396196177979,1.1988985538482666,0.46689939498901367
1778147625094731364,1778147625.0947313,-2.5721455256091517,-1.328165055518486,-1.7423350811004639,-0.9452276986888428,1.1989551782608032,0.46689510345458984
1778147625113862342,1778147625.1138625,-2.572109047566549,-1.328209565286972,-1.7423712015151978,-0.9452396196177979,1.1989482641220093,0.4669035077095032
1778147625133779781,1778147625.1337798,-2.5721212069140833,-1.3281572622111817,-1.7423149347305298,-0.9452437323382874,1.1989998817443848,0.46685126423835754
1778147625153948512,1778147625.1539485,-2.5721212069140833,-1.3281330329230805,-1.7423793077468872,-0.9452437323382874,1.198967695236206,0.46685898303985596
1778147625177727675,1778147625.177728,-2.572169605885641,-1.328149066572525,-1.7423350811004639,-0.9452276986888428,1.1989432573318481,0.4669075906276703
1778147625193894480,1778147625.1938946,-2.5721049944507044,-1.3281768423369904,-1.7423676252365112,-0.9452152413180848,1.1989474296569824,0.46687909960746765
1778147625213857639,1778147625.2138577,-2.572137180958883,-1.3281811040690918,-1.742367148399353,-0.945211724644043,1.198987364768982,0.46689939498901367
1778147625233798296,1778147625.2337985,-2.5720887819873255,-1.3281810891679307,-1.7423309087753296,-0.9452359241298218,1.1989474296569824,0.46689513325691223
1778147625253810483,1778147625.2538106,-2.572125260029928,-1.3281768423369904,-1.7423794269561768,-0.9452479642680665,1.1988866329193115,0.4668915867805481
1778147625273861941,1778147625.273862,-2.572125260029928,-1.3281691831401368,-1.7423592805862427,-0.9452312153628846,1.1988985538482666,0.46689513325691223
1778147625293903117,1778147625.293903,-2.5721171537982386,-1.3281852018884202,-1.742383599281311,-0.9451795381358643,1.1989761590957642,0.4668833613395691
1778147625316659409,1778147625.3166595,-2.5721212069140833,-1.328104556804039,-1.742347002029419,-0.9452437323382874,1.198951005935669,0.46693211793899536
1778147625333843316,1778147625.3338432,-2.572109047566549,-1.3281768423369904,-1.7423068284988403,-0.9452883762172242,1.198923110961914,0.4669160842895508
1778147625353945985,1778147625.3539462,-2.572129551564352,-1.3281852018884202,-1.7423350811004639,-0.9452157777598877,1.1989355087280273,0.4668874442577362
1778147625373891257,1778147625.3738914,-2.5721493403064173,-1.3281852018884202,-1.7423309087753296,-0.9452157777598877,1.1989516019821167,0.4669117331504822
