time_ns,time_s,msg_stamp_ns,frame_id,x,y,z,qx,qy,qz,qw
1778147013896059492,1778147013.8960595,1778147013412785400,robot_b_base,-0.7365504334306154,-0.022014647018321343,0.3490759638132206,0.9807476735864058,0.009462989291854584,-0.19244918132994202,0.03174531766970049
1778147013902391234,1778147013.9023914,1778147013459253906,robot_b_base,-0.7362433014802853,-0.022373428530763184,0.34898047478129074,0.9807345819181953,0.009449554684078368,-0.1925251268321131,0.0316932372012423
1778147013908426535,1778147013.9084265,1778147013505722412,robot_b_base,-0.7362260222315945,-0.02213171584623186,0.34922625195639573,0.9807538508309134,0.009464203195265593,-0.1924177433721315,0.031744684181600896
1778147013913524802,1778147013.9135249,1778147013552190918,robot_b_base,-0.736112061209069,-0.02242437035258027,0.3492190182554316,0.9807565080466614,0.009430328460297508,-0.19243375557389122,0.03157515708556488
1778147013918407409,1778147013.9184074,1778147013598659424,robot_b_base,-0.7363156828159665,-0.022054490960546014,0.3493096634547938,0.9808021621587454,0.009435876451487296,-0.19220423439857096,0.03155337097018013
1778147013922650862,1778147013.922651,1778147013645127930,robot_b_base,-0.7363744323175638,-0.02199933665786158,0.3493207511942435,0.9808110037068949,0.009413068146986522,-0.19218020700259605,0.03143146818036681
1778147013926527951,1778147013.9265282,1778147013691596436,robot_b_base,-0.7357440693340642,-0.02204139326776111,0.34941511329009983,0.9807633648480947,0.009397729159921327,-0.1924278616352867,0.03140737055136532
1778147013930337703,1778147013.930338,1778147013738064941,robot_b_base,-0.7359475502504106,-0.02199196608745191,0.34958843970728243,0.9807955027460702,0.009411577803424241,-0.19225783686436573,0.03144086768154185
1778147013933846878,1778147013.933847,1778147013784533447,robot_b_base,-0.7358433958766916,-0.022020124846898526,0.34953205213424593,0.9807643940310528,0.00941091164678947,-0.192411553855369,0.031471130990812224
1778147013940243755,1778147013.9402437,1778147013831001709,robot_b_base,-0.7360997021716033,-0.021971369277245745,0.3494429159090561,0.9807797446903037,0.009392092135739577,-0.19235204583217333,0.03136194309531877
