time_ns,time_s,qd0,qd1,qd2,qd3,qd4,qd5
1778147015285748451,1778147015.2857485,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015305874979,1778147015.305875,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015325805477,1778147015.3258057,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015345998903,1778147015.345999,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015365934854,1778147015.3659348,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015385964107,1778147015.3859642,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015405951224,1778147015.4059513,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015425795147,1778147015.425795,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015445896166,1778147015.4458964,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015466040715,1778147015.4660408,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015485960818,1778147015.4859607,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015505817211,1778147015.5058172,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015525763224,1778147015.5257635,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015545887588,1778147015.5458877,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015565801993,1778147015.565802,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015585869965,1778147015.5858703,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015606022234,1778147015.6060224,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015625859326,1778147015.6258595,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015645922984,1778147015.6459231,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015665790227,1778147015.6657903,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015685974107,1778147015.6859741,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015705879202,1778147015.7058794,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015725871333,1778147015.7258716,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015745819136,1778147015.7458193,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015766046465,1778147015.7660465,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015785989220,1778147015.7859893,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015807377797,1778147015.807378,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015825941878,1778147015.8259418,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015846164859,1778147015.846165,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015865890319,1778147015.8658905,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015886007221,1778147015.8860073,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015905830748,1778147015.9058309,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015925888287,1778147015.9258883,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015946129404,1778147015.9461296,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015966295608,1778147015.9662957,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147015988946110,1778147015.9889462,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016005881066,1778147016.0058813,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016026016843,1778147016.026017,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016045895383,1778147016.0458956,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016065959242,1778147016.0659592,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016085790683,1778147016.0857909,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016106262730,1778147016.106263,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016127790986,1778147016.1277912,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016145989806,1778147016.14599,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016167814177,1778147016.1678143,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016185925352,1778147016.1859255,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016205912928,1778147016.2059128,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016225862665,1778147016.2258627,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016245870949,1778147016.245871,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016265932891,1778147016.2659328,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016285874951,1778147016.285875,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016305835485,1778147016.3058357,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016325828841,1778147016.325829,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016345893378,1778147016.3458934,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016365818568,1778147016.3658187,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016386125291,1778147016.3861253,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016405897119,1778147016.4058974,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016425927669,1778147016.4259279,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016446169773,1778147016.4461699,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016466012919,1778147016.466013,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016486040186,1778147016.48604,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016505895243,1778147016.5058954,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016526008167,1778147016.5260081,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016550336767,1778147016.5503368,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016565906689,1778147016.5659068,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016585816024,1778147016.5858161,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016605932276,1778147016.6059325,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016625922721,1778147016.625923,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016645864374,1778147016.6458645,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016666043882,1778147016.666044,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016685909383,1778147016.6859095,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016705856827,1778147016.7058568,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016725769931,1778147016.72577,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016745974089,1778147016.745974,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016765897393,1778147016.7658975,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016785909427,1778147016.7859097,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016805950060,1778147016.8059502,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016825816077,1778147016.8258162,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016845860138,1778147016.8458602,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016867578244,1778147016.8675785,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016885910863,1778147016.885911,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016906081859,1778147016.906082,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016925792759,1778147016.925793,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016946020861,1778147016.946021,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016965899551,1778147016.9658997,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147016985911660,1778147016.9859116,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017006062078,1778147017.0060623,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017025880492,1778147017.0258806,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017045937589,1778147017.0459378,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017065957269,1778147017.0659575,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017085890475,1778147017.0858908,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017105851879,1778147017.1058521,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017125987474,1778147017.1259878,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017145816544,1778147017.1458168,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017165878784,1778147017.165879,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017185806877,1778147017.185807,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017205923412,1778147017.2059236,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017225968702,1778147017.2259688,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017245859907,1778147017.2458599,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017266032306,1778147017.2660325,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017285849793,1778147017.28585,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017305958816,1778147017.305959,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017325870302,1778147017.3258705,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017345866507,1778147017.3458667,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017365839949,1778147017.36584,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017385940643,1778147017.3859408,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017406090473,1778147017.4060905,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017425899646,1778147017.4258997,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017445891292,1778147017.4458914,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017466011722,1778147017.4660118,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017486060393,1778147017.4860604,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017506023994,1778147017.5060241,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017526008247,1778147017.5260084,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017545915788,1778147017.545916,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017565938065,1778147017.5659382,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017585866146,1778147017.5858665,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017605965681,1778147017.6059656,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017625841271,1778147017.6258414,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017645990705,1778147017.6459908,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017665761170,1778147017.6657615,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017685869496,1778147017.6858697,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017706102799,1778147017.7061028,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017725898505,1778147017.7258985,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017745807333,1778147017.7458074,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017765851648,1778147017.7658517,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017785860598,1778147017.7858608,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017806334446,1778147017.8063345,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017826084353,1778147017.8260844,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017850424043,1778147017.8504243,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017865933950,1778147017.865934,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017886004554,1778147017.8860047,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017905922090,1778147017.9059222,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017925899310,1778147017.9258993,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017946036711,1778147017.9460368,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017966057548,1778147017.9660575,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147017985769296,1778147017.9857693,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018005976769,1778147018.005977,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018025881414,1778147018.0258815,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018045922397,1778147018.0459225,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018065973383,1778147018.0659735,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018085914479,1778147018.0859144,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018106172644,1778147018.1061728,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018125819609,1778147018.1258197,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018145822939,1778147018.145823,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018165820931,1778147018.165821,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018185935785,1778147018.185936,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018205964347,1778147018.2059643,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018225879965,1778147018.2258801,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018246028369,1778147018.2460284,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018265888903,1778147018.2658892,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018285920450,1778147018.2859206,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018305898360,1778147018.3058984,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018325943805,1778147018.325944,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018345968447,1778147018.3459685,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018365780821,1778147018.3657808,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018385879598,1778147018.3858798,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018408291707,1778147018.4082916,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018425956755,1778147018.425957,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018445964589,1778147018.4459646,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018465963341,1778147018.4659634,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018485815919,1778147018.485816,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018505911663,1778147018.5059116,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018526067204,1778147018.5260673,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018546078011,1778147018.546078,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018565995762,1778147018.565996,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018585916889,1778147018.585917,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018605898024,1778147018.6058981,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018625798287,1778147018.6257985,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018645789240,1778147018.6457894,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018666382259,1778147018.6663826,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018687002442,1778147018.6870024,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018706103015,1778147018.706103,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018726910793,1778147018.7269108,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018745833573,1778147018.7458336,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018765898655,1778147018.765899,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018785863414,1778147018.7858636,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018805935104,1778147018.8059351,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018825922045,1778147018.8259223,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018846068368,1778147018.8460686,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018865768919,1778147018.8657691,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018885863215,1778147018.8858633,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018905846910,1778147018.9058468,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018925837882,1778147018.925838,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018945819911,1778147018.94582,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018965831866,1778147018.965832,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147018985975986,1778147018.9859762,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019009931215,1778147019.0099313,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019025993667,1778147019.0259938,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019045888865,1778147019.045889,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019065909234,1778147019.0659094,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019085896579,1778147019.0858967,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019105925515,1778147019.1059258,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019126154459,1778147019.1261547,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019145898668,1778147019.1458988,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019165868818,1778147019.165869,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019185827988,1778147019.1858282,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019205825847,1778147019.2058258,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019225883729,1778147019.2258837,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019245922334,1778147019.2459223,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019266153421,1778147019.2661536,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019288545664,1778147019.2885458,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019305985513,1778147019.3059857,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019325932345,1778147019.3259325,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019346023983,1778147019.346024,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019365892435,1778147019.3658924,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019385830837,1778147019.385831,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019405991611,1778147019.4059918,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019426480950,1778147019.426481,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019445928792,1778147019.4459288,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019466035390,1778147019.4660356,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019485858061,1778147019.4858582,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019506007339,1778147019.5060074,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019525897874,1778147019.525898,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019546141032,1778147019.5461411,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019565858658,1778147019.5658586,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019585856064,1778147019.5858562,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019606094946,1778147019.606095,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019626031393,1778147019.6260314,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019645879967,1778147019.6458802,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019665833332,1778147019.6658332,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019685824989,1778147019.685825,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019709560137,1778147019.7095602,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019725916382,1778147019.7259166,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019745996434,1778147019.7459967,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019765972809,1778147019.7659729,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019785975360,1778147019.7859755,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019805896638,1778147019.8058968,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019826373460,1778147019.8263736,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019845920336,1778147019.8459203,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019865908454,1778147019.8659086,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019886975082,1778147019.886975,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019906014254,1778147019.9060142,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019925916739,1778147019.9259167,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019946880406,1778147019.9468806,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019965842382,1778147019.9658425,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147019985860383,1778147019.9858603,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020005901438,1778147020.0059013,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020025986020,1778147020.0259862,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020045953353,1778147020.0459533,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020065842792,1778147020.0658429,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020085973531,1778147020.0859735,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020109664804,1778147020.109665,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020126163847,1778147020.1261642,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020145911928,1778147020.145912,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020165892386,1778147020.1658924,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020185898009,1778147020.185898,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020206169546,1778147020.2061696,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020228153234,1778147020.2281535,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020246055045,1778147020.2460554,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020267355160,1778147020.2673552,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020286041828,1778147020.286042,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020305915512,1778147020.3059156,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020325857960,1778147020.325858,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020345880738,1778147020.345881,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147020366321083,1778147020.3663213,-0.0,0.0,-0.0,0.0,0.0,0.0
