time_ns,time_s,x,y,z,rx,ry,rz
1778146153825380484,1778146153.8253808,-0.4074952104105411,-0.03394312761027442,0.8092150482383348,-2.179406545163677,-2.0953139279766955,0.21729902326892647
1778146153845785471,1778146153.8457854,-0.40749923010941014,-0.03391901650166446,0.8091842676689093,-2.179468101938245,-2.0952115059037872,0.2171513516246502
1778146153867413850,1778146153.8674138,-0.40750346686517575,-0.03393195514520657,0.8092027810782068,-2.179500381543054,-2.0952179912785223,0.21728113129620358
1778146153886741829,1778146153.8867419,-0.40749957319071944,-0.033925221892265184,0.809162878878991,-2.179462757776186,-2.095252379587573,0.2171302173776963
1778146153906689517,1778146153.9066896,-0.4074766551491552,-0.03392028434994758,0.8092138182707824,-2.1794290671921677,-2.0952269952842575,0.2172819367340154
1778146153925385340,1778146153.9253852,-0.40750764973535725,-0.033913439178611754,0.8091851381915602,-2.179552642651747,-2.0951699708815763,0.217170801931519
1778146153945339029,1778146153.9453392,-0.40748554634274126,-0.03389234375761805,0.8092102924933458,-2.179527508897116,-2.0951282131000797,0.217228772973156
1778146153965307506,1778146153.9653075,-0.40751749164477874,-0.033937730946996134,0.8091978439111128,-2.179504194945918,-2.0951739695456526,0.21726440046037973
1778146153985357555,1778146153.9853578,-0.40749196961446094,-0.03392255598980035,0.8092148574589153,-2.179462337141496,-2.095257789248788,0.21729830097914782
1778146154005295376,1778146154.0052955,-0.40750986792619304,-0.033950735085333195,0.8092061958635486,-2.1794543715654138,-2.0953068955825036,0.21724825520145746
1778146154025315250,1778146154.0253155,-0.40749656853419935,-0.03392943916756878,0.8092044912090475,-2.179402456420244,-2.0952626091803777,0.21720518404784817
1778146154045770543,1778146154.0457706,-0.40750702498399427,-0.03392485537823453,0.8091771062437156,-2.179452291140373,-2.095218872123278,0.21716119801064207
1778146154065294342,1778146154.0652945,-0.40751012744132625,-0.03391276045623631,0.809212573818513,-2.1795237647297236,-2.0951636376289557,0.2172051079386175
1778146154085180597,1778146154.0851808,-0.40751300951893255,-0.03393272679783762,0.8091993994473979,-2.179479252481814,-2.09524304863075,0.21720197377746656
1778146154105331101,1778146154.1053314,-0.40750866170777605,-0.0339289330214598,0.8091915393770468,-2.179483273910252,-2.0952273814347,0.21725680499097313
1778146154125305100,1778146154.1253052,-0.40751065938482384,-0.033945732096981714,0.8091889620917196,-2.179485144010541,-2.0952599717162013,0.21722533871642455
1778146154145316239,1778146154.1453164,-0.4075025482369671,-0.03393791059010146,0.8092027061555691,-2.179442240292141,-2.095252388721636,0.21728592513356546
1778146154165397992,1778146154.1653981,-0.407486160930582,-0.033921659895408025,0.809193254177962,-2.179452061625117,-2.095276699148787,0.21718312086005157
1778146154185206952,1778146154.1852071,-0.40750344385336734,-0.033926848931104106,0.8091905819768229,-2.179475046937026,-2.09524733139205,0.21725304073624166
1778146154205568587,1778146154.2055686,-0.4075180336483989,-0.033927966990887695,0.8092055403123812,-2.179455965402597,-2.0952128304796127,0.21721643087776
1778146154225279965,1778146154.22528,-0.40753709098216123,-0.03392297310846055,0.8091851902808697,-2.17947950729267,-2.095176129882606,0.21714694983192367
1778146154245384288,1778146154.2453842,-0.40749883874620874,-0.03393600200768265,0.8092062962572664,-2.1794773126416187,-2.0952374686994237,0.21729965403112192
1778146154265345612,1778146154.2653456,-0.4075016048585916,-0.033912740735422164,0.8091981182122829,-2.179470166365367,-2.095222388929687,0.21718474730385398
1778146154285327312,1778146154.2853274,-0.4075131681450043,-0.033934918139303306,0.8091692635885395,-2.179459189865576,-2.09524862262908,0.21708888622965056
1778146154305290001,1778146154.30529,-0.40752246157037497,-0.033953305352538155,0.8091494099726144,-2.1794736460159867,-2.095274726377354,0.21712343131576073
1778146154325335280,1778146154.3253355,-0.40750137920615576,-0.03392141764426123,0.8091914941298086,-2.179461584653171,-2.095210656280396,0.21721234889899704
1778146154345339764,1778146154.3453398,-0.4075231876983308,-0.0339298105133466,0.809191265516231,-2.179527001340684,-2.0951966148750034,0.21717698029911214
1778146154365308826,1778146154.365309,-0.40750584935033346,-0.03392549961123539,0.8091928478049659,-2.179469141488698,-2.095249320452523,0.21722479610115872
1778146154385291321,1778146154.3852913,-0.40749032210283587,-0.03391437181456729,0.8091706352681259,-2.179444014615287,-2.095239882281341,0.21709594717504366
1778146154405443026,1778146154.4054432,-0.4075183226024799,-0.0339388208311034,0.809159216884482,-2.1794184503914478,-2.095245741573253,0.2170821863240713
