time_ns,time_s,msg_stamp_ns,frame_id,x,y,z,qx,qy,qz,qw
1778146153832273105,1778146153.8322732,1778146153325498535,robot_b_base,-0.5656164950664904,-0.022774479144592075,0.25970666101091044,0.9966911729062874,0.01473542373333533,-0.07078530023659695,0.037135083256981956
1778146153839008647,1778146153.8390088,1778146153371964844,robot_b_base,-0.5653881834360096,-0.02282568419902886,0.2596282326357061,0.9966903275365413,0.014735608206450987,-0.07079376310959995,0.03714156634647862
1778146153845218921,1778146153.845219,1778146153418430908,robot_b_base,-0.5654842458627708,-0.023023216537791935,0.25960354761393,0.9966932663938938,0.014737052669832522,-0.07075147212849432,0.03714271389287878
1778146153850632192,1778146153.8506322,1778146153464897217,robot_b_base,-0.5654858217391895,-0.023017563178245104,0.2595984506758787,0.9966988517032419,0.01473309038068995,-0.07071245455683478,0.03706863676777155
1778146153854898911,1778146153.8548992,1778146153511363281,robot_b_base,-0.5655654653047302,-0.023010001778169475,0.2596786679697351,0.9966998718751555,0.014739449262255783,-0.07066159592335886,0.03713560153084685
1778146153860734031,1778146153.860734,1778146153557829590,robot_b_base,-0.5653366457821598,-0.023053617687396222,0.2596636710402055,0.996700275125588,0.014739425121089412,-0.07065716041082055,0.03713322763182319
1778146153866904332,1778146153.8669045,1778146153604295654,robot_b_base,-0.5655426684735533,-0.02302015439549121,0.2596942305035212,0.9967138900904232,0.014723699511034626,-0.07059931857641262,0.036883196581515634
1778146153873317913,1778146153.873318,1778146153650761963,robot_b_base,-0.5656668058078853,-0.02267964297974856,0.2595898418279317,0.9967210874339192,0.014721745446832976,-0.07052945453005392,0.03682309220092128
1778146153879833050,1778146153.8798332,1778146153697228271,robot_b_base,-0.5655383866864452,-0.022702020438018167,0.2594271206242567,0.9967271191353172,0.01472435702167527,-0.07044471092672648,0.03682099934764856
1778146153886228280,1778146153.8862283,1778146153743694336,robot_b_base,-0.5650065670189416,-0.022630277497900142,0.25956456339414535,0.9967127493272812,0.01471226135449869,-0.07068245137323577,0.036759158888087874
1778146153892032794,1778146153.8920329,1778146153790160645,robot_b_base,-0.5655863964920157,-0.023032119474425405,0.25962657949916695,0.9967152348494819,0.014715084918990626,-0.0706369120065324,0.03677816685141588
1778146153899027595,1778146153.8990278,1778146153836627197,robot_b_base,-0.5655611729421135,-0.022963726979952304,0.2597269323002091,0.9967075401117564,0.01471834156648569,-0.07070440616544234,0.036855621751587526
1778146153944451128,1778146153.944451,1778146153883093506,robot_b_base,-0.5656014789112486,-0.022717497426137157,0.25985987662544324,0.9967074191150602,0.014721762460066514,-0.0706847916576107,0.03689513002261007
1778146153993969585,1778146153.9939697,1778146153929559814,robot_b_base,-0.5654115694056719,-0.02282764317272612,0.25987018034107406,0.9967189819453254,0.01472249183681164,-0.07054882247331871,0.036842677856224214
1778146154036679236,1778146154.0366793,1778146153976026367,robot_b_base,-0.5654374267319533,-0.022761258890540037,0.25995664776673605,0.9967226485289292,0.014729815282328633,-0.07046195764424694,0.03690673348002458
1778146154084740347,1778146154.0847404,1778146154022492676,robot_b_base,-0.5652616886876146,-0.0227966779210782,0.25980448977129755,0.9967220495361802,0.014735872515637094,-0.07043133476262915,0.03697887387622451
1778146154128579194,1778146154.1285791,1778146154068959229,robot_b_base,-0.5653383745044359,-0.022778162581967965,0.25965763647669815,0.9967243185083278,0.014740237828813119,-0.07037842955495782,0.03701668456571476
1778146154176842359,1778146154.1768425,1778146154115425537,robot_b_base,-0.5651969383358267,-0.022773673169086073,0.25960926004832097,0.9967300433465108,0.014732762600173942,-0.07035949397700217,0.036901327942634086
1778146154222074872,1778146154.222075,1778146154161891846,robot_b_base,-0.5651258678917878,-0.022723442560508733,0.2595683833036213,0.9967295894110629,0.014731265150529763,-0.07037392936891795,0.0368866572719366
1778146154267614005,1778146154.2676141,1778146154208358398,robot_b_base,-0.5651869669902336,-0.02260502322265756,0.2595932603744125,0.9967288076654292,0.014721506131129384,-0.07044303808456402,0.03677960865071492
1778146154314770701,1778146154.3147707,1778146154254824707,robot_b_base,-0.5654465912664763,-0.022703686148225377,0.2594584950515825,0.9967357873326499,0.014714641774461844,-0.07040574341760825,0.03666443592400798
1778146154371496279,1778146154.3714962,1778146154301291260,robot_b_base,-0.565382436482375,-0.022717220214704126,0.2594351542130163,0.9967297047176049,0.014717655983631726,-0.07045650162894429,0.036731018419234714
1778146154409134938,1778146154.4091349,1778146154347757813,robot_b_base,-0.5655823275772354,-0.02287263888396507,0.25952229835585544,0.996735422378681,0.014713599505902853,-0.07041629957327258,0.03665450203698806
1778146154462096546,1778146154.4620967,1778146154394224121,robot_b_base,-0.5651463019045646,-0.022748800843490402,0.2596109410160241,0.9967286290679751,0.014714388916395179,-0.07048880820697234,0.036699518697835824
1778146154501185308,1778146154.5011854,1778146154440690674,robot_b_base,-0.5653927461113469,-0.02262911256876654,0.25950348653083044,0.9967379366184709,0.01471012163573567,-0.07040899510597444,0.03660152230689479
1778146154546405979,1778146154.546406,1778146154487156982,robot_b_base,-0.5654077827884108,-0.02244890579931369,0.2594561210776872,0.9967473121678159,0.014706973871127125,-0.07032145748475187,0.03651565723095878
1778146154592085156,1778146154.5920854,1778146154533623535,robot_b_base,-0.5654016726007192,-0.022254559272215868,0.25917935198835085,0.9967593863559852,0.014708931106240311,-0.07017172854788963,0.036473299405912755
1778146154639815867,1778146154.639816,1778146154580090088,robot_b_base,-0.5652426343239878,-0.022521134670834386,0.2591925162854773,0.9967603055551613,0.014708224872931865,-0.07016557414533091,0.03646030163787806
1778146154687837022,1778146154.6878371,1778146154626556396,robot_b_base,-0.5654047868055243,-0.022409074962095432,0.2590571326222175,0.996756664848046,0.014716603080716125,-0.070155597570853,0.036575467245699884
1778146154734487563,1778146154.7344878,1778146154673022949,robot_b_base,-0.5655158477883387,-0.022455811354202937,0.2589269169189701,0.9967511766147994,0.014728026425896788,-0.07014771263163704,0.03673520882151653
1778146154790161973,1778146154.790162,1778146154719489502,robot_b_base,-0.5654806797609239,-0.022552569378966658,0.2588372763951319,0.9967490882654743,0.014746240265226508,-0.07005838287545552,0.036954383080524
1778146154828275225,1778146154.8282752,1778146154765955566,robot_b_base,-0.5652555707458661,-0.022779712667664098,0.2586797472442641,0.9967563993933815,0.014745078217287747,-0.06998204653552827,0.03690225060083799
1778146154871729350,1778146154.8717296,1778146154812421143,robot_b_base,-0.565424898741164,-0.02288669283244582,0.2587219786311113,0.9967597999800124,0.014751912519302033,-0.06990040993392936,0.036962344512993545
1778146154917880416,1778146154.9178805,1778146154858886475,robot_b_base,-0.5653031798367247,-0.02294352604497385,0.25870328302018336,0.9967539520647025,0.014737275939764484,-0.07005862896330715,0.036826081098233474
1778146154965784989,1778146154.9657853,1778146154905352051,robot_b_base,-0.5653242951214016,-0.022377541919274657,0.2586987375994087,0.9967520871179301,0.014749707981759614,-0.07000244251593982,0.036978114910118216
1778146155012663376,1778146155.0126634,1778146154951817627,robot_b_base,-0.5652049465110691,-0.022540218922285638,0.25871599981251187,0.9967547087392681,0.0147616965649423,-0.06989728820823822,0.0371013749308042
1778146155058283135,1778146155.058283,1778146154998282959,robot_b_base,-0.5653027673539476,-0.022576472830317718,0.25869500359766817,0.9967552316793507,0.014758228861731141,-0.06991308872077981,0.03705891021372777
1778146155103750432,1778146155.1037505,1778146155044748535,robot_b_base,-0.5653434944279551,-0.022799986541970907,0.2586400705764702,0.9967494915211289,0.014769419491296253,-0.06990838410765357,0.03721737808763215
1778146155154181122,1778146155.1541812,1778146155091213867,robot_b_base,-0.5652707568332568,-0.022780981596733363,0.25884387396173064,0.9967328634505825,0.014762918576037745,-0.07013942318312175,0.03723058511840471
1778146155198319398,1778146155.1983194,1778146155137679443,robot_b_base,-0.5654827095908886,-0.022757321470971648,0.25882096446106023,0.996732748426937,0.014767584891343024,-0.07011142896581819,0.03728450319009786
1778146155244864809,1778146155.244865,1778146155184144775,robot_b_base,-0.5653990462696412,-0.022910635353333375,0.25884253979459054,0.9967236963046806,0.014774395384263589,-0.07017198336130219,0.03740966742575366
1778146155289770209,1778146155.2897704,1778146155230610352,robot_b_base,-0.5654115456957011,-0.02282345471752467,0.25891408947006556,0.9967283700281383,0.01478372704067236,-0.07005964037750664,0.03749192694450321
1778146155336949391,1778146155.3369496,1778146155277075684,robot_b_base,-0.5653282888201127,-0.02300902277984207,0.25885701615376655,0.996738847441341,0.014783767998708395,-0.06993951390994653,0.03743760942031656
