time_ns,time_s,msg_stamp_ns,frame_id,x,y,z,qx,qy,qz,qw
1778147084879232186,1778147084.8792324,1778147084277187500,robot_b_base,-0.7385147953688295,-0.02395011640238698,0.3518813649859525,0.978287835768984,0.009820769382309557,-0.20389582367749112,0.035818374642829685
1778147084887240991,1778147084.8872411,1778147084323655518,robot_b_base,-0.7383562554719356,-0.02409085671862321,0.3517571671205748,0.9782491639595164,0.009825089368858496,-0.20407170097704694,0.03587173945790648
1778147084893091174,1778147084.8930912,1778147084370123779,robot_b_base,-0.7386012736254219,-0.02398569953032126,0.35175225555060036,0.9782399025323759,0.009825683309472573,-0.20411417968148843,0.035882456631382634
1778147084896787031,1778147084.8967872,1778147084416591797,robot_b_base,-0.7386545196285765,-0.02411808454923925,0.3517112639273443,0.9782321748552849,0.009834325498847656,-0.20414257418747161,0.0359292015496403
1778147084900442054,1778147084.9004421,1778147084463060059,robot_b_base,-0.7387250999986485,-0.023766630948633183,0.35185411205176825,0.9782507393188853,0.009851060600242814,-0.2040419022929599,0.03599096741926703
1778147084904376930,1778147084.904377,1778147084509528076,robot_b_base,-0.7385871162294695,-0.023815458761981323,0.35164458079367816,0.9782558673561378,0.009865598700078047,-0.20400546805963118,0.036054083643190904
1778147084907855800,1778147084.907856,1778147084555996338,robot_b_base,-0.7386911300070801,-0.024341705124149127,0.35157539212921174,0.9782546933682582,0.009859756068999519,-0.20401599560900566,0.03602795649077557
1778147085971920946,1778147085.971921,1778147085485362793,robot_b_base,-0.7388248934321918,-0.023984530320784625,0.3507413749196306,0.9783243278922201,0.009750061842337619,-0.20378706763935112,0.035458099374628724
1778147085973155781,1778147085.973156,1778147085531831543,robot_b_base,-0.7385489539024366,-0.023890678248707053,0.35068884318890275,0.9783231214489395,0.009732109504172722,-0.20380803768504477,0.03537569586557311
1778147085974387223,1778147085.9743874,1778147085578300049,robot_b_base,-0.7388066232060311,-0.023689120555821952,0.3508193084957901,0.9783438782121727,0.009749073805504294,-0.20369700486466838,0.035436446405689
1778147085975665003,1778147085.975665,1778147085624768799,robot_b_base,-0.7387388171206535,-0.023948034510248184,0.35073964285405546,0.9783539535684438,0.009783993732184101,-0.20362013467039045,0.03559010762074501
1778147085977484347,1778147085.9774845,1778147085671237305,robot_b_base,-0.73875085103602,-0.02398227088383509,0.35065154177369273,0.978379073526831,0.009781919663572917,-0.20350501251650002,0.0355585772090856
1778147085978938497,1778147085.9789388,1778147085717705811,robot_b_base,-0.7388153385411238,-0.024055171047053236,0.3507050720700027,0.9783760736435836,0.00976546956825017,-0.20353313222922964,0.03548461935593256
1778147085980287065,1778147085.980287,1778147085764174561,robot_b_base,-0.7386166638711296,-0.023895019704297638,0.3506458615060527,0.9783908404041964,0.00973650390423924,-0.20348923984172926,0.035336852909221346
1778147085981335407,1778147085.9813354,1778147085810643066,robot_b_base,-0.7386323711013056,-0.024017526123102595,0.35067549378313356,0.9783728828486848,0.00974181201581837,-0.20356828307724914,0.03537729964232793
