time_ns,time_s,x,y,z,rx,ry,rz
1778147084874447406,1778147084.8744476,-0.40752030849139925,-0.03393027308416768,0.8091996502802548,-1.8082800789903721,-1.7491522243148967,0.7557355116945833
1778147084879866687,1778147084.8798668,-0.4075104254093601,-0.033944937848160654,0.8092081022601126,-1.808276651925757,-1.7491621632229009,0.7558419215531493
1778147084897197842,1778147084.897198,-0.40752304624933455,-0.033934955498291654,0.809188804562554,-1.808266053091612,-1.749148067774202,0.7557528593984928
1778147084917188038,1778147084.9171882,-0.40749543838613483,-0.03390822386461422,0.809186964371736,-1.8082785951789224,-1.749093015838875,0.7557646501756891
1778147084935817538,1778147084.9358175,-0.4075106702635707,-0.03391804234232485,0.8092040171977553,-1.8083275167967283,-1.7490615045116256,0.7557653850708749
1778147084955771510,1778147084.9557714,-0.407491352251365,-0.03389578065868812,0.8092175216528067,-1.808311723669867,-1.7490293527736407,0.7558094403725759
1778147084975808062,1778147084.9758081,-0.40751065012385673,-0.03393309319457578,0.8092054652907412,-1.8082750817432467,-1.749136023492605,0.7558005812911853
1778147084995769114,1778147084.9957693,-0.4074900083424871,-0.033924048261272814,0.8092368298900087,-1.8082486130096729,-1.749093241267578,0.7558788976419497
1778147085015801963,1778147085.015802,-0.40749687840486587,-0.03392490265177626,0.8092237147288609,-1.8083018810149254,-1.7490827996032308,0.7558668695886599
1778147085035861950,1778147085.0358622,-0.40751178930143195,-0.03392641951139836,0.8091885695784812,-1.8082681538510692,-1.7491817710765347,0.7556851255073597
1778147085055768905,1778147085.055769,-0.4074971708567433,-0.033919415732229743,0.8092284260292556,-1.8082952101170235,-1.7490673482832573,0.7558752194281455
1778147085075795170,1778147085.0757954,-0.4075278917416464,-0.03392566600050395,0.809192237457398,-1.8083416683401299,-1.7491006307397343,0.7557628443310881
1778147085095806342,1778147085.0958066,-0.4075010126084614,-0.03389934210326502,0.8092157761398286,-1.8082889993272016,-1.7490398047696107,0.755741863994653
1778147085115814793,1778147085.115815,-0.40751837692331117,-0.03392843662504722,0.8092059108275897,-1.808331601857438,-1.749085427820108,0.7557740098705196
1778147085135749631,1778147085.1357498,-0.4075047117242859,-0.03394227605158951,0.8091947294595195,-1.8082509803587323,-1.7492301139679147,0.7557444477951648
1778147085157173233,1778147085.1571734,-0.4074824317992868,-0.03391215172147643,0.8092046046463319,-1.8082746742378881,-1.749134726057276,0.7558131212674821
1778147085179951995,1778147085.179952,-0.40749458651980375,-0.033909698155088014,0.8092538859626973,-1.8082521388999602,-1.7490452785348016,0.7558706406196248
1778147085195801656,1778147085.1958017,-0.4075025957900436,-0.03392873290472735,0.8092308918878378,-1.8082410041858124,-1.7490883839909785,0.7558031534959345
1778147085215779227,1778147085.2157795,-0.40752237852547557,-0.033941024565881536,0.8091819626907549,-1.8082945890103326,-1.749157898481384,0.7557172004731527
1778147085235753161,1778147085.2357533,-0.40749544083622014,-0.03393143744380203,0.809227451123229,-1.808266207687082,-1.749124970865817,0.7558840404177081
1778147085255868486,1778147085.2558684,-0.40748744466171,-0.03393935165185033,0.8091814509485769,-1.8082430089973003,-1.7492212108678835,0.7557991681696424
1778147085278525148,1778147085.2785254,-0.4075131443068895,-0.033921495907909494,0.8091982483852095,-1.8083074897822689,-1.7490914401939455,0.755761093103678
1778147085295844581,1778147085.2958448,-0.4075187509892532,-0.03392218972586508,0.8091818797336887,-1.80833952401406,-1.7491317128700192,0.7556843474663603
1778147085315757147,1778147085.3157573,-0.4075056675253015,-0.033938839731563294,0.8092029053282316,-1.8082236155351288,-1.7491610201101724,0.7558025206684448
1778147085335773856,1778147085.335774,-0.40750381712380107,-0.03391229026696867,0.8092225778699641,-1.808292783045745,-1.7490793582312534,0.7558103621149499
1778147085355825074,1778147085.3558252,-0.40751912899029663,-0.033928642768500494,0.8092116888757239,-1.808253750194913,-1.7491079761123636,0.7557808913600687
1778147085375892617,1778147085.3758929,-0.4075065257229623,-0.033931512390443966,0.8092122287388559,-1.8082746656053243,-1.749149027831298,0.7557814526985064
1778147085395808809,1778147085.395809,-0.40749371532797607,-0.03392094002181524,0.8092316454108334,-1.808311167707815,-1.7490607547622727,0.7558423415547457
1778147085415777647,1778147085.4157777,-0.4075158994482199,-0.03392933635248329,0.8092202136584368,-1.80827323479328,-1.749078576273073,0.7557950479861556
1778147085435859952,1778147085.4358602,-0.40749836694518254,-0.03391544309881797,0.8092225920688447,-1.808300065684616,-1.749052764522615,0.7558045191373158
1778147085455798270,1778147085.4557984,-0.4075073718785536,-0.0339386987623983,0.8091849886571986,-1.808211969292311,-1.749196133820646,0.7556920115259765
1778147085475847691,1778147085.4758477,-0.40749416914708525,-0.03391742802635988,0.8092106015287318,-1.8082656825519403,-1.7490980367523585,0.7557734345004181
1778147085495834136,1778147085.495834,-0.40749657528657285,-0.03392375277783937,0.8092227952604827,-1.808272511670784,-1.7491248373136483,0.7558802835493792
1778147085515792040,1778147085.5157921,-0.4075133600875384,-0.03391983927582436,0.8092049323176981,-1.8082477718979724,-1.7491291538711415,0.755688681569958
1778147085535773383,1778147085.5357735,-0.4075077015967947,-0.03393093001599121,0.8092074371067552,-1.8082527129440413,-1.7491222281444254,0.7558024837075165
1778147085555792404,1778147085.5557926,-0.4075212532088046,-0.033931298194453126,0.8091530909299682,-1.8083455583012988,-1.7491201511008465,0.7557016828324213
1778147085576013371,1778147085.5760133,-0.40751161885409204,-0.03392525478434807,0.8091900689604046,-1.8082726068183481,-1.7491380694749006,0.7557182049139446
1778147085595752215,1778147085.5957522,-0.40751654668989007,-0.03392334184560849,0.8092102699021744,-1.8082237253088291,-1.7491113283891544,0.7557710182005116
1778147085615805254,1778147085.6158054,-0.40749242197663704,-0.033916650976739446,0.8092167003664708,-1.808226906595325,-1.7491009493536087,0.7558215603873677
1778147085635845181,1778147085.6358452,-0.4075082177600638,-0.03390427103611152,0.8092090206451055,-1.8082611781834435,-1.7490665234865932,0.7557359491889871
1778147085655746289,1778147085.6557465,-0.4075059024335987,-0.033938622636637175,0.8092164182118318,-1.808256077512542,-1.7491588242464913,0.7558193926842622
1778147085675859646,1778147085.67586,-0.4074981159385833,-0.03389068495107309,0.809199442926978,-1.808326352634262,-1.7490284157710612,0.7557333427015869
1778147085695763073,1778147085.6957633,-0.40750715223264916,-0.033909679202560356,0.8092077317716682,-1.8082591235461882,-1.7491306251411267,0.7557036632143718
1778147085715813353,1778147085.7158134,-0.4075007428613162,-0.033926767362040096,0.8092011655746942,-1.8082867915689902,-1.7491394429766678,0.7557524883675899
1778147085737220339,1778147085.7372205,-0.4075057905876768,-0.03390909093477366,0.8091984365044341,-1.808344294380705,-1.74905784739381,0.7557607670345756
1778147085755807114,1778147085.7558074,-0.4075109509768605,-0.03392256009026662,0.809231365352547,-1.8082975287856013,-1.7490859900799425,0.7558338904237151
1778147085775829848,1778147085.7758298,-0.40751120400022245,-0.033931596662802536,0.8092016744326047,-1.8082376503374726,-1.7491201937557073,0.7557575945481523
1778147085795850555,1778147085.7958505,-0.4075119105937309,-0.03391995726829452,0.8091872856413489,-1.8082489798358847,-1.7491481148284687,0.7556206001156939
1778147085815782381,1778147085.8157825,-0.4075117856014507,-0.03393287183332567,0.8091797514576885,-1.8082622552386023,-1.7491829080700947,0.7557040419138881
1778147085835845758,1778147085.8358457,-0.4074997723443549,-0.0339165023340389,0.8092130405725935,-1.8082665398870466,-1.7490569295824965,0.7558334956273549
1778147085855777448,1778147085.8557777,-0.40748294262843865,-0.03391418042376785,0.8092190498327325,-1.808233138897313,-1.7491169570674236,0.7557650126536299
1778147085875901965,1778147085.8759022,-0.4075010846538655,-0.03392325444298721,0.8092298308822525,-1.8082756832661842,-1.7490616664823777,0.7558170372961376
1778147085895822737,1778147085.895823,-0.4075150391453203,-0.0339352118406467,0.8091889820373628,-1.8083166550254446,-1.749149607128227,0.7557332264415499
1778147085915812906,1778147085.915813,-0.40750486388644785,-0.033930194198606566,0.8091927556328489,-1.8082801649048026,-1.7491293754627342,0.7557304815412735
1778147085935878579,1778147085.9358788,-0.4075017833513924,-0.03390813657103425,0.8092224913500745,-1.80830785649383,-1.7490273098978246,0.7558176759256383
1778147085955781716,1778147085.9557817,-0.40751107228838634,-0.03394151880291916,0.8092237454484837,-1.8082709468364355,-1.749161845900361,0.7558029013954171
1778147085976175154,1778147085.9761753,-0.40751699553352966,-0.033937128725528586,0.8091867339053024,-1.8082989500212219,-1.7491724648594953,0.7557166254324328
1778147085995797448,1778147085.9957976,-0.4075122741254913,-0.03392537821936408,0.8091963274865731,-1.8082803306032653,-1.7490939611438039,0.7557611552273248
1778147086016898687,1778147086.0168986,-0.4075239345511179,-0.03392246237781082,0.8091677725006027,-1.8082432507751995,-1.7491208215484344,0.7556893451869158
1778147086035764770,1778147086.035765,-0.4074901621160299,-0.03392086180144063,0.8092070212509028,-1.8082460456386722,-1.749128650964023,0.7557763840992012
