time_ns,time_s,qd0,qd1,qd2,qd3,qd4,qd5
1778147084874611045,1778147084.8746111,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084880585329,1778147084.8805854,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084897297019,1778147084.897297,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084917278088,1778147084.9172783,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084935961863,1778147084.935962,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084955879937,1778147084.9558802,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084975976985,1778147084.9759772,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147084995881307,1778147084.9958813,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085015921957,1778147085.015922,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085036006429,1778147085.0360065,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085055897460,1778147085.0558975,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085075927887,1778147085.075928,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085095972686,1778147085.0959728,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085115964067,1778147085.1159642,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085135862926,1778147085.135863,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085157325955,1778147085.1573262,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085180094169,1778147085.1800942,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085195922942,1778147085.195923,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085215918333,1778147085.2159185,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085235877163,1778147085.2358773,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085256066761,1778147085.256067,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085278619379,1778147085.2786195,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085296017530,1778147085.2960174,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085315942772,1778147085.3159428,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085335922986,1778147085.335923,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085355988218,1778147085.3559883,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085376091780,1778147085.376092,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085395958932,1778147085.3959591,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085415893527,1778147085.4158936,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085435999284,1778147085.4359994,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085455947451,1778147085.4559476,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085476007471,1778147085.4760075,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085495964180,1778147085.4959643,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085515907304,1778147085.5159075,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085535886174,1778147085.5358863,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085555937511,1778147085.5559375,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085576244243,1778147085.5762444,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085595869126,1778147085.5958693,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085615924234,1778147085.6159244,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085636006352,1778147085.6360066,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085655857838,1778147085.655858,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085676004800,1778147085.676005,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085695892508,1778147085.6958926,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085716011772,1778147085.716012,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085737311414,1778147085.7373116,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085755930407,1778147085.7559304,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085775993444,1778147085.7759933,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085796020346,1778147085.7960203,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085815921178,1778147085.8159213,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085836036829,1778147085.836037,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085855955220,1778147085.8559554,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085876091965,1778147085.876092,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085895976173,1778147085.8959763,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085915952589,1778147085.9159527,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085936054232,1778147085.9360545,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085955890182,1778147085.9558902,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085976333715,1778147085.9763339,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147085995916509,1778147085.9959166,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086017047619,1778147086.0170476,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086035876140,1778147086.0358763,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086055801071,1778147086.0558012,-0.0,0.0,-0.0,4.072778558850132e-09,0.0,0.0
1778147086076160246,1778147086.0761604,-0.0,0.0,-0.0,3.1833088179137924e-29,0.0,0.0
1778147086095966722,1778147086.0959668,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086115899061,1778147086.1158993,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086135887031,1778147086.1358871,-0.0,0.0,-0.0,-6.864667861927742e-11,0.0,0.0
1778147086155896679,1778147086.1558967,-0.0,0.0,-0.0,-5.365464500910216e-31,0.0,0.0
1778147086175990089,1778147086.17599,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086195876239,1778147086.1958764,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086215954971,1778147086.215955,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086236309938,1778147086.2363102,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086257007010,1778147086.2570071,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086276122242,1778147086.2761226,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086297495005,1778147086.2974951,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086315916959,1778147086.3159173,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086335945988,1778147086.335946,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086355886133,1778147086.3558862,-0.0,0.0,-0.0,0.0,0.0,0.0
1778147086376072240,1778147086.3760724,-0.0,0.0,-0.0,0.0,0.0,0.0
