time_ns,time_s,q0,q1,q2,q3,q4,q5
1778147084874556694,1778147084.8745568,-2.4907355944262903,-0.9282033008388062,-1.9528305530548096,-1.1616440576365967,1.1475780010223389,0.5366352796554565
1778147084879961563,1778147084.8799617,-2.49069053331484,-0.9281867307475586,-1.9528348445892334,-1.1616030496409913,1.147598147392273,0.5366672873497009
1778147084897254266,1778147084.8972542,-2.490727249776022,-0.9282027047923584,-1.9528554677963257,-1.1616040033153077,1.1475703716278076,0.5366316437721252
1778147084917237700,1778147084.9172378,-2.4907315413104456,-0.9281380337527771,-1.9528872966766357,-1.1616202157786866,1.1475410461425781,0.5366513133049011
1778147084935906481,1778147084.9359066,-2.4907355944262903,-0.9281791013530274,-1.9528390169143677,-1.1616398257068177,1.1475410461425781,0.5366952419281006
1778147084955837930,1778147084.955838,-2.4907518068896692,-0.9281380337527771,-1.9528428316116333,-1.1616278451732178,1.1475369930267334,0.5366755127906799
1778147084975910193,1778147084.9759102,-2.4907107988940638,-0.9281831544688721,-1.952838659286499,-1.1616159838489075,1.147573709487915,0.5366554260253906
1778147084995840280,1778147084.9958403,-2.4906867186175745,-0.9281463784030457,-1.9528148174285889,-1.161611722116806,1.147545337677002,0.5366636514663696
1778147085015880490,1778147085.0158806,-2.4907031694995325,-0.9281581205180665,-1.9528264999389648,-1.1616116625121613,1.1475660800933838,0.536695659160614
1778147085035942583,1778147085.0359428,-2.490727249776022,-0.9281831544688721,-1.9528470039367676,-1.161685512667038,1.1475703716278076,0.5366265177726746
1778147085055842766,1778147085.0558429,-2.4907150904284876,-0.9281581801227112,-1.9528229236602783,-1.161598877315857,1.147562026977539,0.5366834998130798
1778147085075880798,1778147085.0758808,-2.4907644430743616,-0.9282146257213135,-1.9528428316116333,-1.1616075497916718,1.1475940942764282,0.5366725921630859
1778147085095906772,1778147085.095907,-2.4907518068896692,-0.9281581205180665,-1.9528305530548096,-1.1616567832282563,1.1475083827972412,0.5366554260253906
1778147085115908318,1778147085.1159084,-2.4907315413104456,-0.9281991881183167,-1.9528264999389648,-1.161635474567749,1.147562026977539,0.536696195602417
1778147085135821420,1778147085.1358213,-2.4906867186175745,-0.9281748098186036,-1.9528428316116333,-1.1616770786098023,1.147598147392273,0.5366349816322327
1778147085157254057,1778147085.1572542,-2.4907107988940638,-0.9281220597079773,-1.9528629779815674,-1.1616441172412415,1.1475775241851807,0.5366554260253906
1778147085180036355,1778147085.1800365,-2.490722958241598,-0.9281581205180665,-1.9527859687805176,-1.1616117519191285,1.1475293636322021,0.5366469025611877
1778147085195878903,1778147085.195879,-2.4906867186175745,-0.9281706970981141,-1.952806830406189,-1.1616406005671998,1.1475083827972412,0.5366596579551697
1778147085215859195,1778147085.2158594,-2.4907107988940638,-0.9282027643970032,-1.9528553485870361,-1.1616483193686982,1.1475660800933838,0.5366673469543457
1778147085235833148,1778147085.2358332,-2.490690294896261,-0.9281581801227112,-1.9528223276138306,-1.161603109245636,1.1475815773010254,0.5366672873497009
1778147085255994361,1778147085.2559946,-2.490661923085348,-0.9281304043582459,-1.9528915882110596,-1.1616398257068177,1.1475940942764282,0.5366511344909668
1778147085278578808,1778147085.2785788,-2.4907358328448694,-0.9281831544688721,-1.9528470039367676,-1.1616286796382447,1.1475536823272705,0.5366715788841248
1778147085295949141,1778147085.2959492,-2.49075156847109,-0.9281950753978272,-1.9528511762619019,-1.1616813105395813,1.1475780010223389,0.5366758108139038
1778147085315865142,1778147085.3158653,-2.49068266550173,-0.9281705778888245,-1.9528512954711914,-1.1616075199893494,1.1475536823272705,0.5366315841674805
1778147085335870462,1778147085.3358705,-2.4907432238208216,-0.9281706970981141,-1.9528193473815918,-1.1616244477084656,1.147562026977539,0.5366554260253906
1778147085355923822,1778147085.355924,-2.490727249776022,-0.9281991881183167,-1.9528264999389648,-1.161603109245636,1.147545337677002,0.5366307497024536
1778147085376009503,1778147085.3760095,-2.4907072226153772,-0.9281791013530274,-1.9528229236602783,-1.1616525214961548,1.147573709487915,0.5366554260253906
1778147085395900635,1778147085.3959007,-2.490699116383688,-0.9281540674022217,-1.9528104066848755,-1.1616482895663758,1.1475410461425781,0.5367124080657959
1778147085415848591,1778147085.4158487,-2.4907150904284876,-0.9281950753978272,-1.9528144598007202,-1.1616159540465851,1.1475293636322021,0.5366639494895935
1778147085435953500,1778147085.4359536,-2.4907150904284876,-0.9281581801227112,-1.9528229236602783,-1.1616440576365967,1.1475250720977783,0.5366920232772827
1778147085455886877,1778147085.4558868,-2.490678612385885,-0.9281705778888245,-1.952863097190857,-1.161672906284668,1.1475293636322021,0.5366188883781433
1778147085475945348,1778147085.4759455,-2.4907031694995325,-0.9281463784030457,-1.9528428316116333,-1.1616559785655518,1.1475250720977783,0.5366638898849487
1778147085495920346,1778147085.4959204,-2.4907150904284876,-0.9281581205180665,-1.9528306722640991,-1.1615913671306153,1.147598147392273,0.5366511940956116
1778147085515865991,1778147085.5158663,-2.4907313028918665,-0.9281867307475586,-1.9528264999389648,-1.161677138214447,1.1475250720977783,0.5366188287734985
1778147085535843815,1778147085.5358438,-2.4907031694995325,-0.9281747502139588,-1.9528429508209229,-1.1616082948497315,1.1475493907928467,0.5366469621658325
1778147085555882212,1778147085.5558825,-2.4907313028918665,-0.9281872671893616,-1.9529080390930176,-1.1616278749755402,1.1475660800933838,0.5367005467414856
1778147085576168357,1778147085.5761685,-2.490723196660177,-0.9281791013530274,-1.9528553485870361,-1.1616525214961548,1.1475493907928467,0.5366435050964355
1778147085595820014,1778147085.5958202,-2.4907313028918665,-0.9281908434680481,-1.9528348445892334,-1.1615955990603943,1.1475334167480469,0.5366020798683167
1778147085615878029,1778147085.6158783,-2.4907031694995325,-0.9281416696361084,-1.9528470039367676,-1.1616082948497315,1.1475293636322021,0.5366307497024536
1778147085635941035,1778147085.6359413,-2.490755621586935,-0.9281707567027588,-1.9528390169143677,-1.1616321367076416,1.1475167274475098,0.5366230607032776
1778147085655814183,1778147085.6558142,-2.4906910101519983,-0.9281791013530274,-1.9528223276138306,-1.1616279047778626,1.1475780010223389,0.5366512537002563
1778147085675943739,1778147085.6759439,-2.4907718340503138,-0.9281459015658875,-1.9528595209121704,-1.1616525512984772,1.1475250720977783,0.5366715788841248
1778147085695847803,1778147085.6958477,-2.490751330052511,-0.9281748098186036,-1.9528270959854126,-1.1616770190051575,1.1475495100021362,0.5366103649139404
1778147085715904858,1778147085.715905,-2.4907031694995325,-0.9281624120524903,-1.9528428316116333,-1.161672906284668,1.1475577354431152,0.5366715788841248
1778147085737271492,1778147085.7372715,-2.49075156847109,-0.9281666439822693,-1.9528512954711914,-1.1616440576365967,1.1475536823272705,0.536696195602417
1778147085755886325,1778147085.7558866,-2.4907355944262903,-0.9281909030726929,-1.9527984857559204,-1.1616159838489075,1.147573709487915,0.5366638898849487
1778147085775928776,1778147085.775929,-2.490699116383688,-0.9281790417483826,-1.9528470039367676,-1.1616236728480835,1.1475210189819336,0.5366392731666565
1778147085795950758,1778147085.795951,-2.490723435078756,-0.9281790417483826,-1.9528470039367676,-1.1617168647101899,1.1475083827972412,0.5366231203079224
1778147085815864778,1778147085.815865,-2.490711037312643,-0.9281791013530274,-1.9528672695159912,-1.1616601806930085,1.1475660800933838,0.5366350412368774
1778147085835957830,1778147085.8359578,-2.4907150904284876,-0.928154007797577,-1.9528511762619019,-1.161586956386902,1.1475250720977783,0.5366631150245667
1778147085855878559,1778147085.8558788,-2.4906869570361536,-0.9281261128238221,-1.9528348445892334,-1.1616854828647156,1.1475119590759277,0.5366469621658325
1778147085876021273,1778147085.8760214,-2.490699116383688,-0.9281665247729798,-1.9528108835220337,-1.1616363686374207,1.1475162506103516,0.5366834998130798
1778147085895910616,1778147085.8959107,-2.4907150904284876,-0.9281908434680481,-1.9528470039367676,-1.16166444242511,1.1475783586502075,0.5366834998130798
1778147085915897068,1778147085.9158971,-2.490695063267843,-0.9281665247729798,-1.952854871749878,-1.1616687041572114,1.1475334167480469,0.5366758108139038
1778147085935986027,1778147085.935986,-2.490739170704977,-0.9281624120524903,-1.9528270959854126,-1.1616159838489075,1.147529125213623,0.5366834998130798
1778147085955848133,1778147085.9558482,-2.490694824849264,-0.928195135002472,-1.9527984857559204,-1.1616525512984772,1.1475826501846313,0.5366596579551697
1778147085976262298,1778147085.9762626,-2.4907150904284876,-0.9281950753978272,-1.9528470039367676,-1.1616686445525666,1.1475815773010254,0.536663830280304
1778147085995870027,1778147085.99587,-2.4907191435443323,-0.9281790417483826,-1.952854871749878,-1.1616192323020478,1.1475334167480469,0.5366631150245667
1778147086016992796,1778147086.0169928,-2.4907472769366663,-0.9281826776317139,-1.9528955221176147,-1.16163985550914,1.1475945711135864,0.5366188883781433
1778147086035834187,1778147086.0358343,-2.4906907717334192,-0.9281380337527771,-1.9528512954711914,-1.1616567832282563,1.1475334167480469,0.5366511940956116
1778147086055759883,1778147086.05576,-2.490711037312643,-0.9281298083117981,-1.9528428316116333,-1.161635474567749,1.1475495100021362,0.5366750359535217
1778147086076068967,1778147086.0760689,-2.4907031694995325,-0.9282272619060059,-1.952806830406189,-1.1615836185267945,1.1475324630737305,0.5365978479385376
1778147086095910309,1778147086.0959105,-2.49068266550173,-0.9281540674022217,-1.9528264999389648,-1.1616321367076416,1.147529125213623,0.5366469621658325
1778147086115840607,1778147086.1158407,-2.4907432238208216,-0.9281748098186036,-1.9527984857559204,-1.1616515976241608,1.1475664377212524,0.5366511940956116
1778147086135843647,1778147086.1358438,-2.4907150904284876,-0.9281706374934693,-1.9528470039367676,-1.161607490187027,1.1475378274917603,0.5366596579551697
1778147086155851971,1778147086.155852,-2.4907026926623743,-0.9281706970981141,-1.9528344869613647,-1.1616278749755402,1.1475449800491333,0.5366477370262146
1778147086175929536,1778147086.1759298,-2.490706745778219,-0.9281624120524903,-1.9527866840362549,-1.1616075497916718,1.1475577354431152,0.5366477370262146
1778147086195834058,1778147086.1958342,-2.4907031694995325,-0.9281581205180665,-1.952863097190857,-1.1616321367076416,1.1475292444229126,0.5366596579551697
1778147086215898610,1778147086.2158988,-2.490711037312643,-0.9281624120524903,-1.9528306722640991,-1.1616769892028351,1.1475825309753418,0.5366265773773193
1778147086236248805,1778147086.236249,-2.4907591978656214,-0.9281950753978272,-1.9528229236602783,-1.1616321069053193,1.1475696563720703,0.5366596579551697
1778147086256966746,1778147086.2569668,-2.4907313028918665,-0.9281791013530274,-1.9528108835220337,-1.1616482895663758,1.147545337677002,0.5366351008415222
1778147086276039066,1778147086.2760394,-2.4907191435443323,-0.9281665843776246,-1.952818751335144,-1.1616159838489075,1.147553563117981,0.5366682410240173
1778147086297454318,1778147086.2974544,-2.490723196660177,-0.9281950753978272,-1.9528511762619019,-1.1616398257068177,1.1475868225097656,0.5366512537002563
1778147086315873276,1778147086.3158734,-2.490727249776022,-0.9281790417483826,-1.9528956413269043,-1.1616117817214509,1.1475577354431152,0.5366392731666565
1778147086335877320,1778147086.3358774,-2.490727249776022,-0.9281420868686219,-1.9528511762619019,-1.1616328817657013,1.1475367546081543,0.5366673469543457
1778147086355844846,1778147086.355845,-2.490723435078756,-0.9282271426967164,-1.9528998136520386,-1.1615956288627167,1.1475367546081543,0.5366392731666565
1778147086375996718,1778147086.3759968,-2.490694824849264,-0.9281304043582459,-1.9528589248657227,-1.1616728466800232,1.1475539207458496,0.5366511940956116
1778147086395908464,1778147086.3959084,-2.490723196660177,-0.9281791013530274,-1.9528223276138306,-1.1616279047778626,1.147512435913086,0.5366188883781433
1778147086416114835,1778147086.416115,-2.490711037312643,-0.9281624120524903,-1.9528104066848755,-1.1616279047778626,1.1475334167480469,0.5366792678833008
1778147086436814835,1778147086.436815,-2.4907355944262903,-0.9281624120524903,-1.9528390169143677,-1.1616559785655518,1.147578239440918,0.5366392731666565
1778147086455886294,1778147086.4558864,-2.4907432238208216,-0.9281220597079773,-1.952818751335144,-1.1616075497916718,1.1475334167480469,0.5366919040679932
1778147086475934475,1778147086.4759345,-2.490711037312643,-0.9281540674022217,-1.9528264999389648,-1.1616363686374207,1.1475292444229126,0.5366758108139038
1778147086495875902,1778147086.4958758,-2.490699116383688,-0.9281421464732666,-1.9528470039367676,-1.1616440576365967,1.1475495100021362,0.5366392731666565
1778147086515887747,1778147086.515888,-2.490699116383688,-0.928211049442627,-1.9528511762619019,-1.1616117817214509,1.1475367546081543,0.5366477370262146
1778147086535849940,1778147086.53585,-2.4907355944262903,-0.9281945389560242,-1.9528876543045044,-1.1615998607924958,1.1475661993026733,0.5366554260253906
1778147086555902268,1778147086.5559022,-2.490727249776022,-0.9282271426967164,-1.9528311491012573,-1.1616279047778626,1.1475039720535278,0.5366919040679932
1778147086575861075,1778147086.5758612,-2.4907472769366663,-0.9281623524478455,-1.9528428316116333,-1.1616686147502442,1.1475367546081543,0.5366511940956116
1778147086595858686,1778147086.5958588,-2.4906907717334192,-0.928202824001648,-1.952826738357544,-1.1616440874389191,1.1475577354431152,0.5366673469543457
1778147086615784107,1778147086.6157844,-2.490711037312643,-0.9281748098186036,-1.9528148174285889,-1.1616117817214509,1.1475248336791992,0.5366631150245667
1778147086635874808,1778147086.635875,-2.4906626383410853,-0.9281420868686219,-1.9528223276138306,-1.1616644126227875,1.1475327014923096,0.5366673469543457
1778147086655849232,1778147086.6558492,-2.490699116383688,-0.928154007797577,-1.9528428316116333,-1.1616567236236115,1.1475696563720703,0.5366682410240173
1778147086675971707,1778147086.6759717,-2.490654770527975,-0.9281867307475586,-1.9528145790100098,-1.1616559487632294,1.147553563117981,0.5366308689117432
1778147086695968594,1778147086.6959686,-2.4907150904284876,-0.9281421464732666,-1.9528306722640991,-1.1616363686374207,1.1475292444229126,0.5366231799125671
1778147086715813914,1778147086.715814,-2.490727249776022,-0.9281256359866639,-1.9528270959854126,-1.1616812211326142,1.147565484046936,0.5366835594177246
1778147086736284945,1778147086.736285,-2.4907355944262903,-0.9281666439822693,-1.9528553485870361,-1.1616686445525666,1.147545337677002,0.5366266369819641
1778147086755844851,1778147086.755845,-2.490727249776022,-0.9281873267940064,-1.952863097190857,-1.161599801187851,1.14755380153656,0.5366919040679932
1778147086775926220,1778147086.7759264,-2.4907191435443323,-0.9281748098186036,-1.9528714418411255,-1.1616524916938324,1.1475334167480469,0.5366476774215698
1778147086795909447,1778147086.7959094,-2.4907072226153772,-0.9281908434680481,-1.9528511762619019,-1.1616279047778626,1.147545337677002,0.5366308689117432
1778147086815864732,1778147086.815865,-2.4907596747027796,-0.9281499546817322,-1.9528428316116333,-1.1616566640189667,1.1475621461868286,0.5366631150245667
1778147086835905659,1778147086.8359056,-2.490727249776022,-0.9281624120524903,-1.9528875350952148,-1.16165246189151,1.1475334167480469,0.5366715788841248
1778147086855848589,1778147086.8558488,-2.490699116383688,-0.9281826776317139,-1.9527984857559204,-1.1616524916938324,1.147545337677002,0.5366469621658325
1778147086876169625,1778147086.87617,-2.4907191435443323,-0.9281791013530274,-1.9528145790100098,-1.1616432231715699,1.1475167274475098,0.5366638898849487
1778147086895960057,1778147086.89596,-2.4907026926623743,-0.9281706970981141,-1.9527984857559204,-1.1616854232600708,1.1475661993026733,0.5366715788841248
1778147086915881887,1778147086.915882,-2.490727488194601,-0.9281499546817322,-1.9528470039367676,-1.1616118115237732,1.1476025581359863,0.5366266965866089
1778147086936007036,1778147086.936007,-2.49068266550173,-0.9281624120524903,-1.9528589248657227,-1.1616237324527283,1.1475822925567627,0.5366919040679932
1778147086955847123,1778147086.9558473,-2.4906867186175745,-0.9281705778888245,-1.9528833627700806,-1.1616117519191285,1.1475577354431152,0.5366554260253906
1778147086976002560,1778147086.9760027,-2.4907355944262903,-0.928174690609314,-1.9528348445892334,-1.1616243881038208,1.1475704908370972,0.5366359353065491
1778147086995864295,1778147086.9958644,-2.49066669145693,-0.9281624120524903,-1.952863097190857,-1.1616321367076416,1.1475249528884888,0.5366554260253906
1778147087016130531,1778147087.0161307,-2.4907475153552454,-0.9281624120524903,-1.9528263807296753,-1.16163985550914,1.1475738286972046,0.5366392731666565
1778147087039369795,1778147087.0393698,-2.490699116383688,-0.9281540674022217,-1.9528062343597412,-1.1616854232600708,1.1475660800933838,0.5366105437278748
1778147087055946481,1778147087.0559466,-2.4907031694995325,-0.9281581801227112,-1.9528026580810547,-1.1615998905948182,1.147545337677002,0.5366315841674805
1778147087077289157,1778147087.0772893,-2.4907150904284876,-0.9281992477229615,-1.9527910947799683,-1.1616201561740418,1.1475334167480469,0.5366392731666565
1778147087095836342,1778147087.0958366,-2.490723435078756,-0.9281625312617798,-1.9528428316116333,-1.1616032284549256,1.1475292444229126,0.5366511940956116
1778147087116003267,1778147087.1160035,-2.490743939076559,-0.9281791013530274,-1.9528470039367676,-1.161627934580185,1.1475614309310913,0.5366351008415222
1778147087135893738,1778147087.1358938,-2.490711037312643,-0.9281790417483826,-1.9528228044509888,-1.1616151195815583,1.1475377082824707,0.5366919040679932
1778147087155985345,1778147087.1559856,-2.4907315413104456,-0.9281463784030457,-1.9528428316116333,-1.1616931420615693,1.147562026977539,0.5366799831390381
1778147087180342101,1778147087.1803422,-2.4907150904284876,-0.9281706970981141,-1.9528348445892334,-1.1616118115237732,1.1475660800933838,0.5366435050964355
1778147087195842110,1778147087.1958423,-2.4907475153552454,-0.9281791013530274,-1.9528306722640991,-1.1616117817214509,1.1475856304168701,0.5366673469543457
1778147087215863912,1778147087.215864,-2.4907594362842005,-0.9282027047923584,-1.9528306722640991,-1.1616313022426148,1.1475293636322021,0.5366273522377014
1778147087235763406,1778147087.2357635,-2.490722958241598,-0.9281867307475586,-1.9528306722640991,-1.1616040629199524,1.1475493907928467,0.5366588830947876
1778147087255877856,1778147087.255878,-2.490694824849264,-0.9281624120524903,-1.952782392501831,-1.1616237324527283,1.1475493907928467,0.5366231799125671
1778147087275892933,1778147087.2758932,-2.4907107988940638,-0.9281950157931824,-1.9528223276138306,-1.1616075497916718,1.1475412845611572,0.5366231799125671
1778147087295887110,1778147087.2958872,-2.4907358328448694,-0.9281665247729798,-1.952818751335144,-1.1616279047778626,1.1475410461425781,0.536675751209259
1778147087315904926,1778147087.315905,-2.4907193819629114,-0.9281540674022217,-1.9528223276138306,-1.1616516274264832,1.1475334167480469,0.5366715788841248
1778147087335880985,1778147087.335881,-2.490727249776022,-0.9281420868686219,-1.9528553485870361,-1.161685363655426,1.147562026977539,0.5366876721382141
1778147087355832490,1778147087.3558326,-2.490694586430685,-0.9281950753978272,-1.952818751335144,-1.1616482597640534,1.1475780010223389,0.5366266369819641
1778147087375846520,1778147087.3758466,-2.4907150904284876,-0.9281624716571351,-1.9528512954711914,-1.1616440576365967,1.1475417613983154,0.5366715788841248
1778147087395926073,1778147087.3959262,-2.4907031694995325,-0.9281950753978272,-1.9528026580810547,-1.1616117817214509,1.147545337677002,0.5366554260253906
1778147087415861110,1778147087.4158611,-2.4907031694995325,-0.9281220597079773,-1.9528344869613647,-1.1616482597640534,1.1475495100021362,0.5366189479827881
1778147087436253456,1778147087.4362535,-2.49070650735964,-0.9281499546817322,-1.952875018119812,-1.16163985550914,1.1475334167480469,0.5366596579551697
1778147087456208625,1778147087.4562087,-2.4906824270831507,-0.9281985920718689,-1.9528390169143677,-1.1616201859763642,1.147545337677002,0.5366715788841248
1778147087475904095,1778147087.4759042,-2.490694586430685,-0.928218738441803,-1.9528390169143677,-1.161627934580185,1.1475334167480469,0.5366231799125671
1778147087495881596,1778147087.4958816,-2.4907193819629114,-0.9281991881183167,-1.9528348445892334,-1.1616515976241608,1.1475940942764282,0.5366476774215698
1778147087515877098,1778147087.5158772,-2.4907072226153772,-0.9281665247729798,-1.9528428316116333,-1.161681280737259,1.1475250720977783,0.5366392731666565
1778147087535875605,1778147087.5358758,-2.490711037312643,-0.9281706970981141,-1.9528672695159912,-1.1616321367076416,1.1475660800933838,0.5366631746292114
1778147087555800332,1778147087.5558004,-2.490727249776022,-0.9281581205180665,-1.9528390169143677,-1.1616482895663758,1.1475293636322021,0.53667151927948
1778147087575803660,1778147087.5758038,-2.4907072226153772,-0.9281581801227112,-1.9528390169143677,-1.161635474567749,1.1475334167480469,0.5366590023040771
1778147087596054411,1778147087.5960546,-2.4907150904284876,-0.9281540674022217,-1.952818751335144,-1.1616516274264832,1.1475250720977783,0.5366554260253906
1778147087615884140,1778147087.615884,-2.490739647542135,-0.9281220001033326,-1.9528470039367676,-1.1616811615279694,1.1475815773010254,0.5366673469543457
1778147087637334138,1778147087.637334,-2.490699116383688,-0.9281421464732666,-1.9528470039367676,-1.1616075795939942,1.1475167274475098,0.5366427898406982
1778147087655896169,1778147087.6558962,-2.490682903920309,-0.9281991881183167,-1.952875018119812,-1.16165246189151,1.1475410461425781,0.536675751209259
1778147087675848473,1778147087.6758485,-2.490739647542135,-0.9281581205180665,-1.9528708457946777,-1.1616363388350983,1.1475577354431152,0.5366351008415222
1778147087695882650,1778147087.6958828,-2.4907031694995325,-0.9281665843776246,-1.952785849571228,-1.161595658665039,1.1475738286972046,0.5366637706756592
1778147087715855599,1778147087.7158558,-2.490711037312643,-0.9281706970981141,-1.9529038667678833,-1.1616440576365967,1.1475857496261597,0.5366554260253906
1778147087736056127,1778147087.736056,-2.4907072226153772,-0.9281950753978272,-1.9528470039367676,-1.1616482597640534,1.1475660800933838,0.53667151927948
1778147087755887773,1778147087.755888,-2.490727249776022,-0.9282271426967164,-1.9528229236602783,-1.1616202157786866,1.1475495100021362,0.5366595983505249
1778147087775800637,1778147087.7758007,-2.4907191435443323,-0.9281748098186036,-1.9528672695159912,-1.1616440576365967,1.147562026977539,0.536663830280304
1778147087795986719,1778147087.795987,-2.490711037312643,-0.9281748098186036,-1.9528348445892334,-1.1616524916938324,1.1476184129714966,0.5366876721382141
1778147087815872750,1778147087.815873,-2.490723435078756,-0.9281991881183167,-1.9528388977050781,-1.1616118115237732,1.1475292444229126,0.5366960167884827
1778147087835783642,1778147087.8357837,-2.4907191435443323,-0.9282347124866028,-1.9528589248657227,-1.1616440576365967,1.1475898027420044,0.5366476774215698
1778147087855898103,1778147087.8558981,-2.4907313028918665,-0.9282027047923584,-1.952782392501831,-1.1616440576365967,1.147545337677002,0.5366309285163879
1778147087875804825,1778147087.8758051,-2.4907031694995325,-0.9281706970981141,-1.952810287475586,-1.16165246189151,1.1475493907928467,0.536663830280304
1778147087895883476,1778147087.8958836,-2.490695063267843,-0.9281748098186036,-1.9528305530548096,-1.16161601365123,1.1475780010223389,0.53667151927948
1778147087915895857,1778147087.915896,-2.4907191435443323,-0.9281950753978272,-1.9528104066848755,-1.1616202157786866,1.1475210189819336,0.5366351008415222
1778147087935879989,1778147087.93588,-2.4907191435443323,-0.9281791013530274,-1.9528470039367676,-1.1616321367076416,1.1475334167480469,0.5366673469543457
1778147087955872119,1778147087.955872,-2.4907432238208216,-0.9281908434680481,-1.9528229236602783,-1.1616728168777009,1.1475292444229126,0.5366309285163879
1778147087977181317,1778147087.9771814,-2.490694824849264,-0.9281421464732666,-1.952838659286499,-1.161656693821289,1.1475167274475098,0.53667151927948
