time_ns,time_s,q0,q1,q2,q3,q4,q5
1778147682656765973,1778147682.6567662,-2.660347286854879,-1.4983005237630387,-1.6045689582824707,-0.8890929383090516,1.2563323974609375,0.395358681678772
1778147682668286324,1778147682.6682863,-2.660302225743429,-1.4982886177352448,-1.6045528650283813,-0.8891740602305909,1.2564746141433716,0.3953344225883484
1778147682692714602,1778147682.6927147,-2.6603263060199183,-1.4982203406146546,-1.6045570373535156,-0.8890608114055176,1.256466269493103,0.3952700197696686
1778147682709768133,1778147682.7097683,-2.6603012720691126,-1.498236396615841,-1.60458505153656,-0.8890496057322999,1.2565069198608398,0.395303338766098
1778147682727989234,1778147682.7279894,-2.6603947321521204,-1.4982803624919434,-1.6046007871627808,-0.8890698713115235,1.2564983367919922,0.39525464177131653
1778147682747829674,1778147682.74783,-2.6604018847094935,-1.498223864739277,-1.6045969724655151,-0.8889929217151185,1.2564858198165894,0.39525094628334045
1778147682767856975,1778147682.767857,-2.660438362752096,-1.4982963886908074,-1.6045327186584473,-0.8890460294536133,1.2565466165542603,0.3952349126338959
1778147682788825622,1778147682.7888258,-2.660450283681051,-1.4982886102846642,-1.6045969724655151,-0.8890216511539002,1.2565382719039917,0.3952349126338959
1778147682807977353,1778147682.8079777,-2.6604178587542933,-1.4983577516726037,-1.6045928001403809,-0.8890417975238343,1.256542444229126,0.3952028155326843
1778147682827862723,1778147682.827863,-2.6604753176318567,-1.4983534601381798,-1.6045931577682495,-0.8890342873385926,1.2565382719039917,0.39518263936042786
1778147682847846232,1778147682.8478463,-2.6604624430285853,-1.4983688977411767,-1.6045290231704712,-0.8890013259700318,1.2565263509750366,0.39524680376052856
1778147682867882907,1778147682.8678832,-2.6604469458209437,-1.4984015759876748,-1.6045368909835815,-0.8890298765948792,1.2564698457717896,0.3952349126338959
1778147682890162845,1778147682.890163,-2.660471026097433,-1.4984009724906464,-1.6045689582824707,-0.8890013259700318,1.2565263509750366,0.3952390253543854
1778147682907866258,1778147682.9078665,-2.660471026097433,-1.498441533451416,-1.604573130607605,-0.8890342873385926,1.2564977407455444,0.3952229917049408
1778147682927910024,1778147682.9279103,-2.660454575215475,-1.4984415260008355,-1.6045488119125366,-0.8890096706203003,1.2565102577209473,0.3952474296092987
1778147682948913816,1778147682.948914,-2.6604588667498987,-1.4983927768519898,-1.6046173572540283,-0.8890054982951661,1.256481647491455,0.3952105939388275
1778147682967870651,1778147682.9678707,-2.660454575215475,-1.4984205526164551,-1.6045570373535156,-0.8889846366694947,1.2565299272537231,0.39519500732421875
1778147682988114768,1778147682.9881148,-2.660487238560812,-1.4984289717725296,-1.6045446395874023,-0.8890664738467713,1.2565340995788574,0.3952147364616394
1778147683008063319,1778147683.0080633,-2.660454575215475,-1.498392717247345,-1.6045290231704712,-0.8890663546374817,1.256542444229126,0.3952028155326843
1778147683028592435,1778147683.0285926,-2.660454575215475,-1.498424844150879,-1.6045492887496948,-0.8890342277339478,1.2565460205078125,0.3952105939388275
1778147683047931928,1778147683.047932,-2.6605032126056116,-1.4984456536224862,-1.6044811010360718,-0.8890781563571473,1.2564698457717896,0.3952390253543854
1778147683067825298,1778147683.0678256,-2.660438601170675,-1.4984170359424134,-1.604485273361206,-0.8889972132495423,1.2565501928329468,0.3952313959598541
1778147683087996500,1778147683.0879965,-2.660454575215475,-1.4984088105014344,-1.604465126991272,-0.8890138429454346,1.2565662860870361,0.3952028155326843
1778147683107868829,1778147683.1078691,-2.660422388707296,-1.4984331291965027,-1.6044811010360718,-0.8890137833407898,1.2565172910690308,0.3952229619026184
1778147683127898720,1778147683.1278987,-2.660454575215475,-1.4984776985696335,-1.604485273361206,-0.889029936199524,1.2565340995788574,0.39517849683761597
1778147683148074601,1778147683.1480746,-2.6604750792132776,-1.4984575521996994,-1.604485273361206,-0.8890216511539002,1.2565382719039917,0.3952105939388275
1778147683167869625,1778147683.1678698,-2.660499159489767,-1.498388559823372,-1.604444980621338,-0.8890215915492554,1.2565299272537231,0.39520692825317383
1778147683187959973,1778147683.1879601,-2.660470787678854,-1.4984372419169922,-1.604473352432251,-0.8890342277339478,1.256542444229126,0.3952188491821289
1778147683207839049,1778147683.207839,-2.660454575215475,-1.4984045338681717,-1.6044893264770508,-0.8890342277339478,1.2565460205078125,0.39526286721229553
1778147683227911129,1778147683.2279112,-2.6604791323291224,-1.4984211486629029,-1.6045175790786743,-0.8889810007861634,1.2565057277679443,0.3952028155326843
1778147683247917273,1778147683.2479174,-2.660454575215475,-1.4984082293561478,-1.6045217514038086,-0.8890342277339478,1.2565584182739258,0.39517006278038025
1778147683267852763,1778147683.267853,-2.660482708607809,-1.4983927768519898,-1.6044847965240479,-0.8890298765948792,1.256509780883789,0.39518675208091736
1778147683287910313,1778147683.2879105,-2.660470787678854,-1.4983963084271927,-1.6045093536376953,-0.8890342277339478,1.2565423250198364,0.39519867300987244
1778147683307808973,1778147683.307809,-2.6604421774493616,-1.4984372419169922,-1.6044812202453613,-0.8890342277339478,1.2565501928329468,0.3952147364616394
1778147683327923219,1778147683.3279233,-2.6604867617236536,-1.4984205675176163,-1.604473352432251,-0.8889768880656739,1.2565542459487915,0.395230770111084
1778147683347777120,1778147683.3477771,-2.6604142824756067,-1.4984491628459473,-1.6045012474060059,-0.8889970940402527,1.2565579414367676,0.3952229619026184
1778147683367925610,1778147683.3679256,-2.660409990941183,-1.498433069591858,-1.604493498802185,-0.8890223068049927,1.2566030025482178,0.3952105939388275
1778147683387984392,1778147683.3879845,-2.66045052209963,-1.4984491628459473,-1.6044893264770508,-0.8890138429454346,1.2565340995788574,0.3952188491821289
1778147683407885498,1778147683.4078858,-2.660466734563009,-1.4984415185502549,-1.6045417785644531,-0.8890503209880372,1.2565423250198364,0.3952147364616394
