time_ns,time_s,qd0,qd1,qd2,qd3,qd4,qd5
1778147582657531610,1778147582.6575317,-0.0008398882346227765,-1.1407998101731209e-07,0.0002661327307578176,0.0006145247025415301,0.0006131957052275538,-0.0005790871800854802
1778147582659531052,1778147582.659531,-0.0007300698780454695,-2.6710303302479588e-08,0.00020730627875309438,0.0005180920707061887,0.0005506379529833794,-0.0005359718925319612
1778147582679657539,1778147582.6796577,-0.0020119533874094486,-2.70276541414205e-05,0.00014676548016723245,0.0015857596881687641,0.002307519782334566,-0.0021788873709738255
1778147582699577661,1778147582.6995778,-0.0013082103105261922,-0.00038954312913119793,0.0001042608855641447,0.0023515543434768915,0.0020059547387063503,-0.0019875108264386654
1778147582719697542,1778147582.7196977,-0.0018171127885580063,-0.00023661441809963435,0.0006473202956840396,0.0020766635425388813,0.0011114203371107578,-0.0016610780730843544
1778147582739574298,1778147582.7395744,-0.0005850244779139757,-0.0003918175061699003,0.0016398080624639988,0.0017630623187869787,0.0010025445371866226,-0.0014393179444596171
1778147582759577334,1778147582.7595775,-0.00028710876358672976,-0.0010888328542932868,0.002144771860912442,0.001591258216649294,0.0006277352222241461,-0.0009631635621190071
1778147582779575033,1778147582.779575,-0.0001995635830098763,-0.0012345599243417382,0.00226842169649899,0.00046885124174878,0.0003592903376556933,-0.0004119312798138708
1778147582799570667,1778147582.7995708,-0.00019357132259756327,-0.0009242953965440392,0.002836586209014058,0.0003214123717043549,0.0002396788913756609,-0.00018150964751839638
1778147582819663985,1778147582.819664,-0.0001734506367938593,-0.0009650544379837811,0.003094777697697282,0.00024323906109202653,0.00017981666314881295,-0.0001293392269872129
1778147582839577726,1778147582.8395777,-0.00013327354099601507,-0.0010291554499417543,0.0030693155713379383,0.00015034257376100868,0.00014388402632903308,-0.00011420592636568472
1778147582859702767,1778147582.8597028,-0.00010688802285585552,-0.000775301712565124,0.00030471457284875214,0.00023209993378259242,0.00011991951032541692,-9.855433745542541e-05
1778147582879576666,1778147582.8795767,-0.0001040951392496936,-0.0006127228843979537,0.0001131164826801978,0.00015311973402276635,0.00010279745038133115,-8.334367885254323e-05
1778147582899569817,1778147582.89957,-5.483921631821431e-05,-0.0005794577882625163,6.946110806893557e-05,0.0001370949175907299,8.995497046271339e-05,-7.220048428280279e-05
1778147582919575790,1778147582.919576,2.3526609549406885e-09,-0.00032077697687782347,5.011970642954111e-05,0.00010933675366686657,7.996452040970325e-05,-2.757562651822809e-05
1778147582939575596,1778147582.9395757,1.1648039219220923e-15,-0.0002218652662122622,3.920371091226116e-05,9.092651453102008e-05,6.292610912315934e-24,-3.586343882489018e-05
1778147582959655066,1778147582.9596553,5.766950355787164e-22,-0.00016958947526291013,3.2192314392887056e-05,3.281443059677258e-05,4.90454462513686e-44,-3.1658419175073504e-05
1778147582979567188,1778147582.9795673,2.855220272244486e-28,-7.649602048331872e-05,2.730837877606973e-05,2.7754749680752866e-05,0.0,-8.389053273122164e-15
1778147582999739204,1778147582.9997392,1.4136213816781846e-34,-6.0985388699918985e-05,2.3711145331617445e-05,2.4046921680564992e-05,0.0,-6.556935039535567e-35
1778147583019650572,1778147583.0196507,6.998785180070299e-41,-5.2150215196888894e-05,2.0951320038875565e-05,2.12130653380882e-05,0.0,0.0
1778147583039591661,1778147583.0395918,0.0,-4.55509580206126e-05,2.9370196172432165e-15,5.6575834376506803e-14,0.0,0.0
1778147583059724562,1778147583.0597246,0.0,-4.043469743919559e-05,5.5491543452168495e-34,4.4220021995721285e-34,0.0,0.0
1778147583079691765,1778147583.079692,0.0,-1.212118599935863e-10,-0.0,0.0,0.0,2.6849715339949398e-08
1778147583099710048,1778147583.09971,0.0,-6.001205931984056e-17,-0.0,0.0,0.0,2.0985895639015515e-28
1778147583119689955,1778147583.1196902,0.0,-2.9712001077598865e-23,-0.0,0.0,0.0,0.0
1778147583139725167,1778147583.1397252,0.0,-1.4710425947998148e-29,-0.0,0.0,0.0,0.0
1778147583159694827,1778147583.159695,0.0,-7.283139579151897e-36,-0.0,0.0,0.0,0.0
1778147583179746589,1778147583.1797466,0.0,-3.6055409487077543e-42,-0.0,0.0,1.7938002971028266e-14,0.0
1778147583199570098,1778147583.1995702,0.0,-0.0,-0.0,0.0,-3.2507916314937837e-19,0.0
1778147583219565496,1778147583.2195656,0.0,-0.0,-0.0,0.0,-2.5408385794091513e-39,0.0
1778147583239568468,1778147583.2395685,0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583259568736,1778147583.2595687,0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583279600450,1778147583.2796004,0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583299575165,1778147583.299575,0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583319579273,1778147583.3195796,1.3761622952301877e-09,-0.0,-0.0,0.0,0.0,0.0
1778147583339573280,1778147583.3395734,-5.9636466176016256e-05,-0.0,-0.0,3.023868157470133e-05,0.0,0.0
1778147583359579759,1778147583.3595798,-8.74194665811956e-06,-0.0,-0.0,8.379584467587151e-22,0.0,0.0
1778147583379574365,1778147583.3795743,-4.3281411440943e-12,-0.0,-0.0,6.549669022254195e-42,0.0,0.0
1778147583399571802,1778147583.399572,-2.142865143558434e-18,-0.0,-0.0,0.0,0.0,0.0
1778147583419578783,1778147583.419579,-1.0609335094054022e-24,-0.0,-0.0,0.0,0.0,0.0
1778147583439573093,1778147583.439573,-5.252687102694585e-31,-0.0,-0.0,0.0,0.0,0.0
1778147583459572305,1778147583.4595723,-2.600609059639015e-37,-0.0,-0.0,0.0,0.0,0.0
1778147583479575795,1778147583.4795759,-1.2891945871788317e-43,-0.0,-0.0,0.0,0.0,0.0
1778147583499570561,1778147583.4995708,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583519572118,1778147583.5195723,-0.0,-0.0,-0.0,0.0,-1.0037841233193523e-15,0.0
1778147583539567740,1778147583.5395677,-0.0,-0.0,-0.0,0.0,-7.845639885232544e-36,0.0
1778147583559570413,1778147583.5595706,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583579573552,1778147583.5795736,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583599562035,1778147583.5995622,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583619601616,1778147583.6196017,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583639568276,1778147583.6395686,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583659576602,1778147583.6595767,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583679602507,1778147583.6796026,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583699611776,1778147583.6996117,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583719562489,1778147583.7195625,-0.0,-0.0,-0.0,0.0,0.0,0.0
1778147583739569965,1778147583.7395701,-0.0,-0.0,-0.0,0.0,0.0,0.0
