time_ns,time_s,msg_stamp_ns,frame_id,node_0_x,node_0_y,node_0_z,node_1_x,node_1_y,node_1_z,node_2_x,node_2_y,node_2_z,node_3_x,node_3_y,node_3_z,node_4_x,node_4_y,node_4_z,node_5_x,node_5_y,node_5_z,node_6_x,node_6_y,node_6_z,node_7_x,node_7_y,node_7_z,node_8_x,node_8_y,node_8_z,node_9_x,node_9_y,node_9_z,node_10_x,node_10_y,node_10_z,node_11_x,node_11_y,node_11_z,node_12_x,node_12_y,node_12_z,node_13_x,node_13_y,node_13_z,node_14_x,node_14_y,node_14_z,node_15_x,node_15_y,node_15_z,node_16_x,node_16_y,node_16_z,node_17_x,node_17_y,node_17_z,node_18_x,node_18_y,node_18_z,node_19_x,node_19_y,node_19_z
1778147624814026279,1778147624.8140264,0,robot_b_base,-0.7198201923236136,-0.13964088268406194,0.7268600119141666,-0.7400064867424706,-0.13042064362915784,0.7145871883730545,-0.7573490077607211,-0.12268944551766281,0.6999120959867707,-0.7721063865480491,-0.11637008976906027,0.6831014095678712,-0.7840714276236842,-0.11156965863845936,0.6652439377044895,-0.7945503578983247,-0.10779400069151468,0.6450587823182368,-0.8032571287095612,-0.10519195159576966,0.6235686118179431,-0.8104754554975374,-0.10366653423660155,0.6010570866168171,-0.8162577277413681,-0.1031155877716361,0.5787862587096891,-0.821369796220584,-0.1033856537448985,0.5550924913748785,-0.8257749166130486,-0.1043936780435929,0.531162807440072,-0.8296486776791931,-0.10596688404212695,0.5071035565228015,-0.8330041209778654,-0.10784933846681222,0.48400457679148173,-0.8362719717382777,-0.11005894568370755,0.45993915605493496,-0.8394411862730877,-0.11238646127469165,0.4359929988692736,-0.8426608537548101,-0.11469885865485618,0.41224660303347954,-0.8459419702820791,-0.11676855607542735,0.3897509905026654,-0.84973391255589,-0.11862640758474507,0.3666251879924824,-0.8540789606706285,-0.12001313523899004,0.3439306121612432,-0.8589330004019728,-0.1207416821812638,0.3226571514724405
1778147624817830188,1778147624.8178303,0,robot_b_base,-0.721042713135009,-0.14039592229832498,0.7263962730658373,-0.7412348489235476,-0.13118320329490862,0.7141315532213754,-0.7585828453511565,-0.12345913967706412,0.6994643153431468,-0.7733454469216854,-0.11714668568779818,0.682661368477413,-0.7853153327250841,-0.11235280038112239,0.6648113176087215,-0.7957991948356917,-0.1085840356722434,0.6446339920062919,-0.8045107846556881,-0.1059890305583302,0.6231517832475525,-0.8117337974791845,-0.1044708485172049,0.6006483569622896,-0.8175203739817866,-0.10392706455547407,0.5783853836939895,-0.8226366437103432,-0.10420489172679948,0.5546998413025994,-0.8270455706341545,-0.10522100413539992,0.530778336157481,-0.8309226663139333,-0.10680266204226219,0.5067271718997628,-0.8342808076482502,-0.10869355807691183,0.48363581719387916,-0.8375509220949704,-0.1109122872158308,0.459578187810905,-0.8407218489552404,-0.11324913998830999,0.43563962118357624,-0.8439427363690324,-0.11557092504594091,0.4119005964985946,-0.8472246409250177,-0.11764950500982119,0.3894118288855475,-0.8510170905269085,-0.11951637452064601,0.3662929350491696,-0.8553624014512538,-0.12091176872878862,0.343605028601554,-0.8602165196588532,-0.121648248659051,0.3223377472695173
1778147624821082849,1778147624.821083,0,robot_b_base,-0.7218410103388412,-0.1408196127372977,0.7259344622107822,-0.7420270448658287,-0.13161713189765445,0.7136711417769426,-0.7593690154739561,-0.12390287228139607,0.6990052736333165,-0.7741255201359711,-0.11759998743589906,0.6822036663879913,-0.7860893744310495,-0.1128152431860101,0.6643548765333663,-0.7965666550641127,-0.10905615566089644,0.6441788493601565,-0.8052713145881338,-0.10647107227853203,0.6226979275333645,-0.8124870191393092,-0.10496309862533204,0.6001957787288269,-0.8182662230031341,-0.10442939492493741,0.5779340111853525,-0.8233744120110628,-0.1047180643948542,0.5542496917665729,-0.8277748621534466,-0.10574534732792773,0.5303293558249842,-0.8316430699564101,-0.10733851372424441,0.5062793007420516,-0.8349923037224114,-0.10924074067272571,0.48318895427931596,-0.8382527417027735,-0.11147155017359156,0.4591323220773501,-0.8414136703537134,-0.11382062877765986,0.435194694791396,-0.8446243553865196,-0.11615461674300498,0.4114565561873696,-0.8478964266783976,-0.11824470368203621,0.3889685992614478,-0.8516786870528893,-0.12012325194479712,0.36585052680101804,-0.8560139919017594,-0.1215298976226975,0.34316342806119216,-0.8608587582241338,-0.12227672421760138,0.32189692156932337
1778147624824558131,1778147624.8245583,0,robot_b_base,-0.7233015262575391,-0.1404910357591217,0.7259309291062508,-0.7434754177088305,-0.1313042166888705,0.7136661844041825,-0.7608054274373377,-0.12360511368797367,0.6989988818899088,-0.7755498795158071,-0.11731719625538162,0.6821957681142558,-0.7875018711677555,-0.11254688548267366,0.6643454305289231,-0.7979662677884816,-0.10880317018958607,0.6441676570027015,-0.8066574085502017,-0.10623391314386466,0.6226848423472817,-0.8138589049873108,-0.10474227487417076,0.6001806642703221,-0.819623834617301,-0.10422472330191024,0.5779168369303103,-0.8247164713090538,-0.10453075502104558,0.5542302643104611,-0.8291007457670948,-0.10557588227359771,0.5303075825398759,-0.8329521830600903,-0.10718734912609351,0.5062551026441672,-0.8362848467228174,-0.10910747404009402,0.48316238203559836,-0.8395275894464889,-0.11135720487031298,0.4591032476330472,-0.8426705695649747,-0.11372526873688404,0.43516311975562205,-0.8458632386529032,-0.11607809181506712,0.4114225055991175,-0.8491181534058652,-0.11818590431021625,0.3889322169214972,-0.8528827770122893,-0.12008246648604748,0.3658117758676822,-0.8572008375638009,-0.12150654037702191,0.34312238755631774,-0.86202951154478,-0.12226948744769695,0.32185376376380087
1778147624828476264,1778147624.8284762,0,robot_b_base,-0.724509458228586,-0.14064027405207502,0.7257378428563646,-0.7446594226191685,-0.13146135219609023,0.713475773210328,-0.7619661068305946,-0.12376984827650206,0.6988110375561818,-0.7766873310683231,-0.11748941504537291,0.6820104027198772,-0.7886167564302238,-0.1127263392017438,0.6641623841766652,-0.7990569818573561,-0.10899039688556478,0.6439869949187412,-0.8077231253352085,-0.10642927180648298,0.6225065418408668,-0.8148987317084542,-0.10494621902303103,0.6000047149903639,-0.8206380375617734,-0.10443740548184433,0.5777431300899236,-0.8257031979883108,-0.10475315520768336,0.5540588745644417,-0.8300593782857107,-0.10580864831757397,0.530138468398741,-0.8338821782022438,-0.10743113763600842,0.5060882144046127,-0.8371869919538951,-0.10936239698158978,0.48299757828749645,-0.8404004221125776,-0.11162422203643696,0.4589405683698511,-0.8435140535461045,-0.114004682287694,0.4350025125068061,-0.8466775936010845,-0.11636998381658337,0.4112639180022675,-0.84990503005116,-0.11848963822061842,0.38877551240278,-0.8536416294259666,-0.12039828726982005,0.3656569827743396,-0.8579324680237392,-0.12183406825750875,0.34296945037882565,-0.862735877379686,-0.12260782552895311,0.3217025550236142
1778147624834905440,1778147624.8349054,0,robot_b_base,-0.7253144876685499,-0.14037887257802473,0.7256523989206537,-0.7454348650557145,-0.13121168513723092,0.7133863524529235,-0.7627127934630875,-0.1235315528727492,0.6987177324761737,-0.77740545940574,-0.11726238882679296,0.6819131907425027,-0.7893072102956213,-0.11251024023327094,0.6640613304387237,-0.7997178680548649,-0.10878603204267201,0.6438817794635038,-0.8083535157817103,-0.1062371272052205,0.622396981965611,-0.8154976333674279,-0.10476686932302137,0.5998906327005958,-0.8212058817402622,-0.10427092949599637,0.5776245657055462,-0.8262378740702614,-0.10460079270009637,0.5539355147041163,-0.8305603027974994,-0.1056710920152295,0.5300102301823466,-0.8343488819309515,-0.10730906301537935,0.5059550420147646,-0.8376205969624055,-0.10925572300292585,0.4828596537040642,-0.8407993752214515,-0.1115340575269066,0.4587976973401833,-0.8438784871578455,-0.11393126603694659,0.4348547489899919,-0.8470079166197269,-0.11631331589738358,0.41111135573684005,-0.8502032885739672,-0.11844881671468899,0.3886184709207619,-0.8539072864200403,-0.12037362705149535,0.3654954210089749,-0.8581665497921852,-0.12182507682370403,0.3428035421036237,-0.8629407305925016,-0.12261333784388884,0.32153264759776473
1778147624840061620,1778147624.840062,0,robot_b_base,-0.7261056994213165,-0.1405181705226537,0.7257410942543302,-0.746190092606571,-0.13136653640370466,0.7134698568829398,-0.763433069241757,-0.12370142361242642,0.6987961531035882,-0.7780910490443667,-0.11744709606713966,0.6819865029393042,-0.7899592155569763,-0.11270928591770435,0.6641296332663846,-0.8003340322929471,-0.109000401381389,0.6439446769053762,-0.8089327777930773,-0.1064673518075715,0.6224542730834279,-0.8160388764737798,-0.1050135637641374,0.599942141399574,-0.8217097335263819,-0.10453402945321022,0.5776704077628727,-0.8267019294636768,-0.10488165655718618,0.5539753668400067,-0.8309840150571923,-0.1059703449297058,0.5300440611828712,-0.8347318536794711,-0.10762729836821838,0.5059828440946188,-0.8379643260824452,-0.10959261837257306,0.4828816948477561,-0.8411021884605703,-0.11189074545624667,0.45881377885360963,-0.8441406997191477,-0.1143078492659364,0.43486496209067615,-0.8472301481672114,-0.11670964406498185,0.41111582502468164,-0.8503880462061146,-0.11886371062470913,0.3886175762224804,-0.854054028199587,-0.1208073580299237,0.3654891001003526,-0.8582765287758258,-0.12227699525688462,0.34279198337572214,-0.8630167101096036,-0.1230820347444308,0.3215162500643486
1778147624845012699,1778147624.845013,0,robot_b_base,-0.7268881170379775,-0.14074567069942034,0.7255548335572206,-0.7469452889356758,-0.13160054447984715,0.7132831207081114,-0.7641618056366282,-0.12394168910647085,0.69860894107641,-0.778793510787893,-0.11769353927522319,0.6817987781901852,-0.7906362171286299,-0.11296173142018073,0.663941369315654,-0.8009838336923221,-0.10925933563369794,0.6437557996916001,-0.8095545281994571,-0.10673312122412482,0.6222647438449043,-0.8166316612175597,-0.10528660564072734,0.5997519458416308,-0.8222739447847321,-0.10481453422142895,0.577479578956065,-0.8272356171804681,-0.10517053553262345,0.553783895658092,-0.8314866285105795,-0.10626824503256471,0.5298519682264964,-0.8352029440667034,-0.1079348812327916,0.5057901402008164,-0.8384049111385847,-0.1099100524907568,0.4826884090372807,-0.8415108243408658,-0.1122189262099712,0.45861988880059323,-0.844517503592962,-0.1146470633005231,0.43467047570803363,-0.8475755033299261,-0.1170599573320632,0.41092075618733637,-0.8507038534153479,-0.11922453858522153,0.388421966017554,-0.8543398079535075,-0.12117889397254855,0.3652929522464669,-0.8585332355023412,-0.12265888325625507,0.3425953288235958,-0.8632465059997935,-0.1234734704458087,0.3213191416034298
1778147624849747134,1778147624.8497474,0,robot_b_base,-0.7278366472043291,-0.14062384394716387,0.7253365941737318,-0.7478657660350225,-0.13147744393683214,0.7130656216923597,-0.7650549905719572,-0.12381736017711731,0.6983921261535511,-0.7796595786446854,-0.11756804402241827,0.6815825653347435,-0.7914760023592069,-0.112835221425032,0.6637256489889402,-0.8017955397655759,-0.10913193930715337,0.643540505026345,-0.8103372850509338,-0.10660509170452548,0.6220497905610779,-0.817384536086337,-0.10515827984296733,0.5995372740108009,-0.8229973499249128,-0.10468634402075572,0.5772651440866297,-0.8279275472487047,-0.1050430461205597,0.5535696930867992,-0.8321465261214162,-0.106142119802622,0.5296379937152879,-0.8358303646327343,-0.10781082102948047,0.505576392605209,-0.8390009332829733,-0.1097886052052518,0.4824748736714054,-0.8420740012747339,-0.11210077309568611,0.4584065696541183,-0.8450479967074493,-0.11453264031602228,0.4344573751240101,-0.8480737367770039,-0.11694953095354599,0.4107078795180999,-0.8511717869771209,-0.11911804879102206,0.38820931109459716,-0.8547769462853736,-0.1210765132604068,0.3650805410681088,-0.8589405426113672,-0.12256054392170468,0.34238317575874133,-0.8636261860624111,-0.12337890203783952,0.3211072485474593
1778147624855100644,1778147624.8551009,0,robot_b_base,-0.7285654467274576,-0.1405746039307727,0.725203800001777,-0.7485733417926168,-0.13143323319450395,0.7129379415313819,-0.7657419057583432,-0.1237780146931513,0.6982693490705284,-0.7803259398257352,-0.11753354361542234,0.681464543650804,-0.7921224082178446,-0.11280548336665686,0.6636121044816304,-0.8024205845499336,-0.10910742023655717,0.6434315956909034,-0.8109402611013513,-0.10658614585063586,0.621945503913586,-0.8179646800209203,-0.1051453340310664,0.5994376071472768,-0.8235549179783257,-0.10467960939907117,0.5771698943084397,-0.8284609324329095,-0.10504332749134004,0.5534790142593121,-0.8326552249301603,-0.10614998860834135,0.5295518146097787,-0.8363139616566715,-0.10782684859865399,0.5054946217010774,-0.8394602000334018,-0.109812938735385,0.4823972183861451,-0.8425077544776374,-0.11213416851143998,0.45833308377351145,-0.8454563016350187,-0.11457534305718398,0.4343879321674482,-0.8484568705996454,-0.11700160550432437,0.4106423555617036,-0.851531240941436,-0.11917901240600914,0.3881474266186534,-0.8551123058266735,-0.12114654021326954,0.36502233256103195,-0.8592525448672605,-0.12263935235440693,0.3423285182342703,-0.8639165493642155,-0.12346583395022304,0.32105587743314173
