time_ns,time_s,q0,q1,q2,q3,q4,q5
1778147582657467723,1778147582.6574678,-2.4445999304400843,-1.151562677030899,-1.8502452373504639,-1.0575025242618104,1.1191619634628296,0.5761106610298157
1778147582659479114,1778147582.6594791,-2.444563690816061,-1.1515711110881348,-1.8502414226531982,-1.0574822586825867,1.1191132068634033,0.5760903358459473
1778147582679601593,1778147582.6796017,-2.444599453602926,-1.1515711110881348,-1.8502776622772217,-1.0574544829181214,1.1191495656967163,0.5760618448257446
1778147582699537054,1778147582.6995373,-2.4446240107165735,-1.1515995425036927,-1.850237250328064,-1.0575152200511475,1.1191893815994263,0.5760701894760132
1778147582719634771,1778147582.7196348,-2.4446962515460413,-1.1516359013370057,-1.8502494096755981,-1.0574184221080323,1.1191935539245605,0.5759940147399902
1778147582739533304,1778147582.7395334,-2.4446919600116175,-1.1516073507121583,-1.8502253293991089,-1.0574149054339905,1.1191811561584473,0.5759897232055664
1778147582759536186,1778147582.7595363,-2.4446798006640833,-1.1516275268844147,-1.8501613140106201,-1.0573470753482361,1.1192009449005127,0.5759138464927673
1778147582779534146,1778147582.779534,-2.4446798006640833,-1.1516352754882355,-1.850112795829773,-1.0574271839908143,1.1191610097885132,0.5759903788566589
1778147582799529778,1778147582.7995298,-2.444716278706686,-1.1516555112651368,-1.8500773906707764,-1.0573832553676148,1.1192336082458496,0.5759619474411011
1778147582819606600,1778147582.8196065,-2.444728676472799,-1.1516674619964142,-1.8500699996948242,-1.0573992294124146,1.119197130203247,0.5759422183036804
1778147582839537354,1778147582.8395376,-2.44474441209902,-1.1516388815692444,-1.849989652633667,-1.0573791426471253,1.1192573308944702,0.5759660601615906
1778147582859639127,1778147582.8596392,-2.4446755091296595,-1.1516634088805695,-1.850014090538025,-1.0573755663684388,1.1192336082458496,0.5759783983230591
1778147582879536661,1778147582.8795369,-2.4446597735034388,-1.1517238479903718,-1.8499454259872437,-1.0573511880687256,1.1192009449005127,0.5759784579277039
1778147582899529653,1778147582.89953,-2.4447243849383753,-1.1517275136760254,-1.8500217199325562,-1.0573714536479493,1.1192336082458496,0.5759783983230591
1778147582919534190,1778147582.9195342,-2.444700066243307,-1.1517394346049805,-1.850001573562622,-1.0573672217181702,1.1192090511322021,0.5759701728820801
1778147582939534689,1778147582.9395347,-2.4447200934039515,-1.1517073673060914,-1.849981427192688,-1.0573832553676148,1.1191848516464233,0.5759903192520142
1778147582959600590,1778147582.9596007,-2.4446919600116175,-1.1517114800265809,-1.8499774932861328,-1.057407633667328,1.1192049980163574,0.5759660601615906
1778147582979527215,1778147582.9795272,-2.4447408358203333,-1.1517275136760254,-1.8499733209609985,-1.0573227566531678,1.1191563606262207,0.5759701728820801
1778147582999669972,1778147582.99967,-2.4446798006640833,-1.151731626396515,-1.8499858379364014,-1.0573714536479493,1.1192418336868286,0.5759463906288147
1778147583019595285,1778147583.0195954,-2.4446678797351282,-1.151739851837494,-1.8499650955200195,-1.0573791426471253,1.1192495822906494,0.5759541392326355
1778147583039550467,1778147583.0395505,-2.4447646776782435,-1.1516913336566468,-1.8499572277069092,-1.0573874872973938,1.1192091703414917,0.5759624242782593
1778147583059658962,1778147583.059659,-2.444711987172262,-1.1517357391170044,-1.849989652633667,-1.0573263329318543,1.1192209720611572,0.5759505033493042
1778147583079631641,1778147583.0796318,-2.444696013127462,-1.151691274052002,-1.8499614000320435,-1.0573595327189942,1.1192293167114258,0.575958251953125
1778147583099648825,1778147583.099649,-2.444683615361349,-1.1517192882350464,-1.849981665611267,-1.0573672217181702,1.1192336082458496,0.5759541392326355
1778147583119632055,1778147583.1196322,-2.4447527567492884,-1.151731626396515,-1.8500099182128906,-1.0573554796031495,1.1192293167114258,0.5759422183036804
1778147583139657564,1778147583.1396575,-2.4446635882007044,-1.151763693695404,-1.849953055381775,-1.0573024910739441,1.1192293167114258,0.5759381055831909
1778147583159635843,1778147583.159636,-2.444655243550436,-1.1517275136760254,-1.8499939441680908,-1.0573511880687256,1.119188904762268,0.5759220719337463
1778147583179678108,1778147583.1796782,-2.444696013127462,-1.1516954463771363,-1.8499774932861328,-1.0573672217181702,1.1191644668579102,0.5759742856025696
1778147583199530451,1778147583.1995306,-2.4446433226214808,-1.1517595213702698,-1.8499733209609985,-1.0573470753482361,1.1191805601119995,0.5759820938110352
