time,node_0_x,node_0_y,node_0_z,node_1_x,node_1_y,node_1_z,node_2_x,node_2_y,node_2_z,node_3_x,node_3_y,node_3_z,node_4_x,node_4_y,node_4_z,node_5_x,node_5_y,node_5_z,node_6_x,node_6_y,node_6_z,node_7_x,node_7_y,node_7_z,node_8_x,node_8_y,node_8_z,node_9_x,node_9_y,node_9_z,node_10_x,node_10_y,node_10_z,node_11_x,node_11_y,node_11_z,node_12_x,node_12_y,node_12_z,node_13_x,node_13_y,node_13_z,node_14_x,node_14_y,node_14_z,node_15_x,node_15_y,node_15_z,node_16_x,node_16_y,node_16_z,node_17_x,node_17_y,node_17_z,node_18_x,node_18_y,node_18_z,node_19_x,node_19_y,node_19_z
0.0,2.4197613720687225e-18,-4.009642214065044e-19,-2.0332178865892225e-17,0.023007258200824776,-1.4095879932186704e-06,-5.873074744480436e-05,0.04600055600368678,6.9215526250874065e-06,-0.0008377637042045225,0.06897980846292014,2.3692393107645793e-05,-0.0019486244149114263,0.09193945892093602,5.5637428928069396e-05,-0.003389030296479272,0.11487276699564603,0.00010627022198341864,-0.005170459696237454,0.13777186305460856,0.00015970311472172151,-0.0073051508753567175,0.1606273542765728,0.00017351325544196554,-0.009800298508800761,0.1834259479518383,0.00010846060523501234,-0.012666880985865313,0.20614627924554213,-7.515464161804382e-06,-0.015937506408912016,0.22875561961021829,-3.8354737125504243e-05,-0.019671874192691823,0.2512126494414018,0.0002091604918703418,-0.023930420408005446,0.2734834194813201,0.000846079845392896,-0.028724221012856543,0.29556712255585765,0.0017753025411947013,-0.03397777727225117,0.3175082769558316,0.0026953730172414817,-0.03953735460470999,0.33937978197471963,0.003250451255709578,-0.04522329850282574,0.36125593320636934,0.003220193329106067,-0.050893563908334695,0.3831997967300589,0.002612938298962059,-0.05648007153299831,0.40526136103479043,0.0016075113008907893,-0.06198056616329306,0.4274722808133415,0.00040050721374510227,-0.06742211706374208
0.01,1.0055339875092613e-18,9.926379108873146e-18,-7.446436045902005e-17,0.023001531902584645,3.08303345912981e-05,-0.00021939389329403685,0.045972036082733606,7.180130407801827e-05,-0.0014261605179275965,0.06891395441419357,8.189300874648334e-05,-0.002946730367791437,0.09182124230036198,4.1678966316381326e-05,-0.004709565040463951,0.11468474893388587,-5.120527026304455e-05,-0.006695867784319939,0.13749047816943502,-0.00018051772269100523,-0.008931976876017579,0.16021820460707684,-0.00031225158822386685,-0.011481221240659971,0.1828393567678871,-0.00037841764233039816,-0.014437645336062439,0.20531462636402847,-0.0002478357778136913,-0.017912460430017242,0.22759606285396722,0.000267119362197223,-0.021996759031418688,0.24964419543821847,0.001317861903703281,-0.026698830005628404,0.27146381008160164,0.0028685824797064037,-0.03188739799234001,0.2931309189320231,0.004603360051513751,-0.03728807971445897,0.31476926498291546,0.0059997968697404125,-0.04255445807541987,0.33648765527133856,0.0065574666073389435,-0.04738890965072419,0.35834541125400127,0.0060398781250957335,-0.05165457142006552,0.3803736843522386,0.004566673031582517,-0.055415555278968014,0.40260461244879153,0.002502142642128651,-0.058881094768424805,0.42506643650748993,0.0002256166842920268,-0.06229123809897456
0.02,-3.631738464647538e-17,1.2571663003148326e-17,-1.1348886240492018e-16,0.022886325955627607,3.4905902103524136e-05,-0.000332603114090086,0.04574345493204319,-4.604141694181405e-05,-0.001896783519546049,0.06854760333332972,-0.00022684891255691573,-0.0037889752320388456,0.09128932851903981,-0.00048309495270823825,-0.005912808192812745,0.11395430081417059,-0.0007384698978013632,-0.008266258504866505,0.13652089700631417,-0.0008821949065452199,-0.010919200541501422,0.15895998984031062,-0.0007998016591644865,-0.013977822604065535,0.1812367168555321,-0.0003873088141688092,-0.01754694806248204,0.20331497165354823,0.0004586849989237723,-0.02169301883822513,0.22516893450180872,0.0018338766065479268,-0.02640207599812534,0.246807640530981,0.0037536101138163926,-0.031535352377572906,0.26830319989632606,0.0060359997483506525,-0.03680709134662286,0.28978628959742825,0.008244623992150436,-0.04181774624008049,0.3113854865063155,0.009788413537289976,-0.04615481219971005,0.33315930747397404,0.01016369352655968,-0.049534312506139135,0.3551007840484525,0.009193500387686465,-0.051915970576245696,0.37720677085736865,0.007096864570873887,-0.05351808638194191,0.3995199092043586,0.004342739304037645,-0.05471487842453173,0.42209965179583525,0.0013900521170231923,-0.055875408105005894
0.03,-1.3183898417423734e-16,-3.5175584233576584e-17,-9.652109840552203e-17,0.022598267819219857,-0.00010944564564472149,-0.00028010481082893566,0.04521859748671268,-0.0005167078345821912,-0.002049644870331178,0.06776238785711475,-0.0009722251296416907,-0.004318496197421144,0.09021430423889827,-0.0013591103833363561,-0.00701134899858232,0.11255364870074702,-0.0015268767093105427,-0.01013268511852053,0.13475283470813101,-0.0013272407800281934,-0.013726587104918307,0.1567830183304197,-0.0006574973261482802,-0.01782973015564971,0.1786242806352704,0.0005249818584743131,-0.022434944322142675,0.20027509246451194,0.002225995378014789,-0.02746883699832638,0.22176105126086557,0.004430122792454498,-0.03277306960114532,0.2431468098981457,0.007052568757636494,-0.03808395150728415,0.2645410507146679,0.009840382827017031,-0.04302741818919678,0.2860659818497931,0.01232235811067224,-0.04716140164623938,0.3077885640135796,0.013908194714888949,-0.05008397772955014,0.3296791807355945,0.014126925393985126,-0.05158067494932977,0.351665413183954,0.012857726999318135,-0.05173093237462239,0.37373449798685554,0.01038302791595568,-0.05089325024916678,0.3959672191971385,0.007225574962955077,-0.04956751917114168,0.41847384497185863,0.0038792025393331333,-0.048211057768490245
0.04,-2.6121140840607016e-16,-1.0291789122318651e-16,-4.662069341687669e-17,0.022211320131872363,-0.0003100068087551554,-0.00013346947551770143,0.044518702768695316,-0.0010297634105000102,-0.0021695292923702763,0.06671991185261854,-0.0016503546127078226,-0.005029734956270507,0.08878811128214663,-0.0019729396555641355,-0.008640832971929751,0.11069543052693781,-0.0018174161686614033,-0.012950573635294088,0.13241874896036943,-0.0010590296403424932,-0.017890142066241944,0.15395387322805254,0.0003381924840849727,-0.023343178515051376,0.17532745167787125,0.0023252304230068723,-0.029134576388215743,0.19659662157286548,0.004812659454151546,-0.03503433861454523,0.21783997668276858,0.007705114046247204,-0.040758617795390306,0.23915000609478548,0.010865527988617,-0.045958974699938836,0.2606208955657074,0.014019898687798286,-0.05021834856567264,0.28231024057691806,0.016702641029080527,-0.05309296480083943,0.30418420890744746,0.018348121476991785,-0.054225346639573256,0.3261158824883855,0.01852230946679317,-0.05349514874375303,0.34798428948866345,0.01714589050964801,-0.051111238939734335,0.36979438054066177,0.014537697522217887,-0.04756443696259053,0.3916891653596984,0.011245009196537783,-0.04346109101928388,0.4138455381453101,0.007773526350720682,-0.039327579427942655
0.05,-3.7768182678532547e-16,-1.4753281062096502e-16,-1.8300993858376413e-17,0.021864136339575756,-0.00044117561884536095,-5.2603186911923165e-05,0.04385814312588302,-0.0012465914341365843,-0.002693120447668263,0.0656831693873353,-0.0017940217927301602,-0.006538780675117978,0.08729944653127258,-0.0018477530701506543,-0.011450703038903666,0.10868520417320574,-0.0012352639907021444,-0.017258128673911067,0.12984972617030602,0.00012354311492773797,-0.023736601463067136,0.15084684128744036,0.0021982648442377493,-0.03060060629713662,0.17177369993570313,0.0048691028826248275,-0.03751557969091414,0.19274864469640382,0.007985492092643334,-0.04411835165309081,0.2138811936861988,0.011409704532326074,-0.05002688113537455,0.2352505294615865,0.014985583024601245,-0.05483211140423847,0.25688774635414724,0.01844257481841031,-0.05809396603949864,0.27874444703291634,0.02133528883737599,-0.059386305514074145,0.3006651350200793,0.023127145896694446,-0.05841730943664353,0.3224306226223983,0.023414811294243977,-0.05517985795242882,0.3438955432909062,0.02214467934831707,-0.050020748870646635,0.36511181478241206,0.019651114864013417,-0.04355701158132102,0.386308415314,0.016486021357255354,-0.03648587094092136,0.40774403153013705,0.013152283233585851,-0.02938709925429831
0.06,-4.4295079756895284e-16,-1.5291316390192433e-16,-4.756937031780151e-17,0.021669771112266787,-0.0004562107823261451,-0.00014290009384473591,0.043391627694457376,-0.001046284928970016,-0.0038705863378751437,0.06482074928056528,-0.001250942008284196,-0.009163743380346765,0.08592248965307307,-0.0008535406846652548,-0.015733930712008598,0.10671651166213558,0.000284378808848037,-0.02324847269489088,0.1272830263509206,0.0022017765614911426,-0.031322860196202174,0.14776002716415232,0.004829240339699031,-0.03952537279190714,0.16831896644684982,0.00801628231933493,-0.04739577862982437,0.18912001298577857,0.011592288608795125,-0.05446876014281414,0.21026708843487293,0.015411038493282481,-0.060286692308708464,0.2317813984254945,0.01932043411309024,-0.06439617654647838,0.2535884577724466,0.023065895591937002,-0.06635033884689191,0.2755048813717014,0.026225829193745283,-0.0657622492269978,0.2972474906640652,0.028288803841919244,-0.06243159345464811,0.31852316128288793,0.02887144047138308,-0.05648517642952551,0.3391945453629161,0.027929967300807792,-0.04841238427051515,0.3593919603835894,0.02579709961666058,-0.038942996960074625,0.3794521614533848,0.023014838239882558,-0.028841908854785683,0.39972773159768105,0.02007326492786468,-0.018720691989655276
0.07,-4.394813506169992e-16,-1.2281300108829551e-16,-1.4776320358261819e-16,0.021680701800646934,-0.0003661269391622655,-0.0004442139176469535,0.04316130882719825,-0.00048389826039129226,-0.005728564625183647,0.06415366711726869,-0.00012662502738623702,-0.012880038373611142,0.08467133968678406,0.000856974319879638,-0.021391891307495185,0.10482514877740384,0.0025553745589040073,-0.030748021890767013,0.12480215872355459,0.004977780974941192,-0.040416416584351675,0.14483538371062904,0.008045283629745723,-0.04984721307281176,0.16515543170166008,0.01161305845084698,-0.058482668948429996,0.18592942686816843,0.01552442317233916,-0.06577678962656183,0.20721009051918887,0.01965098001175341,-0.07121306571613634,0.22891381676765257,0.023861398452551526,-0.0743123488813354,0.25082292296500897,0.027924355141808466,-0.07464778564895547,0.2726017758097377,0.03144125514536556,-0.07190750443429009,0.29384980699816665,0.033918519001750934,-0.06601899487619294,0.31423352587294434,0.034980527851844884,-0.05726455713439449,0.3336639390434281,0.03457882207895849,-0.04627259566672889,0.3523799200832408,0.03303120500459831,-0.03386033224898678,0.3708407520051916,0.03086025376332958,-0.020826610587021246,0.38949732482801247,0.028537587644705594,-0.007785948647446321
0.08,-3.7182713505390375e-16,-6.727474480272555e-17,-3.2016490153496946e-16,0.021883220709807503,-0.00020038601222638032,-0.0009609418765955204,0.043112563376514985,0.0003070005344369561,-0.008147923220576449,0.06359972411740661,0.001346494034513751,-0.017423841644575725,0.08346410963291749,0.0029811338328850443,-0.028032704540712997,0.10295513976675996,0.005246918999597437,-0.0392786525553208,0.12238946392652966,0.00813621481824054,-0.05050037876164254,0.14209098708133036,0.011581900746460778,-0.06104744243320213,0.1623229385972535,0.015467934865327578,-0.07027533130285119,0.18321740098652967,0.01967192376523685,-0.07756403186562069,0.20472663254647383,0.02409827496539107,-0.0823489153790462,0.22661597462715913,0.02864473644688214,-0.08414838285875235,0.2484940354253532,0.03310462376523575,-0.08259473171830928,0.26987010771273956,0.03709768760190708,-0.07749975832723538,0.2902544280664663,0.04013927425063117,-0.06896030176268624,0.3093200737043993,0.041850506797470224,-0.057430468809343556,0.3270693147819046,0.04216777641973608,-0.043662984851520314,0.34387217095085154,0.04138664055046658,-0.02852749022266148,0.3603132239800934,0.04000685889685137,-0.012818006182193632,0.37693549944765814,0.03848079323429029,0.0028784018710069303
0.09,-2.6337981275104116e-16,2.4178555479374003e-18,-5.551115123125783e-16,0.022207732554308145,7.604351055030418e-06,-0.0016646065332081182,0.04313898677516736,0.0011734302387044612,-0.010911514165237215,0.06305037939319286,0.002902923702038157,-0.02237705878618161,0.08221739992839569,0.005174733482971657,-0.03506860107239808,0.10105587918759562,0.007983679730508076,-0.048137235854305856,0.12001599699874535,0.011318828307272115,-0.060813260463319585,0.13949760411882026,0.015137381264346631,-0.07235339178625967,0.15976737605469732,0.01936187666855114,-0.08202362721068279,0.18088266858520313,0.0239102796918619,-0.08912600087242722,0.20265097609101326,0.028721411687830573,-0.09305418520807175,0.2246486564581153,0.03371882668415921,-0.09334936683115658,0.2462937424182681,0.03871276035973143,-0.08974662024911828,0.2669556567840811,0.04333092785653992,-0.08223075661480567,0.28609974017383655,0.047087258912483325,-0.07110207243909039,0.30345880284933235,0.04959176462921644,-0.056989617518364996,0.31916332045207346,0.050761831870405706,-0.04074474270814969,0.33372382592134736,0.050871233490310204,-0.023251343829816525,0.3478391739447977,0.050400419574437305,-0.005263546684094336,0.36212813319352244,0.04978659964324134,0.012683653749224534
0.1,-1.4730241765931185e-16,7.320397543350565e-17,-8.256199543477116e-16,0.022554866073166174,0.00021884397234029707,-0.002473757667419572,0.04313415690640892,0.0019688912958796424,-0.013714260013517625,0.06243368620544798,0.004298380118317152,-0.02721678406863807,0.08090687633222848,0.007125423582022124,-0.04179637136253467,0.0991345894184743,0.01042432022900454,-0.056490340777151725,0.11768608626444406,0.014195017940828905,-0.07044291062569874,0.1370170714559465,0.01842642996492769,-0.0828232785064337,0.15737398063785846,0.023080839013327702,-0.09280266080625148,0.17871178237539215,0.02811174490395104,-0.0995992510530182,0.20066437197247042,0.03348154462224852,-0.1025694903830897,0.2225990385303077,0.03912343911183644,-0.10129910162355271,0.24374599790979637,0.044845524170511644,-0.09566178561743877,0.26336795352741815,0.050265748374035545,-0.08585009671811687,0.2809391913686418,0.054884724978886176,-0.07238205831266323,0.2963020707549155,0.05829771245780576,-0.05604717541938603,0.3097389665344087,0.06040707945282787,-0.03776218142064154,0.3218946214219586,0.061473671662197076,-0.018390944516704987,0.3335582991595942,0.06196888313919327,0.0013771557699958938,0.3453996671402429,0.06232324200565103,0.0210737089615646
0.11,-5.589739825520579e-17,1.303753112413819e-16,-1.0846358533544986e-15,0.02282811226510955,0.0003893703793754614,-0.003248307133547241,0.04302768877143978,0.00257036765277442,-0.016190122816101167,0.061733827098427146,0.005343488235905796,-0.031381790958559586,0.07956362719054222,0.008598554674914443,-0.0475015268363512,0.09723577251408189,0.012312907296189285,-0.0635114133287925,0.11541233573781075,0.016512007435035406,-0.0784911377021677,0.13458564538239576,0.021222981857480016,-0.09153100240645759,0.15496938199093666,0.026446383082146276,-0.10170798650826264,0.17640707769972325,0.03216091423740305,-0.10815479130014737,0.1983527584104959,0.038332652052124126,-0.11019370658575717,0.21996753789701967,0.044876626038493905,-0.10746732882494221,0.24031650386662043,0.05156842717731226,-0.10000585000545237,0.2586013005807904,0.05799129319923396,-0.08821981581207047,0.27435979668885146,0.0636197586726542,-0.07283461654763625,0.2875829491447179,0.06803551523969557,-0.054769802681347686,0.29871245745659325,0.07113748317399642,-0.03497193647614609,0.30850595378729156,0.0731896359845896,-0.014259236594455223,0.3178082044702571,0.07466969544273395,0.006755583900042329,0.32730775982874843,0.07601291610145548,0.027674043808593275
0.12,-1.2425973336220586e-17,1.6069231448950783e-16,-1.277949100708664e-15,0.022957735297756608,0.0004795816829312834,-0.003824908780654588,0.04279060293989706,0.0028933853919408297,-0.01799379147042428,0.060968224351899816,0.005920618928092921,-0.03439116833040847,0.078229294233903,0.009453944336172804,-0.051607717429831265,0.09538994365851362,0.013495746404065773,-0.06855937055276567,0.11317608294137091,0.01811207312099033,-0.08427959631179033,0.1321021859827035,0.02337692390537756,-0.09779232385493983,0.15234820901198382,0.029329661529104264,-0.10808828292828074,0.17365509130862256,0.035963256305615754,-0.11421835352296679,0.1953125142442084,0.0432225514953882,-0.11547163778478049,0.21629949860711942,0.050967770302296836,-0.11154787855010398,0.2355543482023416,0.058902692581960375,-0.10263088929869855,0.2522693448842989,0.06654646528567904,-0.08933483781120619,0.26609530282099014,0.07333674984380235,-0.07256121348770866,0.2771971905185419,0.07884899630631717,-0.053319194265229033,0.2861677955885118,0.08299655185362875,-0.03255228189268655,0.2938433852685061,0.0860663813528606,-0.011018454103192047,0.3010801123768735,0.08855896267846018,0.010744914082023833,0.30854740936034847,0.0909252235469816,0.03240190151669129
0.13,-2.8212973407146236e-17,1.5600314009350802e-16,-1.3639263329867646e-15,0.0229098130739926,0.0004651229985801626,-0.004081099097469566,0.04242077566612126,0.0028964834155231225,-0.018910070317203122,0.06015751448101279,0.005977748560317076,-0.03597821843562811,0.07692652944619173,0.00963125050939531,-0.05382399491126432,0.09360026969130256,0.01390409479492195,-0.07133449226940967,0.11094227793970499,0.01891871215714676,-0.08751004910775093,0.12947801681017249,0.024807571367440738,-0.10132170955585364,0.14935771856524185,0.03165264948920025,-0.11168689760714579,0.17023794785919127,0.03945144052074381,-0.11758337890366291,0.19127430507083187,0.04810002928585622,-0.1182681845114851,0.21130489808585556,0.05736167963545521,-0.11349030395044811,0.2291931209960417,0.0668249239185923,-0.10356841616453924,0.24417785702667966,0.07591730355726901,-0.0892873008012881,0.2560654505438735,0.0840366962121306,-0.07167924054294482,0.26520648520250306,0.09076845456348624,-0.05179875369517732,0.27232235076270317,0.09606254088073946,-0.0305596203406616,0.27828297430412446,0.10024688644741479,-0.008656666859813948,0.28390496594788067,0.10385516541347328,0.013434678449374902,0.28979700638158207,0.10735857578278313,0.03542461993110753
0.14,-1.0233513255547555e-16,1.144781968873132e-16,-1.3320507891156907e-15,0.022687287946484624,0.00034045436851607005,-0.003985436935197215,0.041935973665101815,0.002570309772806236,-0.018921117472825752,0.05932626716909708,0.00550302872552915,-0.03615790827043523,0.0756804995858881,0.009116127135625752,-0.05420390626090887,0.0918910308871767,0.013520946966384043,-0.071924312855099,0.10873434235928901,0.018912877984026834,-0.08829288140266546,0.1267320099224809,0.02549516152410967,-0.10223897326773859,0.14600225096151304,0.03339565947228446,-0.11262261017566053,0.16613311739446168,0.04260421640807243,-0.1183647278556043,0.18618406723791486,0.05293704952660945,-0.11869918323024002,0.20491075968603562,0.06401658019340829,-0.11341782941384825,0.22117154312639442,0.07527731232104146,-0.10294773683736924,0.23431524292133285,0.0860406812273525,-0.08819866012848931,0.24433911880573594,0.09567869688821179,-0.07027959398739994,0.25177561801312287,0.10381472868724906,-0.050246727411951325,0.2574381244271483,0.11045861039293058,-0.028965691805557556,0.2621769344143141,0.11598757922818244,-0.007075573605196771,0.26671525873278257,0.12096375656929302,0.01498844526045051,0.27155987440726337,0.125869390545441,0.03696132567102419
0.15,-2.2166513416466138e-16,3.9034666341267177e-17,-1.203681251893407e-15,0.022329852728105556,0.00011414457995779454,-0.0036021733881867017,0.041385036356453596,0.00192024570718917,-0.01818866448937074,0.058535143123942014,0.0044988850459379524,-0.03518215651911482,0.07457414014220178,0.007913490132942824,-0.053073878128451726,0.09038047129829879,0.012362348548615402,-0.07070674694251668,0.10671375594466967,0.018130040375612413,-0.0870277449817224,0.12406387104489235,0.025497562709385396,-0.10093180878002356,0.14249852859506656,0.034631572322065776,-0.11124043404088446,0.16154355506390478,0.045489809732098554,-0.11684622629105909,0.18020721036448722,0.05777001613112349,-0.11698591325604116,0.1972445276006765,0.07091465111634376,-0.11149960450324747,0.2116033554974434,0.08418527041732252,-0.1008956724564435,0.22281340085106038,0.09681170058612028,-0.08615507024121544,0.23108501480912397,0.10817983870423623,-0.06840549919234258,0.2371076020014145,0.11799134747065858,-0.04866648884975898,0.24173507530120433,0.12633435568144494,-0.027746330326750928,0.24574104021741264,0.13362542552736376,-0.006241565518940032,0.24970589444096722,0.14042642984132306,0.015431096756714871,0.25400086466082455,0.14720126566840233,0.03701312574285024
0.16,-3.616898447411643e-16,-6.545870616381233e-17,-1.0205595049606053e-15,0.02191115136962439,-0.000199336601050494,-0.0030555592482010108,0.04086231237212849,0.0009575951573016716,-0.016968443591430713,0.0579129553354279,0.002979043743252232,-0.03341030289852945,0.07379102365657512,0.0060566796797437384,-0.05086822481206673,0.0893220864166195,0.010503638126244007,-0.06815951709124357,0.1052049013236193,0.016705405769281884,-0.0841987559436796,0.12185028960529164,0.0250115754089613,-0.0978498803751728,0.1392396884187353,0.035595078403650025,-0.10791871966309918,0.15683895016209967,0.04833226296734186,-0.11331320050317084,0.1736664326814956,0.06275512834201412,-0.1133203464245736,0.18858786920207865,0.07810574221050517,-0.10784971961159101,0.2007556544323375,0.09349483337982592,-0.09746721449820515,0.2099445114256077,0.10811810421199237,-0.08316935615077853,0.21657099115737355,0.12144053480155387,-0.06604973015977711,0.22142706068874848,0.1332848600203725,-0.047065489452095884,0.22534273554287476,0.1438210058682303,-0.02696756658098944,0.22896402427735812,0.15347059374954553,-0.0063204640142813465,0.2326970633256192,0.16274088191244301,0.014468751645729923,0.23676312557642148,0.17202878683041184,0.03514445164803563
0.17,-4.894088606599567e-16,-1.945058697438995e-16,-8.280051991271797e-16,0.021530080588610306,-0.0005865855744304802,-0.0024805105961608763,0.04050781224903659,-0.0002874349917882916,-0.015507430326281544,0.057659521943343346,0.001008537890194853,-0.03116395401346973,0.07360984869686121,0.0036757849047823316,-0.047954020779422256,0.08907697286167378,0.008171776509564388,-0.06466821294437713,0.10463275350496701,0.014980002704859876,-0.08017974517622802,0.12054360590621499,0.024477685184945266,-0.09332277425962096,0.1366661842170919,0.036771226286613806,-0.1029160726772881,0.1524269526064875,0.05157787930652002,-0.10794112819755312,0.16694683965271082,0.06822207057361546,-0.10779897172972057,0.17933515863885433,0.08576835873543799,-0.10249940333221948,0.18905476134383112,0.10325611462149253,-0.09264579545071495,0.19615033982719982,0.11994144384832395,-0.07920252820882402,0.2011913231468659,0.13543526399195685,-0.0631934603614644,0.2049884030732825,0.14970161557027045,-0.045505592810288216,0.2082812138997853,0.1629683933501651,-0.026837573983165604,0.21155943592042928,0.175607869622569,-0.007719168277226677,0.2150583087053802,0.18800813443432177,0.011468193347838834,0.2188668348568995,0.20044828916473414,0.030491282918936515
