time,node_0_x,node_0_y,node_0_z,node_1_x,node_1_y,node_1_z,node_2_x,node_2_y,node_2_z,node_3_x,node_3_y,node_3_z,node_4_x,node_4_y,node_4_z,node_5_x,node_5_y,node_5_z,node_6_x,node_6_y,node_6_z,node_7_x,node_7_y,node_7_z,node_8_x,node_8_y,node_8_z,node_9_x,node_9_y,node_9_z,node_10_x,node_10_y,node_10_z,node_11_x,node_11_y,node_11_z,node_12_x,node_12_y,node_12_z,node_13_x,node_13_y,node_13_z,node_14_x,node_14_y,node_14_z,node_15_x,node_15_y,node_15_z,node_16_x,node_16_y,node_16_z,node_17_x,node_17_y,node_17_z,node_18_x,node_18_y,node_18_z,node_19_x,node_19_y,node_19_z
0.0,-1.1090837653110995e-18,-7.109994559252597e-18,-7.603645360912403e-17,0.022996444631944595,-2.1176392005309068e-05,-0.00022389010948367562,0.04596949235394818,0.00017798030900451748,0.0006416109591080102,0.06889229490054496,0.0005203444267809633,0.0023070051316698157,0.09172871013103553,0.0010192914146969294,0.004852980200217885,0.11444068902553685,0.0016801529148473575,0.008315787637243666,0.13699483240122393,0.00249543156608431,0.012686422804694559,0.1593645295076409,0.0034521824077479966,0.017925027200711246,0.1815186672609077,0.004558688558884201,0.024003858407345303,0.20339642870143354,0.0058747993037235454,0.030962197821686837,0.22488849421648457,0.0075078579342006575,0.03891962428793491,0.24585920052235438,0.009548764807836795,0.048004566866642485,0.26622395398538645,0.011976165654781818,0.05822782050772023,0.28603643334005174,0.014602930689762693,0.06939609116746863,0.3055019505301975,0.017121821644292833,0.08113943296983217,0.3248886951196109,0.019234302580630327,0.09303985451849323,0.3444075370132822,0.0207829597642284,0.1047807165182511,0.364151321463176,0.021804974226433033,0.11622881270974403,0.3841154607544346,0.02248041315564799,0.12740903297808456,0.4042570395152894,0.02301921597382595,0.13840699909194476
0.01,-9.839134715305953e-18,1.7603462226312497e-18,-9.367506770274758e-17,0.022970335968046124,5.276996785223739e-06,-0.0002751128549912616,0.045934133295423424,0.00021479671451339865,0.00030873168886807713,0.06886345427017854,0.0005244460535177005,0.0016039379685825793,0.09172748764713314,0.0009397061170154494,0.003705658589563066,0.11448590586162724,0.001487916757064403,0.006687820295157587,0.13708621739925755,0.0022217546698525006,0.010624285486646975,0.15945817992760583,0.0032172955847207425,0.015605996198779976,0.18150505265665698,0.004568280361675715,0.0217518132785003,0.2030996823089982,0.006367964748448652,0.029196739950232857,0.2241096285464913,0.008661881441635743,0.03803090246629567,0.24447406083504425,0.011372526922894597,0.04819148960028254,0.2643040844002305,0.014236341662156402,0.05936558716236218,0.2839115639375505,0.01681343971233783,0.07098091108268342,0.3036954056619088,0.01860218116954301,0.08232209595261496,0.323949876004447,0.01922701071683839,0.09275171856577634,0.3447518442146527,0.018603536852108464,0.10194830930632066,0.36600038356913045,0.016974188625012158,0.11001940194322424,0.3875310329267015,0.014786652617285217,0.11739808672898855,0.40920269794210884,0.012489350070302828,0.12458250670209889
0.02,-1.737433981408021e-17,-1.6164776765401068e-17,-1.4021444595668786e-16,0.022947600955578205,-5.235844656822044e-05,-0.00042127092559791386,0.04590581578780775,-7.858356585711166e-06,-0.00047494285105034294,0.0688463261299057,0.0001413152090191086,6.657012445714524e-05,0.09173108049665007,0.000475571564982283,0.0014540010156157265,0.11448897721732189,0.0011098027664383336,0.003950326526454775,0.13701159963004145,0.0021656855947494633,0.007803618197385127,0.1591648289987614,0.0037326962681677404,0.013198066574173037,0.18081902225272165,0.005835318378769281,0.02020878530583844,0.2018912605578625,0.008413962304568288,0.028776652217237585,0.22239372818969516,0.01130907665697046,0.03869259160747032,0.2424795005229394,0.014237638327310799,0.04957385908752244,0.2624510992770309,0.016777431150519058,0.06084140984962962,0.28267996558278174,0.01840316592107234,0.07174250347924152,0.303441787918449,0.01861281352764515,0.08147643912772576,0.3247829741678034,0.01711951725626511,0.08943725493049406,0.34654758542831365,0.013998094208643671,0.09546807253083532,0.3685350765479646,0.009671600290439729,0.09993843577846039,0.3906235446939567,0.0047381558158116465,0.10355671544957672,0.41277435719352923,-0.000260412841314187,0.10702555844815646
0.03,-3.178067618098135e-17,-8.017675065530305e-17,-2.8254308614972246e-16,0.02290286856705665,-0.0002424214662200722,-0.0008481712189609438,0.04582089200979387,-0.0004004053617209349,-0.0018320649561044886,0.0687269251671897,-0.0002684227864890442,-0.0020624223433101992,0.09156113505711327,0.0003138218312009394,-0.0010676839739962262,0.11420225752395258,0.001479772144958823,0.0015420721088726537,0.13648871841218727,0.0032924221487655235,0.006007089332986515,0.1582770886188924,0.005708005753960845,0.012361086206610094,0.17951107074326098,0.00856868910972215,0.020423542280980662,0.20026090164553056,0.011624690638001459,0.029844297954286312,0.22071856879220392,0.014559599940887607,0.04015848861578912,0.24116200229146673,0.01699338191021272,0.050805783859954885,0.2618905806383934,0.01847417830916468,0.06111521703408788,0.2831183502056508,0.018511474543299305,0.07031826919881919,0.30485680183419805,0.016697731531039144,0.07767326277876783,0.3268950950565557,0.012885749544796581,0.08271053585310935,0.3489457294379389,0.00729816376103604,0.08546182950811697,0.37084457183591557,0.00046993613458722007,0.08648190613115572,0.39261803276614765,-0.006943158465218479,0.08661455041223652,0.41438671290808715,-0.014383768714827777,0.08663597652031554
0.04,-6.794559489695096e-17,-1.1693120430256165e-16,-4.225135866176011e-16,0.02279352898709091,-0.0003467594913934455,-0.001258375170759278,0.04561997530640304,-0.0003494656672031642,-0.0028006632392588984,0.06843342194809086,0.00018134338964298876,-0.0032640196522756666,0.09114031005044151,0.0013974013895376297,-0.0020711014573633166,0.11358015024299893,0.003350067087701322,0.0011243162953409446,0.1355945890539658,0.005960565869758637,0.006388598857881118,0.1571169596520469,0.009016668741447936,0.01351057354990353,0.17822470512604935,0.012203307558024725,0.022065577022006108,0.1991215388591364,0.015152971818521311,0.03151169059627356,0.22006945406926,0.017484957858179603,0.04126488002966399,0.24131205667061817,0.018811214541091848,0.05071689683461793,0.2630016375319302,0.018724680372646053,0.05921161123791312,0.2851216303715913,0.01682622580572063,0.06605270078801774,0.3074399383746304,0.012834951153295577,0.07062482037268371,0.32958181100157546,0.006740134144259877,0.07262072698410323,0.35123852238518294,-0.0011274108720888388,0.07222700432437903,0.3723580208614013,-0.010180195713992545,0.07010053267056156,0.39314298065543785,-0.019761426968757222,0.06712339462867013,0.4138720675632678,-0.029337561110491392,0.06406898705329182
0.05,-1.1336688966051556e-16,-6.935505772118211e-17,-4.353613823615543e-16,0.022658850946157293,-0.0002008034850526406,-0.0012890245090613206,0.045385660660709176,0.00049804374710429,-0.0025052075609586907,0.06807263742225633,0.001883806714064495,-0.002427057492722524,0.09061026637824579,0.003986943688350808,-0.00055989010185264,0.11286316277247983,0.006719130694725183,0.0032887311094963005,0.13475260388582988,0.009865455575717134,0.009002598300023262,0.15632134380481524,0.013103397914676216,0.01620788258759057,0.17773528567724126,0.01604540150707107,0.024366190426042354,0.19922095586702301,0.018291790209693324,0.03287581619877529,0.22098019048399886,0.019469971139711145,0.041141951088278644,0.24312163228190858,0.01923993485962257,0.04859080493913749,0.2656111189861225,0.017279520875625506,0.05464406980722896,0.28823131550163145,0.013303266975028923,0.058723436226362384,0.31058902448908543,0.0071562957490412926,0.060360268669904196,0.3322434108474153,-0.0010613515320413737,0.05939296671384087,0.35293641531407033,-0.010953353181422123,0.056109986679875545,0.3727540711541811,-0.02192391955949002,0.051199746642462275,0.39206529129073264,-0.03334949011023046,0.045517106516687666,0.4112844765177904,-0.044740910655015856,0.03978691367292907
0.06,-1.2533377113932431e-16,5.618877758906127e-17,-2.9867059346544433e-16,0.022626538003775846,0.00017500938443099938,-0.000878241031003086,0.045294613891248656,0.001984593368022305,-0.00091492923313107,0.06787138931301603,0.004505966205168104,0.0003346023471542668,0.0902865658273279,0.007570059047528737,0.0031259086391089604,0.11249760653166416,0.010934897133204308,0.0074623199578621215,0.13453308189560848,0.014287946403630843,0.013110455839214797,0.15650452424911881,0.017262231592914488,0.019651639294670138,0.1785718228514615,0.019468343077112326,0.02655757257854839,0.2008774617701239,0.02053859274600895,0.033273309271771474,0.22348491951976107,0.02016251460343041,0.03927882947298561,0.2463417917569534,0.018089366236292495,0.04410097159487755,0.26925617942599434,0.014106741630249369,0.04728505982061479,0.29187969226295946,0.008048096117889774,0.048392326416730275,0.3137435419901799,-0.00013071147925656747,0.04709359114566313,0.33441200666315973,-0.010250271200470397,0.0433372829054006,0.353712313739289,-0.02188556921825804,0.037460338041815866,0.3718644730134614,-0.03446356190045914,0.030128200844776205,0.38937672350707436,-0.04741431934423612,0.022125296150202065,0.4067700905108047,-0.06030361681392711,0.01410090268057323
0.07,-6.060012517836166e-17,2.2125855834997932e-16,-6.657001339060997e-17,0.022824431791304032,0.0006672884668553803,-0.00018617685935888616,0.04552249470764011,0.0036792806292978747,0.0013856509225375843,0.06808588560482871,0.007329735589352055,0.004055869533380625,0.09053761160862146,0.01123692677763445,0.007773305215550129,0.11294393838319094,0.01501956995767567,0.012356446374633519,0.1354043745134279,0.018296243682395807,0.017503446429715543,0.15802615147344384,0.02068903792328819,0.022817139129750884,0.18088420984289455,0.021842320092875657,0.027849625334723113,0.20398135561190717,0.021457539062147528,0.03216275435443514,0.2272274448190663,0.019321180879015635,0.03537667839326738,0.25043571252177793,0.015297551483294291,0.03717158246745432,0.27331400999574434,0.009295292436706414,0.03724860698515136,0.29545342918353784,0.0012618441664488367,0.03531611876859123,0.3163734857402273,-0.008755302995058037,0.03116786150985122,0.3356831961852877,-0.020524502887544174,0.02482756765925114,0.35330189915419924,-0.033618176544444274,0.016639130400376147,0.3695631091445213,-0.04750415610541533,0.007208406005495554,0.3850817705839376,-0.061675155824985374,-0.002776373403828279,0.4004565256741467,-0.07575458279047322,-0.01275584773924307
0.08,9.307875650788056e-17,3.8250652645288596e-16,1.861575130157611e-16,0.023287571414614277,0.0011476011919000551,0.0005660353680393409,0.046169067179505974,0.005120161722943728,0.0036354868880254243,0.06890851955842857,0.00960185734859696,0.007527249075311398,0.09163232549211504,0.014044673504672292,0.011909541311019695,0.11447883744652673,0.017960863817419157,0.01644075717439443,0.13755416918716032,0.020917661576777387,0.02076663716293827,0.16089851098425484,0.022535390548413442,0.024523939286233958,0.18446370634119671,0.022500847589302382,0.027363150971530272,0.20810986137789733,0.020595068561295015,0.028989677604555234,0.23162354663444729,0.016710123331177894,0.029193673688522014,0.25473641880937103,0.010827300174313475,0.027832310190266038,0.27711665633100746,0.0029695836804487885,0.024773757618607985,0.2983496754249043,-0.0068157680167792575,0.01987078055465904,0.31798153625012054,-0.018408387710535844,0.013025144980001853,0.3356803881099068,-0.0315432700938125,0.004313634737915497,0.35144779180263647,-0.04580400570880365,-0.005935379271375764,0.3657043154999926,-0.06070496219282346,-0.017192559953085253,0.3791404743947367,-0.07580044269398774,-0.028875772006185997,0.39240755029795094,-0.09076750022710442,-0.04051985964142198
0.09,3.124128560016981e-16,4.986787892347078e-16,3.885780586188048e-16,0.0239455393474255,0.0014929197411651964,0.0011677073915540596,0.04721482009048645,0.005940299870559799,0.005176231125111947,0.07037112397568761,0.010742965271007035,0.00971385939919091,0.09360107599061732,0.015263309241064156,0.01425608755101736,0.11705595195591927,0.01895311093266494,0.01834491619194727,0.14079621420896912,0.021348981145228284,0.021582282948466203,0.16476667697284014,0.022074112643542997,0.02362872764828398,0.1887987558221407,0.020853297531997095,0.02421804017109392,0.21264043316167455,0.017536301538749695,0.023185147163353403,0.23600300827287982,0.012103661883119574,0.02047677690620405,0.2585892539467962,0.004631316787595787,0.016112554050092112,0.2800747143253151,-0.004767876813242067,0.010112268260758374,0.3000738808552656,-0.015969857413723625,0.002458186222548935,0.3181776645539238,-0.028800133671115412,-0.006852970416224552,0.3341136567896326,-0.04297263639118207,-0.017700928270786103,0.34795073066313864,-0.058086560569025,-0.029777100375443462,0.3601730915590346,-0.07370000194712395,-0.04262758946041012,0.3715225540653117,-0.08942175279797206,-0.05577221969509727,0.3826843500833518,-0.10497497798750015,-0.06883571956705861
